tmc,hour,truck pct
110N04817,11,12.991
110N04817,12,12.12
110N04817,13,11.8
110N04817,14,10.247
110N04817,15,7.854
110N04817,16,5.451
110N04817,17,4.449
110N04817,18,6.248
110N04817,19,7.649
110N04817,20,7.982
110N04817,21,9.253
110N04817,22,10.182
110N04817,23,12.313
110N04818,0,19.9
110N04818,1,24.419
110N04818,2,23.969
110N04818,3,27.237
110N04818,4,23.802
110N04818,5,14.486
110N04818,6,9.373
110N04818,7,8.906
110N04818,8,11.185
110N04818,9,13.441
110N04818,10,13.631
110N04818,11,13.007
110N04818,12,12.129
110N04818,13,11.811
110N04818,14,10.258
110N04818,15,7.873
110N04818,16,5.457
110N04818,17,4.458
110N04818,18,6.257
110N04818,19,7.656
110N04818,20,7.992
110N04818,21,9.25
110N04818,22,10.152
110N04818,23,12.245
110N04819,0,19.9
110N04819,1,24.413
110N04819,2,23.962
110N04819,3,27.231
110N04819,4,23.803
110N04819,5,14.486
110N04819,6,9.373
110N04819,7,8.906
110N04819,8,11.185
110N04819,9,13.441
110N04819,10,13.63
110N04819,11,13.007
110N04819,12,12.129
110N04819,13,11.811
110N04819,14,10.258
110N04819,15,7.873
110N04819,16,5.457
110N04819,17,4.458
110N04819,18,6.257
110N04819,19,7.656
110N04819,20,7.992
110N04819,21,9.25
110N04819,22,10.152
110N04819,23,12.244
110N04820,0,17.455
110N04820,1,21.79
110N04820,2,23.913
110N04820,3,24.545
110N04820,4,18.827
110N04820,5,10.933
110N04820,6,6.679
110N04820,7,5.653
110N04820,8,6.363
110N04820,9,7.905
110N04820,10,9.093
110N04820,11,9.3
110N04820,12,8.917
110N04820,13,8.704
110N04820,14,8.121
110N04820,15,6.659
110N04820,16,5.228
110N04820,17,4.257
110N04820,18,4.572
110N04820,19,5.22
110N04820,20,5.41
110N04820,21,6.14
110N04820,22,7.217
110N04820,23,9.586
110N04821,0,17.446
110N04821,1,21.781
110N04821,2,23.989
110N04821,3,24.514
110N04821,4,18.781
110N04821,5,10.921
110N04821,6,6.686
110N04821,7,5.657
110N04821,8,6.366
110N04821,9,7.906
110N04821,10,9.091
110N04821,11,9.299
110N04821,12,8.919
110N04821,13,8.706
110N04821,14,8.123
110N04821,15,6.666
110N04821,16,5.231
110N04821,17,4.258
110N04821,18,4.573
110N04821,19,5.216
110N04821,20,5.41
110N04821,21,6.139
110N04821,22,7.218
110N04821,23,9.572
110N04823,0,4.178
110N04823,1,6.669
110N04823,2,9.455
110N04823,3,10.25
110N04823,4,8.353
110N04823,5,4.853
110N04823,6,3.33
110N04823,7,3.014
110N04823,8,4.399
110N04823,9,5.773
110N04823,10,5.654
110N04823,11,5.442
110N04823,12,5.853
110N04823,13,5.664
110N04823,14,3.844
110N04823,15,3.168
110N04823,16,3.155
110N04823,17,2.709
110N04823,18,2.427
110N04823,19,2.397
110N04823,20,2.238
110N04823,21,2.099
110N04823,22,2.573
110N04823,23,3.085
110N04824,0,4.178
110N04824,1,6.669
110N04824,2,9.455
110N04824,3,10.25
110N04824,4,8.353
110N04824,5,4.853
110N04824,6,3.33
110N04824,7,3.014
110N04824,8,4.399
110N04824,9,5.773
110N04824,10,5.654
110N04824,11,5.442
110N04824,12,5.853
110N04824,13,5.664
110N04824,14,3.844
110N04824,15,3.168
110N04824,16,3.155
110N04824,17,2.709
110N04824,18,2.427
110N04824,19,2.397
110N04824,20,2.238
110N04824,21,2.099
110N04824,22,2.573
110N04824,23,3.085
110N04827,0,24.01
110N04827,1,36.718
110N04827,2,39.538
110N04827,3,41.124
110N04827,4,28.433
110N04827,5,24.365
110N04827,6,15.878
110N04827,7,17.236
110N04827,8,20.028
110N04827,9,21.657
110N04827,10,20.795
110N04827,11,19.426
110N04827,12,17.726
110N04827,13,17.031
110N04827,14,15.342
110N04827,15,11.971
110N04827,16,8.89
110N04827,17,6.993
110N04827,18,8.769
110N04827,19,9.839
110N04827,20,12.203
110N04827,21,14.607
110N04827,22,18.184
110N04827,23,18.069
110N04828,0,24.189
110N04828,1,36.9
110N04828,2,39.612
110N04828,3,41.232
110N04828,4,28.86
110N04828,5,24.515
110N04828,6,15.882
110N04828,7,17.225
110N04828,8,20.032
110N04828,9,21.626
110N04828,10,20.812
110N04828,11,19.434
110N04828,12,17.707
110N04828,13,17.025
110N04828,14,15.311
110N04828,15,11.961
110N04828,16,8.867
110N04828,17,6.974
110N04828,18,8.753
110N04828,19,9.82
110N04828,20,12.178
110N04828,21,14.526
110N04828,22,18.177
110N04828,23,18.196
110N04847,0,5.657
110N04847,1,9.856
110N04847,2,11.632
110N04847,3,16.729
110N04847,4,14.791
110N04847,5,8.711
110N04847,6,4.221
110N04847,7,2.472
110N04847,8,2.771
110N04847,9,3.539
110N04847,10,4.007
110N04847,11,3.95
110N04847,12,3.319
110N04847,13,3.186
110N04847,14,3.248
110N04847,15,2.246
110N04847,16,1.333
110N04847,17,1.093
110N04847,18,1.313
110N04847,19,1.34
110N04847,20,1.342
110N04847,21,1.221
110N04847,22,1.409
110N04847,23,2.58
110N04848,0,5.657
110N04848,1,9.856
110N04848,2,11.632
110N04848,3,16.729
110N04848,4,14.791
110N04848,5,8.711
110N04848,6,4.221
110N04848,7,2.472
110N04848,8,2.771
110N04848,9,3.539
110N04848,10,4.007
110N04848,11,3.95
110N04848,12,3.319
110N04848,13,3.186
110N04848,14,3.248
110N04848,15,2.246
110N04848,16,1.333
110N04848,17,1.093
110N04848,18,1.313
110N04848,19,1.34
110N04848,20,1.342
110N04848,21,1.221
110N04848,22,1.409
110N04848,23,2.58
110N04849,0,5.694
110N04849,1,9.819
110N04849,2,11.637
110N04849,3,16.771
110N04849,4,15.152
110N04849,5,8.786
110N04849,6,4.246
110N04849,7,2.486
110N04849,8,2.776
110N04849,9,3.546
110N04849,10,4.007
110N04849,11,3.945
110N04849,12,3.319
110N04849,13,3.185
110N04849,14,3.247
110N04849,15,2.256
110N04849,16,1.335
110N04849,17,1.098
110N04849,18,1.314
110N04849,19,1.341
110N04849,20,1.342
110N04849,21,1.221
110N04849,22,1.411
110N04849,23,2.591
110N04850,0,5.693
110N04850,1,9.823
110N04850,2,11.638
110N04850,3,16.771
110N04850,4,15.149
110N04850,5,8.783
110N04850,6,4.246
110N04850,7,2.486
110N04850,8,2.776
110N04850,9,3.546
110N04850,10,4.007
110N04850,11,3.945
110N04850,12,3.319
110N04850,13,3.185
110N04850,14,3.247
110N04850,15,2.256
110N04850,16,1.335
110N04850,17,1.098
110N04850,18,1.314
110N04850,19,1.341
110N04850,20,1.342
110N04850,21,1.221
110N04850,22,1.411
110N04850,23,2.591
110N04851,0,5.693
110N04851,1,9.823
110N04851,2,11.638
110N04851,3,16.771
110N04851,4,15.149
110N04851,5,8.783
110N04851,6,4.246
110N04851,7,2.486
110N04851,8,2.776
110N04851,9,3.546
110N04851,10,4.007
110N04851,11,3.945
110N04851,12,3.319
110N04851,13,3.185
110N04851,14,3.247
110N04851,15,2.256
110N04851,16,1.335
110N04851,17,1.098
110N04851,18,1.314
110N04851,19,1.341
110N04851,20,1.342
110N04851,21,1.221
110N04851,22,1.411
110N04851,23,2.591
110N04852,0,5.628
110N04852,1,9.79
110N04852,2,11.623
110N04852,3,16.789
110N04852,4,14.739
110N04852,5,8.708
110N04852,6,4.214
110N04852,7,2.491
110N04852,8,2.777
110N04852,9,3.546
110N04852,10,4.008
110N04852,11,3.947
110N04852,12,3.319
110N04852,13,3.187
110N04852,14,3.248
110N04852,15,2.26
110N04852,16,1.336
110N04852,17,1.099
110N04852,18,1.314
110N04852,19,1.341
110N04852,20,1.341
110N04852,21,1.219
110N04852,22,1.409
110N04852,23,2.575
110N04855,0,11.124
110N04855,1,19.549
110N04855,2,28.6
110N04855,3,28.385
110N04855,4,19.834
110N04855,5,10.564
110N04855,6,8.498
110N04855,7,8.822
110N04855,8,11.883
110N04855,9,14.916
110N04855,10,15.448
110N04855,11,14.234
110N04855,12,12.818
110N04855,13,11.745
110N04855,14,9.53
110N04855,15,7.263
110N04855,16,5.67
110N04855,17,4.311
110N04855,18,4.038
110N04855,19,4.34
110N04855,20,4.603
110N04855,21,4.768
110N04855,22,4.902
110N04855,23,6.164
110N04856,0,11.128
110N04856,1,19.546
110N04856,2,28.589
110N04856,3,28.382
110N04856,4,19.832
110N04856,5,10.564
110N04856,6,8.499
110N04856,7,8.822
110N04856,8,11.883
110N04856,9,14.916
110N04856,10,15.448
110N04856,11,14.234
110N04856,12,12.818
110N04856,13,11.745
110N04856,14,9.53
110N04856,15,7.263
110N04856,16,5.67
110N04856,17,4.311
110N04856,18,4.038
110N04856,19,4.34
110N04856,20,4.603
110N04856,21,4.768
110N04856,22,4.902
110N04856,23,6.166
110N04858,0,11.124
110N04858,1,19.541
110N04858,2,28.593
110N04858,3,28.388
110N04858,4,19.831
110N04858,5,10.563
110N04858,6,8.499
110N04858,7,8.822
110N04858,8,11.883
110N04858,9,14.916
110N04858,10,15.448
110N04858,11,14.234
110N04858,12,12.818
110N04858,13,11.745
110N04858,14,9.53
110N04858,15,7.263
110N04858,16,5.67
110N04858,17,4.311
110N04858,18,4.037
110N04858,19,4.34
110N04858,20,4.603
110N04858,21,4.768
110N04858,22,4.902
110N04858,23,6.163
110N04859,0,3.663
110N04859,1,6.262
110N04859,2,9.693
110N04859,3,11.191
110N04859,4,9.099
110N04859,5,4.778
110N04859,6,3.127
110N04859,7,2.838
110N04859,8,4.088
110N04859,9,6.279
110N04859,10,6.147
110N04859,11,5.621
110N04859,12,5.049
110N04859,13,4.682
110N04859,14,3.572
110N04859,15,2.823
110N04859,16,2.373
110N04859,17,2.131
110N04859,18,1.671
110N04859,19,1.476
110N04859,20,1.379
110N04859,21,1.507
110N04859,22,1.668
110N04859,23,2.206
110N04860,0,3.663
110N04860,1,6.262
110N04860,2,9.693
110N04860,3,11.191
110N04860,4,9.099
110N04860,5,4.778
110N04860,6,3.127
110N04860,7,2.838
110N04860,8,4.088
110N04860,9,6.279
110N04860,10,6.147
110N04860,11,5.621
110N04860,12,5.049
110N04860,13,4.682
110N04860,14,3.572
110N04860,15,2.823
110N04860,16,2.373
110N04860,17,2.131
110N04860,18,1.671
110N04860,19,1.476
110N04860,20,1.379
110N04860,21,1.507
110N04860,22,1.668
110N04860,23,2.206
110N04861,0,3.663
110N04861,1,6.261
110N04861,2,9.695
110N04861,3,11.193
110N04861,4,9.098
110N04861,5,4.778
110N04861,6,3.127
110N04861,7,2.838
110N04861,8,4.088
110N04861,9,6.279
110N04861,10,6.147
110N04861,11,5.621
110N04861,12,5.049
110N04861,13,4.682
110N04861,14,3.572
110N04861,15,2.823
110N04861,16,2.373
110N04861,17,2.131
110N04861,18,1.671
110N04861,19,1.476
110N04861,20,1.379
110N04861,21,1.507
110N04861,22,1.668
110N04861,23,2.206
110N04862,0,3.663
110N04862,1,6.263
110N04862,2,9.692
110N04862,3,11.19
110N04862,4,9.098
110N04862,5,4.778
110N04862,6,3.127
110N04862,7,2.838
110N04862,8,4.088
110N04862,9,6.279
110N04862,10,6.147
110N04862,11,5.621
110N04862,12,5.049
110N04862,13,4.682
110N04862,14,3.572
110N04862,15,2.823
110N04862,16,2.373
110N04862,17,2.131
110N04862,18,1.671
110N04862,19,1.476
110N04862,20,1.379
110N04862,21,1.507
110N04862,22,1.668
110N04862,23,2.206
110N04863,0,3.674
110N04863,1,6.323
110N04863,2,9.697
110N04863,3,11.211
110N04863,4,9.149
110N04863,5,4.811
110N04863,6,3.178
110N04863,7,2.852
110N04863,8,4.089
110N04863,9,6.28
110N04863,10,6.151
110N04863,11,5.643
110N04863,12,5.058
110N04863,13,4.689
110N04863,14,3.597
110N04863,15,2.832
110N04863,16,2.373
110N04863,17,2.131
110N04863,18,1.668
110N04863,19,1.473
110N04863,20,1.376
110N04863,21,1.507
110N04863,22,1.676
110N04863,23,2.262
110N04864,0,4.178
110N04864,1,6.669
110N04864,2,9.452
110N04864,3,10.25
110N04864,4,8.354
110N04864,5,4.853
110N04864,6,3.33
110N04864,7,3.014
110N04864,8,4.399
110N04864,9,5.773
110N04864,10,5.654
110N04864,11,5.442
110N04864,12,5.853
110N04864,13,5.664
110N04864,14,3.844
110N04864,15,3.168
110N04864,16,3.155
110N04864,17,2.709
110N04864,18,2.427
110N04864,19,2.397
110N04864,20,2.238
110N04864,21,2.099
110N04864,22,2.573
110N04864,23,3.085
110N04865,0,4.179
110N04865,1,6.669
110N04865,2,9.453
110N04865,3,10.249
110N04865,4,8.353
110N04865,5,4.853
110N04865,6,3.33
110N04865,7,3.014
110N04865,8,4.398
110N04865,9,5.773
110N04865,10,5.654
110N04865,11,5.442
110N04865,12,5.853
110N04865,13,5.664
110N04865,14,3.844
110N04865,15,3.168
110N04865,16,3.155
110N04865,17,2.709
110N04865,18,2.427
110N04865,19,2.397
110N04865,20,2.238
110N04865,21,2.099
110N04865,22,2.573
110N04865,23,3.085
110N04866,0,4.179
110N04866,1,6.669
110N04866,2,9.453
110N04866,3,10.249
110N04866,4,8.353
110N04866,5,4.853
110N04866,6,3.33
110N04866,7,3.014
110N04866,8,4.398
110N04866,9,5.773
110N04866,10,5.654
110N04866,11,5.442
110N04866,12,5.853
110N04866,13,5.664
110N04866,14,3.844
110N04866,15,3.168
110N04866,16,3.155
110N04866,17,2.709
110N04866,18,2.427
110N04866,19,2.397
110N04866,20,2.238
110N04866,21,2.099
110N04866,22,2.573
110N04866,23,3.085
110N04867,0,4.178
110N04867,1,6.67
110N04867,2,9.454
110N04867,3,10.25
110N04867,4,8.354
110N04867,5,4.853
110N04867,6,3.33
110N04867,7,3.014
110N04867,8,4.398
110N04867,9,5.773
110N04867,10,5.654
110N04867,11,5.442
110N04867,12,5.853
110N04867,13,5.664
110N04867,14,3.844
110N04867,15,3.168
110N04867,16,3.155
110N04867,17,2.709
110N04867,18,2.427
110N04867,19,2.397
110N04867,20,2.238
110N04867,21,2.099
110N04867,22,2.573
110N04867,23,3.085
110N04868,0,4.178
110N04868,1,6.668
110N04868,2,9.454
110N04868,3,10.249
110N04868,4,8.355
110N04868,5,4.853
110N04868,6,3.33
110N04868,7,3.014
110N04868,8,4.398
110N04868,9,5.773
110N04868,10,5.654
110N04868,11,5.442
110N04868,12,5.853
110N04868,13,5.664
110N04868,14,3.844
110N04868,15,3.168
110N04868,16,3.155
110N04868,17,2.709
110N04868,18,2.427
110N04868,19,2.397
110N04868,20,2.238
110N04868,21,2.099
110N04868,22,2.573
110N04868,23,3.085
110N04869,0,4.178
110N04869,1,6.669
110N04869,2,9.455
110N04869,3,10.25
110N04869,4,8.353
110N04869,5,4.853
110N04869,6,3.33
110N04869,7,3.014
110N04869,8,4.399
110N04869,9,5.773
110N04869,10,5.654
110N04869,11,5.442
110N04869,12,5.853
110N04869,13,5.664
110N04869,14,3.844
110N04869,15,3.168
110N04869,16,3.155
110N04869,17,2.709
110N04869,18,2.427
110N04869,19,2.397
110N04869,20,2.238
110N04869,21,2.099
110N04869,22,2.573
110N04869,23,3.085
110N04870,0,4.178
110N04870,1,6.669
110N04870,2,9.455
110N04870,3,10.25
110N04870,4,8.353
110N04870,5,4.853
110N04870,6,3.33
110N04870,7,3.014
110N04870,8,4.399
110N04870,9,5.773
110N04870,10,5.654
110N04870,11,5.442
110N04870,12,5.853
110N04870,13,5.664
110N04870,14,3.844
110N04870,15,3.168
110N04870,16,3.155
110N04870,17,2.709
110N04870,18,2.427
110N04870,19,2.397
110N04870,20,2.238
110N04870,21,2.099
110N04870,22,2.573
110N04870,23,3.085
110N04871,0,4.178
110N04871,1,6.668
110N04871,2,9.454
110N04871,3,10.249
110N04871,4,8.352
110N04871,5,4.853
110N04871,6,3.33
110N04871,7,3.014
110N04871,8,4.398
110N04871,9,5.773
110N04871,10,5.654
110N04871,11,5.442
110N04871,12,5.853
110N04871,13,5.664
110N04871,14,3.844
110N04871,15,3.168
110N04871,16,3.155
110N04871,17,2.709
110N04871,18,2.427
110N04871,19,2.397
110N04871,20,2.238
110N04871,21,2.099
110N04871,22,2.572
110N04871,23,3.085
110N04872,0,4.178
110N04872,1,6.668
110N04872,2,9.455
110N04872,3,10.25
110N04872,4,8.353
110N04872,5,4.853
110N04872,6,3.33
110N04872,7,3.014
110N04872,8,4.398
110N04872,9,5.773
110N04872,10,5.654
110N04872,11,5.442
110N04872,12,5.853
110N04872,13,5.664
110N04872,14,3.844
110N04872,15,3.168
110N04872,16,3.155
110N04872,17,2.709
110N04872,18,2.427
110N04872,19,2.397
110N04872,20,2.238
110N04872,21,2.099
110N04872,22,2.573
110N04872,23,3.085
110N04873,0,5.28
110N04873,1,9.332
110N04873,2,13.626
110N04873,3,13.465
110N04873,4,9.493
110N04873,5,3.995
110N04873,6,3.324
110N04873,7,3.295
110N04873,8,5.039
110N04873,9,6.587
110N04873,10,6.967
110N04873,11,6.366
110N04873,12,5.726
110N04873,13,5.231
110N04873,14,4.222
110N04873,15,2.932
110N04873,16,2.403
110N04873,17,2.092
110N04873,18,2.198
110N04873,19,2.439
110N04873,20,2.589
110N04873,21,2.571
110N04873,22,3.294
110N04873,23,4.33
110N04874,0,5.28
110N04874,1,9.325
110N04874,2,13.63
110N04874,3,13.464
110N04874,4,9.492
110N04874,5,3.995
110N04874,6,3.324
110N04874,7,3.295
110N04874,8,5.039
110N04874,9,6.587
110N04874,10,6.966
110N04874,11,6.366
110N04874,12,5.726
110N04874,13,5.231
110N04874,14,4.222
110N04874,15,2.932
110N04874,16,2.403
110N04874,17,2.092
110N04874,18,2.198
110N04874,19,2.439
110N04874,20,2.589
110N04874,21,2.571
110N04874,22,3.295
110N04874,23,4.33
110N04875,0,5.281
110N04875,1,9.329
110N04875,2,13.632
110N04875,3,13.464
110N04875,4,9.493
110N04875,5,3.995
110N04875,6,3.324
110N04875,7,3.294
110N04875,8,5.039
110N04875,9,6.587
110N04875,10,6.967
110N04875,11,6.366
110N04875,12,5.726
110N04875,13,5.231
110N04875,14,4.222
110N04875,15,2.932
110N04875,16,2.403
110N04875,17,2.092
110N04875,18,2.198
110N04875,19,2.439
110N04875,20,2.589
110N04875,21,2.571
110N04875,22,3.295
110N04875,23,4.33
110N04876,0,5.281
110N04876,1,9.329
110N04876,2,13.632
110N04876,3,13.464
110N04876,4,9.493
110N04876,5,3.995
110N04876,6,3.324
110N04876,7,3.294
110N04876,8,5.039
110N04876,9,6.587
110N04876,10,6.967
110N04876,11,6.366
110N04876,12,5.726
110N04876,13,5.231
110N04876,14,4.222
110N04876,15,2.932
110N04876,16,2.403
110N04876,17,2.092
110N04876,18,2.198
110N04876,19,2.439
110N04876,20,2.589
110N04876,21,2.571
110N04876,22,3.295
110N04876,23,4.33
110N04877,0,5.281
110N04877,1,9.329
110N04877,2,13.632
110N04877,3,13.464
110N04877,4,9.493
110N04877,5,3.995
110N04877,6,3.324
110N04877,7,3.294
110N04877,8,5.039
110N04877,9,6.587
110N04877,10,6.967
110N04877,11,6.366
110N04877,12,5.726
110N04877,13,5.231
110N04877,14,4.222
110N04877,15,2.932
110N04877,16,2.403
110N04877,17,2.092
110N04877,18,2.198
110N04877,19,2.439
110N04877,20,2.589
110N04877,21,2.571
110N04877,22,3.295
110N04877,23,4.33
110N04878,0,5.281
110N04878,1,9.329
110N04878,2,13.632
110N04878,3,13.464
110N04878,4,9.493
110N04878,5,3.995
110N04878,6,3.324
110N04878,7,3.294
110N04878,8,5.039
110N04878,9,6.587
110N04878,10,6.967
110N04878,11,6.366
110N04878,12,5.726
110N04878,13,5.231
110N04878,14,4.222
110N04878,15,2.932
110N04878,16,2.403
110N04878,17,2.092
110N04878,18,2.198
110N04878,19,2.439
110N04878,20,2.589
110N04878,21,2.571
110N04878,22,3.295
110N04878,23,4.33
110N04879,0,5.28
110N04879,1,9.328
110N04879,2,13.632
110N04879,3,13.464
110N04879,4,9.493
110N04879,5,3.995
110N04879,6,3.324
110N04879,7,3.294
110N04879,8,5.039
110N04879,9,6.587
110N04879,10,6.966
110N04879,11,6.366
110N04879,12,5.726
110N04879,13,5.231
110N04879,14,4.222
110N04879,15,2.932
110N04879,16,2.403
110N04879,17,2.092
110N04879,18,2.198
110N04879,19,2.439
110N04879,20,2.589
110N04879,21,2.571
110N04879,22,3.294
110N04879,23,4.329
110N04880,0,5.28
110N04880,1,9.328
110N04880,2,13.632
110N04880,3,13.464
110N04880,4,9.493
110N04880,5,3.995
110N04880,6,3.324
110N04880,7,3.294
110N04880,8,5.039
110N04880,9,6.587
110N04880,10,6.966
110N04880,11,6.366
110N04880,12,5.726
110N04880,13,5.231
110N04880,14,4.222
110N04880,15,2.932
110N04880,16,2.403
110N04880,17,2.092
110N04880,18,2.198
110N04880,19,2.439
110N04880,20,2.589
110N04880,21,2.571
110N04880,22,3.294
110N04880,23,4.329
110N04881,0,5.28
110N04881,1,9.328
110N04881,2,13.632
110N04881,3,13.466
110N04881,4,9.495
110N04881,5,3.995
110N04881,6,3.324
110N04881,7,3.294
110N04881,8,5.039
110N04881,9,6.587
110N04881,10,6.966
110N04881,11,6.366
110N04881,12,5.726
110N04881,13,5.231
110N04881,14,4.222
110N04881,15,2.932
110N04881,16,2.403
110N04881,17,2.092
110N04881,18,2.198
110N04881,19,2.439
110N04881,20,2.589
110N04881,21,2.571
110N04881,22,3.295
110N04881,23,4.329
110N04883,0,5.28
110N04883,1,9.327
110N04883,2,13.634
110N04883,3,13.465
110N04883,4,9.494
110N04883,5,3.995
110N04883,6,3.324
110N04883,7,3.294
110N04883,8,5.039
110N04883,9,6.587
110N04883,10,6.967
110N04883,11,6.366
110N04883,12,5.726
110N04883,13,5.231
110N04883,14,4.222
110N04883,15,2.932
110N04883,16,2.403
110N04883,17,2.092
110N04883,18,2.198
110N04883,19,2.439
110N04883,20,2.589
110N04883,21,2.572
110N04883,22,3.295
110N04883,23,4.33
110N04884,0,5.395
110N04884,1,9.411
110N04884,2,13.704
110N04884,3,13.449
110N04884,4,9.815
110N04884,5,3.997
110N04884,6,3.35
110N04884,7,3.301
110N04884,8,5.026
110N04884,9,6.585
110N04884,10,6.964
110N04884,11,6.354
110N04884,12,5.713
110N04884,13,5.211
110N04884,14,4.197
110N04884,15,2.91
110N04884,16,2.399
110N04884,17,2.092
110N04884,18,2.187
110N04884,19,2.442
110N04884,20,2.598
110N04884,21,2.596
110N04884,22,3.335
110N04884,23,4.403
110N04885,0,5.396
110N04885,1,9.41
110N04885,2,13.702
110N04885,3,13.449
110N04885,4,9.813
110N04885,5,3.997
110N04885,6,3.35
110N04885,7,3.301
110N04885,8,5.026
110N04885,9,6.585
110N04885,10,6.964
110N04885,11,6.354
110N04885,12,5.713
110N04885,13,5.211
110N04885,14,4.197
110N04885,15,2.91
110N04885,16,2.399
110N04885,17,2.092
110N04885,18,2.187
110N04885,19,2.442
110N04885,20,2.598
110N04885,21,2.596
110N04885,22,3.335
110N04885,23,4.403
110N04886,0,5.396
110N04886,1,9.41
110N04886,2,13.702
110N04886,3,13.449
110N04886,4,9.813
110N04886,5,3.997
110N04886,6,3.35
110N04886,7,3.301
110N04886,8,5.026
110N04886,9,6.585
110N04886,10,6.964
110N04886,11,6.354
110N04886,12,5.713
110N04886,13,5.211
110N04886,14,4.197
110N04886,15,2.91
110N04886,16,2.399
110N04886,17,2.092
110N04886,18,2.187
110N04886,19,2.442
110N04886,20,2.598
110N04886,21,2.596
110N04886,22,3.335
110N04886,23,4.403
110N04887,0,5.396
110N04887,1,9.409
110N04887,2,13.701
110N04887,3,13.447
110N04887,4,9.814
110N04887,5,3.997
110N04887,6,3.35
110N04887,7,3.301
110N04887,8,5.026
110N04887,9,6.585
110N04887,10,6.964
110N04887,11,6.354
110N04887,12,5.713
110N04887,13,5.211
110N04887,14,4.197
110N04887,15,2.91
110N04887,16,2.399
110N04887,17,2.092
110N04887,18,2.187
110N04887,19,2.442
110N04887,20,2.598
110N04887,21,2.596
110N04887,22,3.335
110N04887,23,4.403
110N04888,0,5.396
110N04888,1,9.409
110N04888,2,13.701
110N04888,3,13.448
110N04888,4,9.814
110N04888,5,3.997
110N04888,6,3.35
110N04888,7,3.301
110N04888,8,5.026
110N04888,9,6.585
110N04888,10,6.964
110N04888,11,6.354
110N04888,12,5.713
110N04888,13,5.211
110N04888,14,4.197
110N04888,15,2.91
110N04888,16,2.399
110N04888,17,2.092
110N04888,18,2.188
110N04888,19,2.442
110N04888,20,2.598
110N04888,21,2.596
110N04888,22,3.335
110N04888,23,4.403
110N04889,0,5.396
110N04889,1,9.407
110N04889,2,13.702
110N04889,3,13.446
110N04889,4,9.814
110N04889,5,3.997
110N04889,6,3.35
110N04889,7,3.301
110N04889,8,5.026
110N04889,9,6.585
110N04889,10,6.963
110N04889,11,6.354
110N04889,12,5.713
110N04889,13,5.211
110N04889,14,4.197
110N04889,15,2.91
110N04889,16,2.399
110N04889,17,2.092
110N04889,18,2.187
110N04889,19,2.442
110N04889,20,2.598
110N04889,21,2.596
110N04889,22,3.336
110N04889,23,4.402
110N04890,0,18.271
110N04890,1,25.479
110N04890,2,37.168
110N04890,3,41.196
110N04890,4,29.559
110N04890,5,17.412
110N04890,6,12.138
110N04890,7,11.293
110N04890,8,13.064
110N04890,9,15.388
110N04890,10,15.539
110N04890,11,14.777
110N04890,12,14.264
110N04890,13,12.713
110N04890,14,10.426
110N04890,15,8.495
110N04890,16,6.925
110N04890,17,5.723
110N04890,18,6.126
110N04890,19,7.522
110N04890,20,8.068
110N04890,21,8.447
110N04890,22,8.732
110N04890,23,11.165
110N04891,0,18.269
110N04891,1,25.469
110N04891,2,37.178
110N04891,3,41.202
110N04891,4,29.556
110N04891,5,17.413
110N04891,6,12.138
110N04891,7,11.293
110N04891,8,13.064
110N04891,9,15.388
110N04891,10,15.538
110N04891,11,14.777
110N04891,12,14.264
110N04891,13,12.713
110N04891,14,10.426
110N04891,15,8.495
110N04891,16,6.925
110N04891,17,5.723
110N04891,18,6.126
110N04891,19,7.523
110N04891,20,8.069
110N04891,21,8.447
110N04891,22,8.733
110N04891,23,11.166
110N04892,0,17.979
110N04892,1,25.112
110N04892,2,36.776
110N04892,3,41.042
110N04892,4,29.7
110N04892,5,17.233
110N04892,6,12.131
110N04892,7,11.284
110N04892,8,13.073
110N04892,9,15.379
110N04892,10,15.483
110N04892,11,14.717
110N04892,12,14.186
110N04892,13,12.65
110N04892,14,10.369
110N04892,15,8.407
110N04892,16,6.842
110N04892,17,5.638
110N04892,18,6.001
110N04892,19,7.304
110N04892,20,7.806
110N04892,21,8.188
110N04892,22,8.506
110N04892,23,11.006
110N04893,0,17.978
110N04893,1,25.112
110N04893,2,36.767
110N04893,3,41.041
110N04893,4,29.698
110N04893,5,17.233
110N04893,6,12.131
110N04893,7,11.284
110N04893,8,13.073
110N04893,9,15.379
110N04893,10,15.483
110N04893,11,14.718
110N04893,12,14.186
110N04893,13,12.65
110N04893,14,10.368
110N04893,15,8.407
110N04893,16,6.842
110N04893,17,5.638
110N04893,18,6.001
110N04893,19,7.304
110N04893,20,7.806
110N04893,21,8.188
110N04893,22,8.506
110N04893,23,11.004
110N04894,0,17.975
110N04894,1,25.126
110N04894,2,36.768
110N04894,3,41.038
110N04894,4,29.703
110N04894,5,17.233
110N04894,6,12.13
110N04894,7,11.284
110N04894,8,13.073
110N04894,9,15.379
110N04894,10,15.482
110N04894,11,14.717
110N04894,12,14.186
110N04894,13,12.65
110N04894,14,10.369
110N04894,15,8.407
110N04894,16,6.842
110N04894,17,5.638
110N04894,18,6.001
110N04894,19,7.304
110N04894,20,7.806
110N04894,21,8.188
110N04894,22,8.506
110N04894,23,11.008
110N04895,0,17.976
110N04895,1,25.124
110N04895,2,36.771
110N04895,3,41.043
110N04895,4,29.697
110N04895,5,17.233
110N04895,6,12.131
110N04895,7,11.284
110N04895,8,13.073
110N04895,9,15.379
