TMC,YEAR,PERIOD,ALL_WEATHER
110N04847,2024,PMP,0.00060194
110N04847,2024,WE,0.000144077
110N04848,2024,AMP,0
110N04848,2024,MIDD,0.000601288
110N04848,2024,PMP,0.000638703
110N04848,2024,WE,0
110N04849,2024,AMP,0.001050433
110N04849,2024,MIDD,0.00027494
110N04849,2024,PMP,0.001577989
110N04849,2024,WE,0.001050433
110N04850,2024,AMP,0
110N04850,2024,MIDD,0
110N04850,2024,PMP,0.000260152
110N04850,2024,WE,0
110N04851,2024,AMP,0
110N04851,2024,MIDD,0.000225385
110N04851,2024,PMP,0
110N04851,2024,WE,0
110N04852,2024,AMP,0.00039711
110N04852,2024,MIDD,0.000368863
110N04852,2024,PMP,0.00037519
110N04852,2024,WE,0.00039711
110N04855,2024,AMP,0.006749771
110N04855,2024,MIDD,0.004742273
110N04855,2024,PMP,0.004199891
110N04855,2024,WE,0.006749771
110N04856,2024,AMP,0.008356927
110N04856,2024,MIDD,0.002508264
110N04856,2024,PMP,0.003328637
110N04856,2024,WE,0.008356927
110N04858,2024,AMP,0
110N04858,2024,MIDD,0
110N04858,2024,PMP,0.000802985
110N04858,2024,WE,0
110N04859,2024,AMP,0.002460853
110N04859,2024,MIDD,0.004409108
110N04859,2024,PMP,0.007892378
110N04859,2024,WE,0.002460853
110N04860,2024,AMP,0.002348597
110N04860,2024,MIDD,0.002065354
110N04860,2024,PMP,0.002876889
110N04860,2024,WE,0.002348597
110N04861,2024,AMP,0.001577717
110N04861,2024,MIDD,0.000833664
110N04861,2024,PMP,0.00249214
110N04861,2024,WE,0.001577717
110N04862,2024,AMP,0.015163741
110N04862,2024,MIDD,0.011908719
110N04862,2024,PMP,0.026506513
110N04862,2024,WE,0.015163741
110N04863,2024,AMP,0
110N04863,2024,MIDD,0
110N04863,2024,PMP,0.00140572
110N04863,2024,WE,0
110N04864,2024,AMP,0.003410931
110N04864,2024,MIDD,0.00240198
110N04864,2024,PMP,0.003126124
110N04864,2024,WE,0.003410931
110N04865,2024,AMP,0
110N04865,2024,MIDD,0
110N04865,2024,PMP,0
110N04865,2024,WE,0
110N04866,2024,AMP,0.009652573
110N04866,2024,MIDD,0.005781195
110N04866,2024,PMP,0.006432666
110N04866,2024,WE,0.009652573
110N04867,2024,AMP,0.002368987
110N04867,2024,MIDD,0.001291825
110N04867,2024,PMP,0.001401333
110N04867,2024,WE,0.002368987
110N04868,2024,AMP,0.007072841
110N04868,2024,MIDD,0.004662909
110N04868,2024,PMP,0.008187671
110N04868,2024,WE,0.007072841
110N04869,2024,AMP,0.001317854
110N04869,2024,MIDD,0.001191621
110N04869,2024,PMP,0.002179911
110N04869,2024,WE,0.001317854
110N04870,2024,AMP,0.00284436
110N04870,2024,MIDD,0.00199412
110N04870,2024,PMP,0.001099277
110N04870,2024,WE,0.00284436
110N04871,2024,AMP,0
110N04871,2024,MIDD,0.000032638
110N04871,2024,PMP,0
110N04871,2024,WE,0
110N04872,2024,AMP,0.001663202
110N04872,2024,MIDD,0.000804197
110N04872,2024,PMP,0.000813057
110N04872,2024,WE,0.001663202
110N04873,2024,AMP,0.001277963
110N04873,2024,MIDD,0.000475951
110N04873,2024,PMP,0.000344704
110N04873,2024,WE,0.001277963
110N04874,2024,AMP,0
110N04874,2024,MIDD,0
110N04874,2024,PMP,0.000188587
110N04874,2024,WE,0
110N04875,2024,AMP,0
110N04875,2024,MIDD,0.000341995
110N04875,2024,PMP,0.001953485
110N04875,2024,WE,0
110N04876,2024,AMP,0
110N04876,2024,MIDD,0
110N04876,2024,PMP,0
110N04876,2024,WE,0
110N04877,2024,AMP,0
110N04877,2024,MIDD,0
110N04877,2024,PMP,0
110N04877,2024,WE,0
110N04878,2024,AMP,0.000512419
110N04878,2024,MIDD,0.002542985
110N04878,2024,PMP,0.002990836
110N04878,2024,WE,0.000512419
110N04879,2024,AMP,0.001566518
110N04879,2024,MIDD,0.003043601
110N04879,2024,PMP,0.005888218
110N04879,2024,WE,0.001566518
110N04880,2024,AMP,0.002173019
110N04880,2024,MIDD,0.002147754
110N04880,2024,PMP,0.002192345
110N04880,2024,WE,0.002173019
110N04881,2024,AMP,0
110N04881,2024,MIDD,0
110N04881,2024,PMP,0
110N04881,2024,WE,0
110N04883,2024,AMP,0.008185959
110N04883,2024,MIDD,0.004714431
110N04883,2024,PMP,0.007249853
110N04883,2024,WE,0.008185959
110N04884,2024,AMP,0.003567982
110N04884,2024,MIDD,0.003405757
110N04884,2024,PMP,0.004172145
110N04884,2024,WE,0.003567982
110N04885,2024,AMP,0.001745842
110N04885,2024,MIDD,0.001946268
110N04885,2024,PMP,0.000163141
110N04885,2024,WE,0.001745842
110N04886,2024,AMP,0.008268835
110N04886,2024,MIDD,0.003834185
110N04886,2024,PMP,0.00383175
110N04886,2024,WE,0.008268835
110N04887,2024,AMP,0.001555235
110N04887,2024,MIDD,0.002123878
110N04887,2024,PMP,0.002862671
110N04887,2024,WE,0.001555235
110N04888,2024,AMP,0.001219129
110N04888,2024,MIDD,0.001783744
110N04888,2024,PMP,0.003509653
110N04888,2024,WE,0.001219129
110N04889,2024,AMP,0.001980951
110N04889,2024,MIDD,0.004246964
110N04889,2024,PMP,0.001819999
110N04889,2024,WE,0.001980951
110N04890,2024,AMP,0.008749903
110N04890,2024,MIDD,0.006519757
110N04890,2024,PMP,0.002741811
110N04890,2024,WE,0.008749903
110N04891,2024,AMP,0
110N04891,2024,MIDD,0
110N04891,2024,PMP,0.000219641
110N04891,2024,WE,0
110N04892,2024,AMP,0.003373328
110N04892,2024,MIDD,0.004860848
110N04892,2024,PMP,0.010014257
110N04892,2024,WE,0.003373328
110N04893,2024,AMP,0
110N04893,2024,MIDD,0
110N04893,2024,PMP,0
110N04893,2024,WE,0
110N04894,2024,AMP,0.001162754
110N04894,2024,MIDD,0.003084512
110N04894,2024,PMP,0.001689903
110N04894,2024,WE,0.001162754
110N04895,2024,AMP,0.004447697
110N04895,2024,MIDD,0.002860027
110N04895,2024,PMP,0.003952517
110N04895,2024,WE,0.004447697
110N04896,2024,AMP,0.000936705
110N04896,2024,MIDD,0.001067554
110N04896,2024,PMP,0.00272037
110N04896,2024,WE,0.000936705
110N04897,2024,AMP,0.000225502
110N04897,2024,MIDD,0.000551713
110N04897,2024,PMP,0.000365776
110N04897,2024,WE,0.000225502
110N04898,2024,AMP,0.001495441
110N04898,2024,MIDD,0.002247014
110N04898,2024,PMP,0.000398414
110N04898,2024,WE,0.001495441
110N04899,2024,AMP,0
110N04899,2024,MIDD,0.00000954198
110N04899,2024,PMP,0.0000630831
110N04899,2024,WE,0
110N04900,2024,AMP,0.00025114
110N04900,2024,MIDD,0.000314143
110N04900,2024,PMP,0.000539043
110N04900,2024,WE,0.00025114
110N04901,2024,AMP,0.000860581
110N04901,2024,MIDD,0.003329369
110N04901,2024,PMP,0.006588605
110N04901,2024,WE,0.000860581
110N04902,2024,AMP,0.000858078
110N04902,2024,MIDD,0.002036469
110N04902,2024,PMP,0.005352673
110N04902,2024,WE,0.000858078
110N04903,2024,AMP,0.004495546
110N04903,2024,MIDD,0.00476438
110N04903,2024,PMP,0.013125385
110N04903,2024,WE,0.004495546
110N04904,2024,AMP,0.000289308
110N04904,2024,MIDD,0.0000591442
110N04904,2024,PMP,0.001663277
110N04904,2024,WE,0.000289308
110N04905,2024,AMP,0.000382116
110N04905,2024,MIDD,0.001383627
110N04905,2024,PMP,0.000270495
110N04905,2024,WE,0.000382116
110N04906,2024,AMP,0.000916927
110N04906,2024,MIDD,0.004914768
110N04906,2024,PMP,0.00153532
110N04906,2024,WE,0.000916927
110N04907,2024,AMP,0.00816869
110N04907,2024,MIDD,0.008698898
110N04907,2024,PMP,0.013487681
110N04907,2024,WE,0.00816869
110N04910,2024,AMP,0.003411589
110N04910,2024,MIDD,0.002209842
110N04910,2024,PMP,0.002987024
110N04910,2024,WE,0.003411589
110N04911,2024,AMP,0.001217029
110N04911,2024,MIDD,0.000889741
110N04911,2024,PMP,0.00307241
110N04911,2024,WE,0.001217029
110N04912,2024,AMP,0.001053055
110N04912,2024,MIDD,0.001803358
110N04912,2024,PMP,0.001063884
110N04912,2024,WE,0.001053055
110N04913,2024,AMP,0.001995638
110N04913,2024,MIDD,0.002266892
110N04913,2024,PMP,0.003037198
110N04913,2024,WE,0.001995638
110N04914,2024,AMP,0.0000760708
110N04914,2024,MIDD,0.000364528
110N04914,2024,PMP,0.0003661
110N04914,2024,WE,0.0000760708
110N04915,2024,AMP,0.000398775
110N04915,2024,MIDD,0.000388197
110N04915,2024,PMP,0.000590864
110N04915,2024,WE,0.000398775
110N04925,2024,AMP,0.005557095
110N04925,2024,MIDD,0.011106848
110N04925,2024,PMP,0.011779645
110N04925,2024,WE,0.005557095
110N04926,2024,AMP,0.002149597
110N04926,2024,MIDD,0.000146399
110N04926,2024,PMP,0.000439064
110N04926,2024,WE,0.002149597
110N04944,2024,AMP,0.004594727
110N04944,2024,MIDD,0.004026098
110N04944,2024,PMP,0.016086019
110N04944,2024,WE,0.004594727
110N04945,2024,AMP,0.000209664
110N04945,2024,MIDD,0
110N04945,2024,PMP,0.001614822
110N04945,2024,WE,0.000209664
110N04946,2024,AMP,0.003571242
110N04946,2024,MIDD,0.003241591
110N04946,2024,PMP,0.01095178
110N04946,2024,WE,0.003571242
110N04947,2024,AMP,0.000342438
110N04947,2024,MIDD,0.001078156
110N04947,2024,PMP,0.002168785
110N04947,2024,WE,0.000342438
110N04948,2024,AMP,0.003819553
110N04948,2024,MIDD,0.001197197
110N04948,2024,PMP,0.002441202
110N04948,2024,WE,0.003819553
110N04949,2024,AMP,0.003993637
110N04949,2024,MIDD,0.003676523
110N04949,2024,PMP,0.004068949
110N04949,2024,WE,0.003993637
110N04950,2024,AMP,0.00168797
110N04950,2024,MIDD,0.000864031
110N04950,2024,PMP,0.002101731
110N04950,2024,WE,0.00168797
110N04951,2024,AMP,0.001332575
110N04951,2024,MIDD,0.002433541
110N04951,2024,PMP,0.004563538
110N04951,2024,WE,0.001332575
110N04954,2024,AMP,0.008431887
110N04954,2024,MIDD,0.005148491
110N04954,2024,PMP,0.008052115
110N04954,2024,WE,0.008431887
110N04955,2024,AMP,0.004525742
110N04955,2024,MIDD,0.000346517
110N04955,2024,PMP,0.00265733
110N04955,2024,WE,0.004525742
110N04956,2024,AMP,0.000814575
110N04956,2024,MIDD,0.000532777
110N04956,2024,PMP,0.002386676
110N04956,2024,WE,0.000814575
110N04957,2024,AMP,0.000498224
110N04957,2024,MIDD,0.002014906
110N04957,2024,PMP,0.004075955
110N04957,2024,WE,0.000498224
110N04958,2024,AMP,0.000199587
110N04958,2024,MIDD,0.001397196
110N04958,2024,PMP,0.000103321
110N04958,2024,WE,0.000199587
110N05007,2024,AMP,0.003091861
110N05007,2024,MIDD,0.001747487
110N05007,2024,PMP,0.003728933
110N05007,2024,WE,0.003091861
110N05008,2024,AMP,0.002795894
110N05008,2024,MIDD,0.003301601
110N05008,2024,PMP,0.004015736
110N05008,2024,WE,0.002795894
110N05009,2024,AMP,0.0000324693
110N05009,2024,MIDD,0.000525693
110N05009,2024,PMP,0.0000928587
110N05009,2024,WE,0.0000324693
110N05010,2024,AMP,0.00010462
110N05010,2024,MIDD,0.000524303
110N05010,2024,PMP,0.000919378
110N05010,2024,WE,0.00010462
110N05011,2024,AMP,0.000221105
110N05011,2024,MIDD,0.00087872
110N05011,2024,PMP,0.000358225
110N05011,2024,WE,0.000221105
110N05012,2024,AMP,0.000807195
110N05012,2024,MIDD,0.000892427
110N05012,2024,PMP,0.000955675
110N05012,2024,WE,0.000807195
110N05017,2024,AMP,0.002590861
110N05017,2024,MIDD,0.002246757
110N05017,2024,PMP,0.002248804
110N05017,2024,WE,0.002590861
110N05018,2024,AMP,0.001064172
110N05018,2024,MIDD,0.000733617
110N05018,2024,PMP,0.000410703
110N05018,2024,WE,0.001064172
110N05019,2024,AMP,0.000311153
110N05019,2024,MIDD,0.00000576486
110N05019,2024,PMP,0.000388724
110N05019,2024,WE,0.000311153
110N05020,2024,AMP,0.0000794221
110N05020,2024,MIDD,0
110N05020,2024,PMP,0
110N05020,2024,WE,0.0000794221
110N05021,2024,AMP,0.003792562
110N05021,2024,MIDD,0.002853873
110N05021,2024,PMP,0.006552502
110N05021,2024,WE,0.003792562
110N05022,2024,AMP,0.001037328
110N05022,2024,MIDD,0.001403702
110N05022,2024,PMP,0.003912834
110N05022,2024,WE,0.001037328
110N05353,2024,AMP,0.003323324
110N05353,2024,MIDD,0.002157741
110N05353,2024,PMP,0.000639259
110N05353,2024,WE,0.003323324
110N05354,2024,AMP,0.000000927693
110N05354,2024,MIDD,0.0000150198
110N05354,2024,PMP,0
110N05354,2024,WE,0.000000927693
110N05355,2024,AMP,0
110N05355,2024,MIDD,0.000231515
110N05355,2024,PMP,0.001346837
110N05355,2024,WE,0
110N05356,2024,AMP,0.000713303
110N05356,2024,MIDD,0.000530114
110N05356,2024,PMP,0.001692841
110N05356,2024,WE,0.000713303
110N05357,2024,AMP,0.00130177
110N05357,2024,MIDD,0.003405571
110N05357,2024,PMP,0.00177098
110N05357,2024,WE,0.00130177
110N05358,2024,AMP,0.001533556
110N05358,2024,MIDD,0.002906566
110N05358,2024,PMP,0.007958924
110N05358,2024,WE,0.001533556
110N05359,2024,AMP,0.000366004
110N05359,2024,MIDD,0.000992567
110N05359,2024,PMP,0.000158635
110N05359,2024,WE,0.000366004
110N05360,2024,AMP,0.001915709
110N05360,2024,MIDD,0.000554549
110N05360,2024,PMP,0.000986394
110N05360,2024,WE,0.001915709
110N05361,2024,AMP,0.00015731
110N05361,2024,MIDD,0.000219024
110N05361,2024,PMP,0.000521894
110N05361,2024,WE,0.00015731
110N05362,2024,AMP,0
110N05362,2024,MIDD,0.000581542
110N05362,2024,PMP,0.0000922392
110N05362,2024,WE,0
110N05363,2024,AMP,0.00044181
110N05363,2024,MIDD,0.000609008
110N05363,2024,PMP,0.0000830821
110N05363,2024,WE,0.00044181
110N05364,2024,AMP,0.000290416
110N05364,2024,MIDD,0.00079543
110N05364,2024,PMP,0.001322843
110N05364,2024,WE,0.000290416
110N05365,2024,AMP,0
110N05365,2024,MIDD,0.00204907
110N05365,2024,PMP,0.001016704
110N05365,2024,WE,0
110N05366,2024,AMP,0.00056634
110N05366,2024,MIDD,0.000438718
110N05366,2024,PMP,0
110N05366,2024,WE,0.00056634
110N05367,2024,AMP,0.0000874042
110N05367,2024,MIDD,0.001375158
110N05367,2024,PMP,0.002198031
110N05367,2024,WE,0.0000874042
110N05368,2024,AMP,0.001360758
110N05368,2024,MIDD,0.000177128
110N05368,2024,PMP,0.000859579
110N05368,2024,WE,0.001360758
110N05369,2024,AMP,0.000680662
110N05369,2024,MIDD,0.000137475
110N05369,2024,PMP,0.0000447943
110N05369,2024,WE,0.000680662
110N05370,2024,AMP,0.000188378
110N05370,2024,MIDD,0.000220267
110N05370,2024,PMP,0.000797708
110N05370,2024,WE,0.000188378
110N05371,2024,AMP,0.000273746
110N05371,2024,MIDD,0.000902482
110N05371,2024,PMP,0.00139113
110N05371,2024,WE,0.000273746
110N05372,2024,AMP,0
110N05372,2024,MIDD,0.000437598
110N05372,2024,PMP,0.00003742
110N05372,2024,WE,0
110N05373,2024,AMP,0.000264395
110N05373,2024,MIDD,0.00029046
110N05373,2024,PMP,0.001250761
110N05373,2024,WE,0.000264395
110N05374,2024,AMP,0.0000913953
110N05374,2024,MIDD,0.0000295338
110N05374,2024,PMP,0
110N05374,2024,WE,0.0000913953
110N05375,2024,AMP,0.001781931
110N05375,2024,MIDD,0.002458209
110N05375,2024,PMP,0.003131816
110N05375,2024,WE,0.001781931
110N05376,2024,AMP,0.000556175
110N05376,2024,MIDD,0.000273345
110N05376,2024,PMP,0.000265055
110N05376,2024,WE,0.000556175
110N05377,2024,AMP,0.000225711
110N05377,2024,MIDD,0.000269821
110N05377,2024,PMP,0.0000242525
110N05377,2024,WE,0.000225711
110N05379,2024,AMP,0.003892071
110N05379,2024,MIDD,0.002687881
110N05379,2024,PMP,0.002748528
110N05379,2024,WE,0.003892071
110N05380,2024,AMP,0.003246373
110N05380,2024,MIDD,0.002283709
110N05380,2024,PMP,0.002401796
110N05380,2024,WE,0.003246373
110N05381,2024,AMP,0.008087006
110N05381,2024,MIDD,0.004171365
110N05381,2024,PMP,0.00271732
110N05381,2024,WE,0.008087006
110N05382,2024,AMP,0.004222585
110N05382,2024,MIDD,0.002754514
110N05382,2024,PMP,0.003143808
110N05382,2024,WE,0.004222585
110N05383,2024,AMP,0.000806583
110N05383,2024,MIDD,0.000807662
110N05383,2024,PMP,0.001767891
110N05383,2024,WE,0.000806583
110N05390,2024,AMP,0.000629306
110N05390,2024,MIDD,0.000903564
110N05390,2024,PMP,0.000230465
110N05390,2024,WE,0.000629306
110N05391,2024,AMP,0.0000613293
110N05391,2024,MIDD,0.000702686
110N05391,2024,PMP,0.000256614
110N05391,2024,WE,0.0000613293
110N05392,2024,AMP,0.001428753
110N05392,2024,MIDD,0.0011531
110N05392,2024,PMP,0.002358875
110N05392,2024,WE,0.001428753
110N05393,2024,AMP,0.000839297
110N05393,2024,MIDD,0.000192747
110N05393,2024,PMP,0.000671657
110N05393,2024,WE,0.000839297
110N05394,2024,AMP,0.002012321
110N05394,2024,MIDD,0.000986628
110N05394,2024,PMP,0.00104088
110N05394,2024,WE,0.002012321
110N05395,2024,AMP,0.000605552
110N05395,2024,MIDD,0.00022391
110N05395,2024,PMP,0
110N05395,2024,WE,0.000605552
110N05396,2024,AMP,0.000218803
110N05396,2024,MIDD,0.000227402
110N05396,2024,PMP,0.000670232
110N05396,2024,WE,0.000218803
110N05397,2024,AMP,0
110N05397,2024,MIDD,0
110N05397,2024,PMP,0.000163633
110N05397,2024,WE,0
110N05398,2024,AMP,0.00000824819
110N05398,2024,MIDD,0.000663257
110N05398,2024,PMP,0.000786455
110N05398,2024,WE,0.00000824819
110N05399,2024,AMP,0.0000147106
110N05399,2024,MIDD,0
110N05399,2024,PMP,0.000100974
110N05399,2024,WE,0.0000147106
110N05400,2024,AMP,0.000115851
110N05400,2024,MIDD,0.000355825
110N05400,2024,PMP,0.0000287585
110N05400,2024,WE,0.000115851
110N05401,2024,AMP,0.000445003
110N05401,2024,MIDD,0.0000722825
110N05401,2024,PMP,0.000867296
110N05401,2024,WE,0.000445003
110N05402,2024,AMP,0.000741962
110N05402,2024,MIDD,0.002105604
110N05402,2024,PMP,0.003123676
110N05402,2024,WE,0.000741962
110N05403,2024,AMP,0.002982752
110N05403,2024,MIDD,0.002296038
110N05403,2024,PMP,0.003497093
110N05403,2024,WE,0.002982752
110N05404,2024,AMP,0.0000537442
110N05404,2024,MIDD,0.000389449
110N05404,2024,PMP,0.000494082
110N05404,2024,WE,0.0000537442
110N05405,2024,AMP,0.009312539
110N05405,2024,MIDD,0.007514506
110N05405,2024,PMP,0.00533122
110N05405,2024,WE,0.009312539
110N05406,2024,AMP,0
110N05406,2024,MIDD,0.0000222612
110N05406,2024,PMP,0.000815392
110N05406,2024,WE,0
110N05407,2024,AMP,0
110N05407,2024,MIDD,0.000302958
110N05407,2024,PMP,0
110N05407,2024,WE,0
110N05408,2024,AMP,0.000604808
110N05408,2024,MIDD,0.0000494005
110N05408,2024,PMP,0
110N05408,2024,WE,0.000604808
110N05409,2024,AMP,0.000212094
110N05409,2024,MIDD,0.000432044
110N05409,2024,PMP,0.001151002
110N05409,2024,WE,0.000212094
110N05410,2024,AMP,0.000287105
110N05410,2024,MIDD,0.001395746
110N05410,2024,PMP,0.000931581
110N05410,2024,WE,0.000287105
110N05412,2024,AMP,0.000168575
110N05412,2024,MIDD,0.0000149
110N05412,2024,PMP,0.0000561917
110N05412,2024,WE,0.000168575
110N05415,2024,AMP,0
110N05415,2024,MIDD,0
110N05415,2024,PMP,0
110N05415,2024,WE,0
110N05416,2024,AMP,0
110N05416,2024,MIDD,0
110N05416,2024,PMP,0
110N05416,2024,WE,0
110N05417,2024,AMP,0.001954992
110N05417,2024,MIDD,0.004779963
110N05417,2024,PMP,0.002928108
110N05417,2024,WE,0.001954992
110N05419,2024,AMP,0
110N05419,2024,MIDD,0
110N05419,2024,PMP,0
110N05419,2024,WE,0
110N05420,2024,AMP,0.0000583121
110N05420,2024,MIDD,0.00028838
110N05420,2024,PMP,0.000240794
110N05420,2024,WE,0.0000583121
110N05421,2024,AMP,0.001908397
110N05421,2024,MIDD,0.0000487701
110N05421,2024,PMP,0.000321812
110N05421,2024,WE,0.001908397
110N05422,2024,AMP,0
110N05422,2024,MIDD,0.000538327
110N05422,2024,PMP,0
110N05422,2024,WE,0
110N05423,2024,AMP,0.000463171
110N05423,2024,MIDD,0.000350937
110N05423,2024,PMP,0.000495277
110N05423,2024,WE,0.000463171
110N05424,2024,AMP,0
110N05424,2024,MIDD,0.0000972045
110N05424,2024,PMP,0
110N05424,2024,WE,0
110N05427,2024,AMP,0
110N05427,2024,MIDD,0
110N05427,2024,PMP,0
110N05427,2024,WE,0
110N05428,2024,AMP,0
110N05428,2024,MIDD,0
110N05428,2024,PMP,0.000593935
110N05428,2024,WE,0
110N05429,2024,AMP,0
110N05429,2024,MIDD,0
110N05429,2024,PMP,0.000615954
110N05429,2024,WE,0
110N05430,2024,AMP,0.000250905
110N05430,2024,MIDD,0.001118902
110N05430,2024,PMP,0.000147536
110N05430,2024,WE,0.000250905
110N05431,2024,AMP,0.00041201
110N05431,2024,MIDD,0
110N05431,2024,PMP,0
110N05431,2024,WE,0.00041201
110N05432,2024,AMP,0
110N05432,2024,MIDD,0
110N05432,2024,PMP,0
110N05432,2024,WE,0
110N05433,2024,AMP,0
110N05433,2024,MIDD,0
110N05433,2024,PMP,0.000118668
110N05433,2024,WE,0
110N05434,2024,AMP,0.000740697
110N05434,2024,MIDD,0
110N05434,2024,PMP,0.000133058
110N05434,2024,WE,0.000740697
110N05435,2024,AMP,0
110N05435,2024,MIDD,0.000181372
110N05435,2024,PMP,0.00020608
110N05435,2024,WE,0
110N05436,2024,AMP,0
110N05436,2024,MIDD,0
110N05436,2024,PMP,0
110N05436,2024,WE,0
110N05437,2024,AMP,0.000757263
110N05437,2024,MIDD,0.000203367
110N05437,2024,PMP,0
110N05437,2024,WE,0.000757263
110N05438,2024,AMP,0
110N05438,2024,MIDD,0.000434602
110N05438,2024,PMP,0
110N05438,2024,WE,0
110N05439,2024,AMP,0.000379284
110N05439,2024,MIDD,0.000272102
110N05439,2024,PMP,0.000022483
110N05439,2024,WE,0.000379284
110N05440,2024,AMP,0.001514951
110N05440,2024,MIDD,0.001721608
110N05440,2024,PMP,0.00155448
110N05440,2024,WE,0.001514951
110N05443,2024,AMP,0.000952961
110N05443,2024,MIDD,0.000932249
110N05443,2024,PMP,0.000475601
110N05443,2024,WE,0.000952961
110N05444,2024,AMP,0
110N05444,2024,MIDD,0
110N05444,2024,PMP,0.000335825
110N05444,2024,WE,0
110N05445,2024,AMP,0
110N05445,2024,MIDD,0
110N05445,2024,PMP,0.000963343
110N05445,2024,WE,0
110N05446,2024,AMP,0.000239212
110N05446,2024,MIDD,0.000660082
110N05446,2024,PMP,0.000680772
110N05446,2024,WE,0.000239212
110N05447,2024,AMP,0
110N05447,2024,MIDD,0
110N05447,2024,PMP,0.0000919274
110N05447,2024,WE,0
110N05448,2024,AMP,0.000460256
110N05448,2024,MIDD,0.001239835
110N05448,2024,PMP,0.0000201442
110N05448,2024,WE,0.000460256
110N05449,2024,AMP,0.001419797
110N05449,2024,MIDD,0.001002967
110N05449,2024,PMP,0.000520694
110N05449,2024,WE,0.001419797
110N05450,2024,AMP,0
110N05450,2024,MIDD,0.000856845
110N05450,2024,PMP,0.000993857
110N05450,2024,WE,0
110N05451,2024,AMP,0.00027525
110N05451,2024,MIDD,0.00040213
110N05451,2024,PMP,0
110N05451,2024,WE,0.00027525
110N05452,2024,AMP,0
110N05452,2024,MIDD,0.000202036
110N05452,2024,PMP,0.000381414
110N05452,2024,WE,0
110N05453,2024,AMP,0.003198438
110N05453,2024,MIDD,0.00448125
110N05453,2024,PMP,0.003656661
110N05453,2024,WE,0.003198438
110N05454,2024,AMP,0.003822498
110N05454,2024,MIDD,0.004978188
110N05454,2024,PMP,0.004330961
110N05454,2024,WE,0.003822498
110N05455,2024,AMP,0
110N05455,2024,MIDD,0.000410319
110N05455,2024,PMP,0.000160992
110N05455,2024,WE,0
110N05456,2024,AMP,0
110N05456,2024,MIDD,0
110N05456,2024,PMP,0
110N05456,2024,WE,0
110N05457,2024,AMP,0
110N05457,2024,MIDD,0
110N05457,2024,PMP,0.000113213
110N05457,2024,WE,0
110N05458,2024,AMP,0
110N05458,2024,MIDD,0
110N05458,2024,PMP,0
110N05458,2024,WE,0
110N05459,2024,AMP,0.000217345
110N05459,2024,MIDD,0.0000146664
110N05459,2024,PMP,0
110N05459,2024,WE,0.000217345
110N05460,2024,AMP,0
110N05460,2024,MIDD,0.000379206
110N05460,2024,PMP,0.000202767
110N05460,2024,WE,0
110N05461,2024,AMP,0.000384652
110N05461,2024,MIDD,0.0000996736
110N05461,2024,PMP,0.000292456
110N05461,2024,WE,0.000384652
110N05463,2024,AMP,0.000541727
110N05463,2024,MIDD,0.000192691
