TMC,YEAR,PERIOD,V/C_STRAIGHT_AVG,AVG_HOURLY_VAL
110-05430,2018,PMP,0.153103888,611.25
110-05430,2018,WE,0.157096393,599.2857143
110-05430,2019,AMP,0.130557847,474.25
110-05430,2019,MIDD,0.190588505,724.3333333
110-05430,2019,PMP,0.160709085,641.5
110-05430,2019,WE,0.164899912,629.2142857
110-05430,2020,AMP,0.115226368,418.5
110-05430,2020,MIDD,0.168207593,639
110-05430,2020,PMP,0.141836929,566.25
110-05430,2020,WE,0.145535624,555.2142857
110-05430,2021,AMP,0.133887296,486.5
110-05430,2021,MIDD,0.195448838,742.5
110-05430,2021,PMP,0.164807441,657.75
110-05430,2021,WE,0.169105141,645.1428571
110-05430,2022,AMP,0.135592065,492.5
110-05430,2022,MIDD,0.197937462,752.1666667
110-05430,2022,PMP,0.166905912,666
110-05430,2022,WE,0.171258334,653.3571429
110-05430,2023,AMP,0.137319716,499
110-05430,2023,MIDD,0.20045949,761.8333333
110-05430,2023,PMP,0.169032551,674.75
110-05430,2023,WE,0.173440429,661.8571429
110-05430,2024,AMP,0.13905881,505
110-05430,2024,MIDD,0.202998221,771.5
110-05430,2024,PMP,0.171173273,683.25
110-05430,2024,WE,0.175636975,670.1428571
110-05431,2017,AMP,0.128060899,465.25
110-05431,2017,MIDD,0.187575783,712.8333333
110-05431,2017,PMP,0.157267121,628
110-05431,2017,WE,0.161911913,617.8571429
110-05431,2018,AMP,0.125044085,454
110-05431,2018,MIDD,0.183156939,695.6666667
110-05431,2018,PMP,0.153562277,613
110-05431,2018,WE,0.158097649,603
110-05431,2019,AMP,0.131225707,476.75
110-05431,2019,MIDD,0.192211401,730.5
110-05431,2019,PMP,0.161153712,643.25
110-05431,2019,WE,0.165913292,633.0714286
110-05431,2020,AMP,0.115913954,421
110-05431,2020,MIDD,0.169783681,645
110-05431,2020,PMP,0.142349882,568.25
110-05431,2020,WE,0.146554102,559.0714286
110-05431,2021,AMP,0.134697889,489.25
110-05431,2021,MIDD,0.197297241,749.8333333
110-05431,2021,PMP,0.165417777,660.25
110-05431,2021,WE,0.170303294,649.7857143
110-05431,2022,AMP,0.136416904,495.5
110-05431,2022,MIDD,0.199815149,759.3333333
110-05431,2022,PMP,0.167528839,668.75
110-05431,2022,WE,0.172476704,658.0714286
110-05431,2023,AMP,0.138147302,501.5
110-05431,2023,MIDD,0.202349731,768.8333333
110-05431,2023,PMP,0.169653881,677.25
110-05431,2023,WE,0.174664509,666.2857143
110-05431,2024,AMP,0.13990047,508.25
110-05431,2024,MIDD,0.204917664,778.6666667
110-05431,2024,PMP,0.171806885,685.75
110-05431,2024,WE,0.1768811,674.8571429
110-05432,2017,AMP,0.12151175,441.5
110-05432,2017,MIDD,0.177970022,676.5
110-05432,2017,PMP,0.149198935,595.5
110-05432,2017,WE,0.153618777,586.2142857
110-05432,2018,AMP,0.121397911,441
110-05432,2018,MIDD,0.17780329,675.6666667
110-05432,2018,PMP,0.149059158,595.25
110-05432,2018,WE,0.153474858,585.6428571
110-05432,2019,AMP,0.127567985,463.25
110-05432,2019,MIDD,0.186840179,710
110-05432,2019,PMP,0.15663512,625.25
110-05432,2019,WE,0.16127525,615.2857143
110-05432,2020,AMP,0.113235655,411.5
110-05432,2020,MIDD,0.165848587,630.5
110-05432,2020,PMP,0.139037082,555
110-05432,2020,WE,0.14315589,546.3571429
110-05432,2021,AMP,0.132201232,480.5
110-05432,2021,MIDD,0.193626182,735.8333333
110-05432,2021,PMP,0.162324081,648
110-05432,2021,WE,0.167132739,637.7857143
110-05432,2022,AMP,0.133886049,486.25
110-05432,2022,MIDD,0.19609382,745.1666667
110-05432,2022,PMP,0.164392794,656.5
110-05432,2022,WE,0.169262735,645.8571429
110-05432,2023,AMP,0.135582251,492.25
110-05432,2023,MIDD,0.198578131,754.6666667
110-05432,2023,PMP,0.166475485,664.5
110-05432,2023,WE,0.171407123,653.9285714
110-05432,2024,AMP,0.137312603,499
110-05432,2024,MIDD,0.201112461,764.1666667
110-05432,2024,PMP,0.168600109,673.25
110-05432,2024,WE,0.173594687,662.4285714
110-05433,2017,AMP,0.128461641,466.5
110-05433,2017,MIDD,0.188155692,714.6666667
110-05433,2017,PMP,0.157743592,629.5
110-05433,2017,WE,0.162411077,619.4285714
110-05433,2018,AMP,0.126093475,458
110-05433,2018,MIDD,0.184687077,701.8333333
110-05433,2018,PMP,0.154835618,618
110-05433,2018,WE,0.15941706,608.2142857
110-05433,2019,AMP,0.13184311,478.75
110-05433,2019,MIDD,0.193108474,733.6666667
110-05433,2019,PMP,0.161895843,646.25
110-05433,2019,WE,0.16668619,635.8571429
110-05433,2020,AMP,0.116393101,422.75
110-05433,2020,MIDD,0.170479096,647.8333333
110-05433,2020,PMP,0.142924111,570.5
110-05433,2020,WE,0.147153102,561.4285714
110-05433,2021,AMP,0.134951328,490
110-05433,2021,MIDD,0.197661031,751
110-05433,2021,PMP,0.165712558,661.25
110-05433,2021,WE,0.170615838,650.7857143
110-05433,2022,AMP,0.136670526,496.5
110-05433,2022,MIDD,0.200179112,760.6666667
110-05433,2022,PMP,0.167823636,669.75
110-05433,2022,WE,0.17278938,659.2142857
110-05433,2023,AMP,0.138401109,502.5
110-05433,2023,MIDD,0.20271387,770.1666667
110-05433,2023,PMP,0.169948693,678.25
110-05433,2023,WE,0.174977316,667.4285714
110-05433,2024,AMP,0.140165848,509.25
110-05433,2024,MIDD,0.205298655,780.1666667
110-05433,2024,PMP,0.172115693,687.25
110-05433,2024,WE,0.177208435,676.2142857
110-05434,2017,AMP,0.126283158,459
110-05434,2017,MIDD,0.184991763,703
110-05434,2017,PMP,0.155104894,619
110-05434,2017,WE,0.15967877,609.2857143
110-05434,2018,AMP,0.127205265,462
110-05434,2018,MIDD,0.186342554,708.1666667
110-05434,2018,PMP,0.156237454,623.5
110-05434,2018,WE,0.160844729,613.6428571
110-05434,2019,AMP,0.133284342,484.25
110-05434,2019,MIDD,0.195247774,741.8333333
110-05434,2019,PMP,0.163703966,653.25
110-05434,2019,WE,0.16853142,642.9285714
110-05434,2020,AMP,0.117824816,428.25
110-05434,2020,MIDD,0.172601167,656
110-05434,2020,PMP,0.144716096,577.5
110-05434,2020,WE,0.148983618,568.5
110-05434,2021,AMP,0.136927235,497.5
110-05434,2021,MIDD,0.200584235,762.3333333
110-05434,2021,PMP,0.16817828,671
110-05434,2021,WE,0.173137677,660.5714286
110-05434,2022,AMP,0.138668993,503.75
110-05434,2022,MIDD,0.203135731,771.8333333
110-05434,2022,PMP,0.170317562,679.75
110-05434,2022,WE,0.175340043,668.9285714
110-05434,2023,AMP,0.140433519,510.25
110-05434,2023,MIDD,0.205720579,781.6666667
110-05434,2023,PMP,0.172484807,688.25
110-05434,2023,WE,0.177571199,677.4285714
110-05434,2024,AMP,0.142220814,516.75
110-05434,2024,MIDD,0.20833878,791.6666667
110-05434,2024,PMP,0.174680018,697.25
110-05434,2024,WE,0.179831143,686.1428571
110-05435,2017,AMP,0.133137688,483.75
110-05435,2017,MIDD,0.187522532,712.8333333
110-05435,2017,PMP,0.181793477,726
110-05435,2017,WE,0.170347132,651.1428571
110-05435,2018,AMP,0.128241568,466
110-05435,2018,MIDD,0.180626416,686.6666667
110-05435,2018,PMP,0.175108047,699.25
110-05435,2018,WE,0.16408264,627.2142857
110-05435,2019,AMP,0.133907735,486.75
110-05435,2019,MIDD,0.188607132,717
110-05435,2019,PMP,0.182844941,730.25
110-05435,2019,WE,0.171332393,655
110-05435,2020,AMP,0.118311409,430.25
110-05435,2020,MIDD,0.166639929,633.6666667
110-05435,2020,PMP,0.161548865,644.75
110-05435,2020,WE,0.151377191,578.7142857
110-05435,2021,AMP,0.138125754,502
110-05435,2021,MIDD,0.194548151,739.5
110-05435,2021,PMP,0.188604455,753
110-05435,2021,WE,0.176729267,675.5
110-05435,2022,AMP,0.139884219,508.25
110-05435,2022,MIDD,0.197024925,749.3333333
110-05435,2022,PMP,0.19100556,762.25
110-05435,2022,WE,0.178979191,684.1428571
110-05435,2023,AMP,0.141665671,514.75
110-05435,2023,MIDD,0.199534075,758.5
110-05435,2023,PMP,0.193438052,771.75
110-05435,2023,WE,0.181258525,692.6428571
110-05435,2024,AMP,0.143458617,521.25
110-05435,2024,MIDD,0.202059413,768
110-05435,2024,PMP,0.195886238,782
110-05435,2024,WE,0.183552564,701.5
110-05436,2017,AMP,0.14039609,510
110-05436,2017,MIDD,0.197759429,751.8333333
110-05436,2017,PMP,0.191723914,765
110-05436,2017,WE,0.179645471,686.5
110-05436,2018,AMP,0.137165819,498.5
110-05436,2018,MIDD,0.193209327,734.3333333
110-05436,2018,PMP,0.187312678,747.25
110-05436,2018,WE,0.175512139,670.6428571
110-05436,2019,AMP,0.143718326,522
110-05436,2019,MIDD,0.202439072,769.5
110-05436,2019,PMP,0.196260736,783.25
110-05436,2019,WE,0.183896477,702.7142857
110-05436,2020,AMP,0.127406032,462.75
110-05436,2020,MIDD,0.179461865,682
110-05436,2020,PMP,0.173984781,694
110-05436,2020,WE,0.163023889,622.7857143
110-05436,2021,AMP,0.147339449,535.5
110-05436,2021,MIDD,0.20753972,788.6666667
110-05436,2021,PMP,0.201205715,802.75
110-05436,2021,WE,0.188529927,720.3571429
110-05436,2022,AMP,0.149213236,542
110-05436,2022,MIDD,0.210179104,798.8333333
110-05436,2022,PMP,0.203764546,813.25
110-05436,2022,WE,0.190927553,729.5714286
110-05436,2023,AMP,0.151110014,549
110-05436,2023,MIDD,0.212850872,809
110-05436,2023,PMP,0.206354773,823.5
110-05436,2023,WE,0.193354599,738.8571429
110-05436,2024,AMP,0.153029784,556
110-05436,2024,MIDD,0.215555025,819.3333333
110-05436,2024,PMP,0.208976397,833.75
110-05436,2024,WE,0.195811063,748.2142857
110-05437,2017,AMP,0.143370323,521
110-05437,2017,MIDD,0.201978622,767.6666667
110-05437,2017,PMP,0.195849792,781.25
110-05437,2017,WE,0.183482299,701.0714286
110-05437,2018,AMP,0.140381765,510
110-05437,2018,MIDD,0.197768372,751.8333333
110-05437,2018,PMP,0.191767298,765
110-05437,2018,WE,0.179657606,686.5
110-05437,2019,AMP,0.14743936,535.75
110-05437,2019,MIDD,0.207711038,789.5
110-05437,2019,PMP,0.201408264,803.75
110-05437,2019,WE,0.188689766,721.0714286
110-05437,2020,AMP,0.130324118,473.75
110-05437,2020,MIDD,0.183599264,697.8333333
110-05437,2020,PMP,0.178028136,710
110-05437,2020,WE,0.166786043,637.2857143
110-05437,2021,AMP,0.149600317,543.75
110-05437,2021,MIDD,0.210755373,800.8333333
110-05437,2021,PMP,0.204360221,815.25
110-05437,2021,WE,0.191455314,731.5
110-05437,2022,AMP,0.151508397,550.75
110-05437,2022,MIDD,0.213443455,811.3333333
110-05437,2022,PMP,0.206966737,825.75
110-05437,2022,WE,0.193897233,741
110-05437,2023,AMP,0.15342797,557.75
110-05437,2023,MIDD,0.216147731,821.5
110-05437,2023,PMP,0.209588954,836.25
110-05437,2023,WE,0.196353863,750.3571429
110-05437,2024,AMP,0.155382028,564.75
110-05437,2024,MIDD,0.218900586,832
110-05437,2024,PMP,0.212258277,847
110-05437,2024,WE,0.198854624,759.9285714
110-05438,2017,AMP,0.158517138,576
110-05438,2017,MIDD,0.223440606,848.8333333
110-05438,2017,PMP,0.216705267,864
110-05438,2017,WE,0.202966661,775.2142857
110-05438,2018,AMP,0.157310242,571.75
110-05438,2018,MIDD,0.221739405,842.3333333
110-05438,2018,PMP,0.215055347,857.25
110-05438,2018,WE,0.201421342,769.2857143
110-05438,2019,AMP,0.164218284,597
110-05438,2019,MIDD,0.231476755,879.1666667
110-05438,2019,PMP,0.224499177,895
110-05438,2019,WE,0.210266455,803.0714286
110-05438,2020,AMP,0.145551629,528.75
110-05438,2020,MIDD,0.205164846,779.3333333
110-05438,2020,PMP,0.198980408,793
110-05438,2020,WE,0.186365516,711.6428571
110-05438,2021,AMP,0.166252765,604
110-05438,2021,MIDD,0.234344494,890
110-05438,2021,PMP,0.227280472,906.25
110-05438,2021,WE,0.212871422,812.9285714
110-05438,2022,AMP,0.168367706,612
110-05438,2022,MIDD,0.237325646,901.5
110-05438,2022,PMP,0.230171761,917.5
110-05438,2022,WE,0.215579411,823.3571429
110-05438,2023,AMP,0.170505636,619.75
110-05438,2023,MIDD,0.240339203,913
110-05438,2023,PMP,0.233094477,929.25
110-05438,2023,WE,0.218316833,833.8571429
110-05438,2024,AMP,0.172678048,627.5
110-05438,2024,MIDD,0.243401365,924.8333333
110-05438,2024,PMP,0.236064334,941
110-05438,2024,WE,0.221098408,844.5
110-05439,2017,AMP,0.23349121,879.75
110-05439,2017,MIDD,0.311275941,1195.333333
110-05439,2017,PMP,0.352661282,1455.75
110-05439,2017,WE,0.300876115,1179.571429
110-05439,2018,AMP,0.230542569,868.75
110-05439,2018,MIDD,0.307344996,1180.333333
110-05439,2018,PMP,0.348207704,1437.25
110-05439,2018,WE,0.297076505,1164.714286
110-05439,2019,AMP,0.239708499,903.5
110-05439,2019,MIDD,0.319564443,1227.166667
110-05439,2019,PMP,0.362051773,1494.5
110-05439,2019,WE,0.308887696,1211.071429
110-05439,2020,AMP,0.213525025,804.75
110-05439,2020,MIDD,0.284658267,1093.166667
110-05439,2020,PMP,0.322504686,1331.25
110-05439,2020,WE,0.275147746,1078.785714
110-05439,2021,AMP,0.238142748,897.25
110-05439,2021,MIDD,0.317477081,1219.333333
110-05439,2021,PMP,0.359686889,1484.5
110-05439,2021,WE,0.306870074,1203.071429
110-05439,2022,AMP,0.240531375,906.5
110-05439,2022,MIDD,0.320661451,1231.166667
110-05439,2022,PMP,0.363294633,1499.5
110-05439,2022,WE,0.309948053,1215.071429
110-05439,2023,AMP,0.242942861,915.5
110-05439,2023,MIDD,0.323876293,1243.666667
110-05439,2023,PMP,0.3669369,1514.75
110-05439,2023,WE,0.313055486,1227.357143
110-05439,2024,AMP,0.245377204,924.75
110-05439,2024,MIDD,0.327121608,1256.333333
110-05439,2024,PMP,0.370613692,1529.75
110-05439,2024,WE,0.316192373,1239.714286
110-05440,2017,AMP,0.291073019,1097
110-05440,2017,MIDD,0.38816145,1490.166667
110-05440,2017,PMP,0.439766287,1814.75
110-05440,2017,WE,0.375166137,1470.571429
110-05440,2018,AMP,0.291267296,1097.75
110-05440,2018,MIDD,0.38842053,1491.333333
110-05440,2018,PMP,0.44005981,1816
110-05440,2018,WE,0.375416543,1471.642857
110-05440,2019,AMP,0.300112625,1131
110-05440,2019,MIDD,0.400216249,1536.5
110-05440,2019,PMP,0.453423732,1871
110-05440,2019,WE,0.386817351,1516.214286
110-05440,2020,AMP,0.268536859,1012
110-05440,2020,MIDD,0.358108275,1374.5
110-05440,2020,PMP,0.405717637,1674
110-05440,2020,WE,0.346119117,1356.5
110-05440,2021,AMP,0.294250023,1109
110-05440,2021,MIDD,0.392398156,1506.5
110-05440,2021,PMP,0.444566248,1834.75
110-05440,2021,WE,0.379261002,1486.714286
110-05440,2022,AMP,0.297198466,1120.25
110-05440,2022,MIDD,0.396330062,1521.333333
110-05440,2022,PMP,0.449020889,1853
110-05440,2022,WE,0.383061271,1501.5
110-05440,2023,AMP,0.300181193,1131.25
110-05440,2023,MIDD,0.400307688,1536.833333
110-05440,2023,PMP,0.453527328,1871.75
110-05440,2023,WE,0.38690573,1516.642857
110-05440,2024,AMP,0.303186776,1143
110-05440,2024,MIDD,0.404315794,1552.333333
110-05440,2024,PMP,0.458068299,1890.25
110-05440,2024,WE,0.390779648,1531.928571
110-05442,2017,AMP,0.470878509,2068.5
110-05442,2017,MIDD,0.355564511,1533.5
110-05442,2017,PMP,0.364431721,1611.75
110-05442,2017,WE,0.391044856,1708.714286
110-05442,2018,AMP,0.47190035,2073
110-05442,2018,MIDD,0.356336113,1536.666667
110-05442,2018,PMP,0.365222565,1615.5
110-05442,2018,WE,0.391893453,1712.428571
110-05442,2019,AMP,0.490137627,2152.75
110-05442,2019,MIDD,0.370107241,1596.166667
110-05442,2019,PMP,0.379337123,1677.75
110-05442,2019,WE,0.407038746,1778.5
110-05442,2020,AMP,0.414694535,1821.5
110-05442,2020,MIDD,0.313139497,1350.5
110-05442,2020,PMP,0.320948695,1419.5
110-05442,2020,WE,0.344386422,1504.785714
110-05442,2021,AMP,0.458633728,2014.5
110-05442,2021,MIDD,0.346318369,1493.5
110-05442,2021,PMP,0.354954995,1570
110-05442,2021,WE,0.380876079,1664.214286
110-05442,2022,AMP,0.464470349,2040
110-05442,2022,MIDD,0.350725653,1512.666667
110-05442,2022,PMP,0.35947219,1590
110-05442,2022,WE,0.385723148,1685.428571
110-05442,2023,AMP,0.470376247,2066
110-05442,2023,MIDD,0.355185249,1531.833333
110-05442,2023,PMP,0.364043001,1610
110-05442,2023,WE,0.390627749,1706.785714
110-05442,2024,AMP,0.476351423,2092.25
110-05442,2024,MIDD,0.359697157,1551.333333
110-05442,2024,PMP,0.368667429,1630.5
110-05442,2024,WE,0.395589882,1728.5
110-05443,2017,AMP,0.41045204,1802.75
110-05443,2017,MIDD,0.30504079,1315.666667
110-05443,2017,PMP,0.3124454,1381.75
110-05443,2017,WE,0.337273893,1473.714286
110-05443,2018,AMP,0.413067819,1814.25
110-05443,2018,MIDD,0.306984791,1324
110-05443,2018,PMP,0.31443659,1391
110-05443,2018,WE,0.339423313,1483.214286
110-05443,2019,AMP,0.426562465,1873.75
110-05443,2019,MIDD,0.317013777,1367.333333
110-05443,2019,PMP,0.32470902,1436.5
110-05443,2019,WE,0.350512043,1531.785714
110-05443,2020,AMP,0.358552221,1575
110-05443,2020,MIDD,0.266469751,1149.333333
110-05443,2020,PMP,0.272938081,1207.5
110-05443,2020,WE,0.294627122,1287.571429
110-05443,2021,AMP,0.395536905,1737.5
110-05443,2021,MIDD,0.293956123,1267.666667
110-05443,2021,PMP,0.301091661,1331.75
110-05443,2021,WE,0.325017929,1420.214286
110-05443,2022,AMP,0.400560586,1759.5
110-05443,2022,MIDD,0.297689634,1283.833333
110-05443,2022,PMP,0.304915801,1348.75
110-05443,2022,WE,0.329145954,1438.285714
110-05443,2023,AMP,0.405670882,1781.75
110-05443,2023,MIDD,0.301487517,1300.333333
110-05443,2023,PMP,0.308805874,1365.75
110-05443,2023,WE,0.333345152,1456.571429
110-05443,2024,AMP,0.410815824,1804.5
110-05443,2024,MIDD,0.305311148,1316.666667
110-05443,2024,PMP,0.31272232,1383.25
110-05443,2024,WE,0.337572819,1475.071429
110-05444,2017,AMP,0.277055427,1216.25
110-05444,2017,MIDD,0.255089467,1100.333333
110-05444,2017,PMP,0.264377906,1169.25
110-05444,2017,WE,0.264019295,1153.142857
110-05444,2018,AMP,0.277882062,1220
110-05444,2018,MIDD,0.255850563,1103.333333
110-05444,2018,PMP,0.265166715,1172.75
110-05444,2018,WE,0.264807035,1156.5
110-05444,2019,AMP,0.286915997,1259.25
110-05444,2019,MIDD,0.264168254,1139.5
110-05444,2019,PMP,0.273787275,1211
110-05444,2019,WE,0.273415901,1194.142857
110-05444,2020,AMP,0.238867863,1048.5
110-05444,2020,MIDD,0.219929552,948.5
110-05444,2020,PMP,0.227937731,1008.25
110-05444,2020,WE,0.227628549,994.1428571
110-05444,2021,AMP,0.266279656,1169.25
110-05444,2021,MIDD,0.245168037,1057.5
110-05444,2021,PMP,0.254095213,1123.75
110-05444,2021,WE,0.25375055,1108.357143
110-05444,2022,AMP,0.26966,1183.75
110-05444,2022,MIDD,0.248280376,1071
110-05444,2022,PMP,0.25732088,1138
110-05444,2022,WE,0.256971841,1122.357143
110-05444,2023,AMP,0.273099391,1198.75
110-05444,2023,MIDD,0.251447079,1084.666667
110-05444,2023,PMP,0.26060289,1153
110-05444,2023,WE,0.2602494,1136.785714
110-05444,2024,AMP,0.276568304,1214
110-05444,2024,MIDD,0.254640964,1098.333333
110-05444,2024,PMP,0.263913072,1167.5
110-05444,2024,WE,0.263555092,1151.142857
110-05445,2017,AMP,0.240864588,930.5
110-05445,2017,MIDD,0.262240168,1039.666667
110-05445,2017,PMP,0.270267741,1125.75
110-05445,2017,WE,0.258426451,1033.071429
110-05445,2018,AMP,0.2404944,929.5
110-05445,2018,MIDD,0.261837127,1038.166667
110-05445,2018,PMP,0.269852362,1124.25
110-05445,2018,WE,0.258029272,1031.714286
110-05445,2019,AMP,0.24919383,962.75
110-05445,2019,MIDD,0.27130859,1076
110-05445,2019,PMP,0.279613761,1165
110-05445,2019,WE,0.267362993,1069.071429
110-05445,2020,AMP,0.20676453,798.75
110-05445,2020,MIDD,0.225113892,892.6666667
110-05445,2020,PMP,0.232004973,966.25
110-05445,2020,WE,0.221840097,886.8571429
110-05445,2021,AMP,0.231424781,894
110-05445,2021,MIDD,0.251962622,999
110-05445,2021,PMP,0.259675584,1082
110-05445,2021,WE,0.248298371,992.7142857
110-05445,2022,AMP,0.234372051,905.5
110-05445,2022,MIDD,0.255171449,1011.5
110-05445,2022,PMP,0.262982637,1096
110-05445,2022,WE,0.251460532,1005.357143
110-05445,2023,AMP,0.237347797,916.75
110-05445,2023,MIDD,0.258411278,1024.666667
110-05445,2023,PMP,0.266321643,1109.5
110-05445,2023,WE,0.254653245,1018.071429
110-05445,2024,AMP,0.240366258,928.5
110-05445,2024,MIDD,0.261697612,1037.666667
110-05445,2024,PMP,0.269708577,1123.75
110-05445,2024,WE,0.257891787,1031.071429
110-05446,2017,AMP,0.219375819,847.5
110-05446,2017,MIDD,0.260141031,1031.666667
110-05446,2017,PMP,0.271404667,1130.75
110-05446,2017,WE,0.25171201,1007.357143
110-05446,2018,AMP,0.219242896,846.75
110-05446,2018,MIDD,0.259983408,1031.166667
110-05446,2018,PMP,0.27124022,1130.25
110-05446,2018,WE,0.251559494,1006.785714
110-05446,2019,AMP,0.226965712,876.5
110-05446,2019,MIDD,0.269141306,1067.333333
110-05446,2019,PMP,0.280794637,1170
110-05446,2019,WE,0.260420659,1042.142857
110-05446,2020,AMP,0.18780665,725.25
110-05446,2020,MIDD,0.222705564,883.5
110-05446,2020,PMP,0.232348312,968
110-05446,2020,WE,0.215489517,862.4285714
110-05446,2021,AMP,0.210961805,815
110-05446,2021,MIDD,0.250163494,992.1666667
110-05446,2021,PMP,0.260995121,1087.75
110-05446,2021,WE,0.242057762,968.8571429
110-05446,2022,AMP,0.213646845,825.5
110-05446,2022,MIDD,0.253347479,1004.833333
110-05446,2022,PMP,0.264316967,1101.5
110-05446,2022,WE,0.24513858,981.2142857
110-05446,2023,AMP,0.216358471,835.5
110-05446,2023,MIDD,0.256562989,1017.5
110-05446,2023,PMP,0.267671702,1115.5
110-05446,2023,WE,0.248249902,993.5
110-05446,2024,AMP,0.219109973,846.5
110-05446,2024,MIDD,0.259825785,1030.5
110-05446,2024,PMP,0.271075772,1129.75
110-05446,2024,WE,0.251406978,1006.285714
110-05447,2017,AMP,0.199690785,771.25
110-05447,2017,MIDD,0.262183462,1040.166667
110-05447,2017,PMP,0.280872863,1170
110-05447,2017,WE,0.24966824,1000.428571
110-05447,2018,AMP,0.199605635,771
110-05447,2018,MIDD,0.262071663,1039.5
110-05447,2018,PMP,0.280753095,1169.75
110-05447,2018,WE,0.249561778,1000
110-05447,2019,AMP,0.207281371,800.5
110-05447,2019,MIDD,0.2721495,1079.5
110-05447,2019,PMP,0.291549317,1214.75
110-05447,2019,WE,0.259158553,1038.428571
110-05447,2020,AMP,0.171955954,664.25
110-05447,2020,MIDD,0.225769092,895.8333333
110-05447,2020,PMP,0.241862743,1007.75
110-05447,2020,WE,0.214992096,861.6428571
110-05447,2021,AMP,0.192647598,744
110-05447,2021,MIDD,0.252936128,1003.5
110-05447,2021,PMP,0.270966345,1129
110-05447,2021,WE,0.240862324,965.2142857
110-05447,2022,AMP,0.195846835,756.5
110-05447,2022,MIDD,0.257136558,1020.166667
110-05447,2022,PMP,0.275466197,1147.5
110-05447,2022,WE,0.244862248,981.2142857
