TMC,PERIOD,TRUCK_PCT
110P04775,WE,10.3969338
110P04776,AMP,8.9969675
110P04776,MIDD,12.3606647
110P04776,PMP,9.0443308
110P04776,WE,10.3380294
110P04784,AMP,7.3082953
110P04784,MIDD,7.7889297
110P04784,PMP,4.689027
110P04784,WE,6.7009309
110P04785,AMP,8.4908767
110P04785,MIDD,9.0624433
110P04785,PMP,5.7870905
110P04785,WE,7.8962193
110P04786,AMP,8.4902204
110P04786,MIDD,9.0579807
110P04786,PMP,5.774682
110P04786,WE,7.8887451
110P04787,AMP,8.4963788
110P04787,MIDD,9.0417065
110P04787,PMP,5.7424923
110P04787,WE,7.8695272
110P04788,AMP,8.5696841
110P04788,MIDD,9.0520956
110P04788,PMP,5.7263532
110P04788,WE,7.8518766
110P04789,AMP,8.5401929
110P04789,MIDD,9.0778279
110P04789,PMP,5.7118676
110P04789,WE,7.9333707
110P04790,AMP,8.6658566
110P04790,MIDD,9.0804407
110P04790,PMP,5.730244
110P04790,WE,7.9696001
110P04791,AMP,7.2181503
110P04791,MIDD,7.8346043
110P04791,PMP,4.7132002
110P04791,WE,6.786984
110P04792,AMP,7.2611253
110P04792,MIDD,7.8763571
110P04792,PMP,4.7373345
110P04792,WE,6.8577468
110P04793,AMP,7.283288
110P04793,MIDD,7.8662363
110P04793,PMP,4.711714
110P04793,WE,6.8173182
110P04794,AMP,7.3152101
110P04794,MIDD,7.8251187
110P04794,PMP,4.7054138
110P04794,WE,6.7546174
110P04795,AMP,7.3152101
110P04795,MIDD,7.8251187
110P04795,PMP,4.7054138
110P04795,WE,6.7546174
110P04798,AMP,8.6183611
110P04798,MIDD,10.0127842
110P04798,PMP,6.9128114
110P04798,WE,8.7975829
110P04799,AMP,8.6183611
110P04799,MIDD,10.0126138
110P04799,PMP,6.9128747
110P04799,WE,8.7975201
110P04800,AMP,8.598716
110P04800,MIDD,10.0323303
110P04800,PMP,6.9235622
110P04800,WE,8.8050629
110P04801,AMP,8.4525327
110P04801,MIDD,10.0344005
110P04801,PMP,6.929871
110P04801,WE,8.7410675
110P04803,AMP,8.4516639
110P04803,MIDD,9.994975
110P04803,PMP,6.9206903
110P04803,WE,8.6621324
110P04804,AMP,8.4571876
110P04804,MIDD,10.0196176
110P04804,PMP,6.974794
110P04804,WE,8.6909482
110P04805,AMP,8.4571876
110P04805,MIDD,10.0196176
110P04805,PMP,6.974794
110P04805,WE,8.6909482
110P04806,AMP,8.3555887
110P04806,MIDD,10.0240975
110P04806,PMP,6.9363784
110P04806,WE,8.6430223
110P04807,AMP,8.3555887
110P04807,MIDD,10.0239325
110P04807,PMP,6.9363784
110P04807,WE,8.6429521
110P04808,AMP,8.3242771
110P04808,MIDD,10.0028738
110P04808,PMP,6.9303741
110P04808,WE,8.6148778
110P04809,AMP,8.3012674
110P04809,MIDD,10.0054671
110P04809,PMP,6.9515751
110P04809,WE,8.6070757
110P04810,AMP,8.2171707
110P04810,MIDD,9.9931823
110P04810,PMP,6.9465158
110P04810,WE,8.5655307
110P04811,AMP,8.2089455
110P04811,MIDD,9.9974861
110P04811,PMP,6.951942
110P04811,WE,8.565815
110P04812,AMP,8.166579
110P04812,MIDD,9.9945216
110P04812,PMP,6.9458823
110P04812,WE,8.5232012
110P04813,AMP,8.1266815
110P04813,MIDD,10.0454377
110P04813,PMP,6.9881368
110P04813,WE,8.5800435
110P04814,AMP,7.4973192
110P04814,MIDD,10.5948592
110P04814,PMP,6.8373975
110P04814,WE,8.5399994
110P04815,AMP,7.4994741
110P04815,MIDD,10.6028141
110P04815,PMP,6.8465574
110P04815,WE,8.5460869
110P04816,AMP,7.574808
110P04816,MIDD,10.5720987
110P04816,PMP,6.8429727
110P04816,WE,8.5763932
110P04817,AMP,7.6599508
110P04817,MIDD,10.5664429
110P04817,PMP,6.8671968
110P04817,WE,8.6293385
110P04818,AMP,7.2217873
110P04818,MIDD,7.8493738
110P04818,PMP,4.7182726
110P04818,WE,6.8308769
110P04819,AMP,7.2217873
110P04819,MIDD,7.8493738
110P04819,PMP,4.7182726
110P04819,WE,6.8308769
110P04820,AMP,7.2268561
110P04820,MIDD,7.8267168
110P04820,PMP,4.7033933
110P04820,WE,6.7836671
110P04821,AMP,7.2249675
110P04821,MIDD,7.8210671
110P04821,PMP,4.7064007
110P04821,WE,6.7815532
110P04823,AMP,3.889427
110P04823,MIDD,4.6007082
110P04823,PMP,1.3233024
110P04823,WE,3.6780649
110P04824,AMP,3.889427
110P04824,MIDD,4.6007082
110P04824,PMP,1.3233024
110P04824,WE,3.6780649
110P04827,AMP,11.9648568
110P04827,MIDD,15.2242397
110P04827,PMP,11.1789579
110P04827,WE,13.0868264
110P04828,AMP,11.9563678
110P04828,MIDD,15.265526
110P04828,PMP,11.1997498
110P04828,WE,13.0908825
110P04847,AMP,1.885993
110P04847,MIDD,3.4412566
110P04847,PMP,1.4867081
110P04847,WE,2.2995134
110P04848,AMP,1.891558
110P04848,MIDD,3.4490933
110P04848,PMP,1.4883174
110P04848,WE,2.3046958
110P04849,AMP,1.8906012
110P04849,MIDD,3.4504033
110P04849,PMP,1.4833676
110P04849,WE,2.3018281
110P04850,AMP,1.8906012
110P04850,MIDD,3.4504033
110P04850,PMP,1.4833676
110P04850,WE,2.3018281
110P04851,AMP,1.9367559
110P04851,MIDD,3.4420243
110P04851,PMP,1.4715724
110P04851,WE,2.3115715
110P04852,AMP,1.9287557
110P04852,MIDD,3.4485768
110P04852,PMP,1.4938803
110P04852,WE,2.3824327
110P04855,AMP,9.1431967
110P04855,MIDD,11.329114
110P04855,PMP,5.8096266
110P04855,WE,9.0278825
110P04856,AMP,9.1427238
110P04856,MIDD,11.329114
110P04856,PMP,5.8092607
110P04856,WE,9.0276315
110P04857,AMP,3.3943204
110P04857,MIDD,4.7719165
110P04857,PMP,2.1052791
110P04857,WE,3.559267
110P04858,AMP,3.3943204
110P04858,MIDD,4.7719471
110P04858,PMP,2.1052791
110P04858,WE,3.5592787
110P04859,AMP,3.4032524
110P04859,MIDD,4.8280846
110P04859,PMP,2.0964955
110P04859,WE,3.6231605
110P04860,AMP,3.4032524
110P04860,MIDD,4.8280846
110P04860,PMP,2.0964955
110P04860,WE,3.6231605
110P04861,AMP,3.3946832
110P04861,MIDD,4.8858846
110P04861,PMP,2.0906121
110P04861,WE,3.6469544
110P04862,AMP,3.3492327
110P04862,MIDD,4.8337948
110P04862,PMP,2.0958513
110P04862,WE,3.5774931
110P04863,AMP,4.031194
110P04863,MIDD,4.4029409
110P04863,PMP,1.3243127
110P04863,WE,3.3824273
110P04865,AMP,4.0211265
110P04865,MIDD,4.4545364
110P04865,PMP,1.3232484
110P04865,WE,3.4263972
110P04866,AMP,4.0418936
110P04866,MIDD,4.4938172
110P04866,PMP,1.3135474
110P04866,WE,3.4712993
110P04867,AMP,3.9409811
110P04867,MIDD,4.5142523
110P04867,PMP,1.3164765
110P04867,WE,3.5090006
110P04868,AMP,3.8862061
110P04868,MIDD,4.5247627
110P04868,PMP,1.312234
110P04868,WE,3.5629411
110P04869,AMP,3.8862061
110P04869,MIDD,4.5247627
110P04869,PMP,1.312234
110P04869,WE,3.5629411
110P04870,AMP,4.2267249
110P04870,MIDD,4.6845823
110P04870,PMP,1.293066
110P04870,WE,3.8317348
110P04871,AMP,4.2267249
110P04871,MIDD,4.6845823
110P04871,PMP,1.293066
110P04871,WE,3.8317348
110P04872,AMP,4.2451453
110P04872,MIDD,4.4630775
110P04872,PMP,1.321791
110P04872,WE,3.5134591
110P04873,AMP,3.9919856
110P04873,MIDD,4.3957404
110P04873,PMP,2.2499266
110P04873,WE,3.6626776
110P04874,AMP,3.9919856
110P04874,MIDD,4.3957404
110P04874,PMP,2.2499266
110P04874,WE,3.6626776
110P04875,AMP,3.998916
110P04875,MIDD,4.4790706
110P04875,PMP,2.2299414
110P04875,WE,3.7049803
110P04876,AMP,3.998916
110P04876,MIDD,4.4790706
110P04876,PMP,2.2299414
110P04876,WE,3.7049803
110P04877,AMP,3.998916
110P04877,MIDD,4.4790706
110P04877,PMP,2.2299414
110P04877,WE,3.7049803
110P04878,AMP,4.0032392
110P04878,MIDD,4.534748
110P04878,PMP,2.2264543
110P04878,WE,3.7277158
110P04879,AMP,3.9676663
110P04879,MIDD,4.3995144
110P04879,PMP,2.2565479
110P04879,WE,3.6393913
110P04880,AMP,3.9676663
110P04880,MIDD,4.3995144
110P04880,PMP,2.2565479
110P04880,WE,3.6393913
110P04881,AMP,3.9676663
110P04881,MIDD,4.3995144
110P04881,PMP,2.2565479
110P04881,WE,3.6393913
110P04882,AMP,3.9676663
110P04882,MIDD,4.3995144
110P04882,PMP,2.2565479
110P04882,WE,3.6393913
110P04883,AMP,3.9341047
110P04883,MIDD,4.4864328
110P04883,PMP,2.2352685
110P04883,WE,3.680782
110P04884,AMP,6.6515429
110P04884,MIDD,6.8235281
110P04884,PMP,3.1767785
110P04884,WE,5.6694433
110P04885,AMP,6.6577687
110P04885,MIDD,6.8999723
110P04885,PMP,3.1747284
110P04885,WE,5.6959827
110P04886,AMP,6.5354016
110P04886,MIDD,6.9025295
110P04886,PMP,3.1687276
110P04886,WE,5.6797661
110P04887,AMP,6.5925154
110P04887,MIDD,6.833906
110P04887,PMP,3.1735761
110P04887,WE,5.6237105
110P04888,AMP,6.6137756
110P04888,MIDD,6.9348474
110P04888,PMP,3.1734063
110P04888,WE,5.7535639
110P04889,AMP,6.5727787
110P04889,MIDD,6.9783937
110P04889,PMP,3.1724765
110P04889,WE,5.7997692
110P04890,AMP,6.5730081
110P04890,MIDD,6.9783937
110P04890,PMP,3.172186
110P04890,WE,5.7997584
110P04891,AMP,6.6457167
110P04891,MIDD,6.9603449
110P04891,PMP,3.1677138
110P04891,WE,5.8314385
110P04892,AMP,10.8122724
110P04892,MIDD,11.9188174
110P04892,PMP,7.051336
110P04892,WE,10.2602237
110P04893,AMP,10.8282246
110P04893,MIDD,11.9526544
110P04893,PMP,7.0760152
110P04893,WE,10.2047004
110P04894,AMP,10.8512112
110P04894,MIDD,11.8861143
110P04894,PMP,7.0878509
110P04894,WE,10.128795
110P04895,AMP,10.8723332
110P04895,MIDD,11.8660089
110P04895,PMP,7.048102
110P04895,WE,10.1531862
110P04896,AMP,10.8717913
110P04896,MIDD,11.8562408
110P04896,PMP,7.0439736
110P04896,WE,10.147449
110P04897,AMP,10.8820234
110P04897,MIDD,11.8871017
110P04897,PMP,7.0608195
110P04897,WE,10.231629
110P04898,AMP,10.8742391
110P04898,MIDD,11.8588444
110P04898,PMP,6.9981014
110P04898,WE,10.1984986
110P04899,AMP,9.3854493
110P04899,MIDD,12.5305951
110P04899,PMP,9.6385933
110P04899,WE,10.8996636
110P04900,AMP,9.3814943
110P04900,MIDD,12.5412395
110P04900,PMP,9.6508087
110P04900,WE,10.9070963
110P04901,AMP,9.2793673
110P04901,MIDD,12.5549004
110P04901,PMP,9.6560897
110P04901,WE,10.8335659
110P04902,AMP,9.2765486
110P04902,MIDD,12.551147
110P04902,PMP,9.6428994
110P04902,WE,10.8275873
110P04903,AMP,3.9272403
110P04903,MIDD,6.8412131
110P04903,PMP,3.7145682
110P04903,WE,5.0444773
110P04904,AMP,3.8323697
110P04904,MIDD,6.8394012
110P04904,PMP,3.6765164
110P04904,WE,4.9433379
110P04905,AMP,3.8340648
110P04905,MIDD,6.8388351
110P04905,PMP,3.6833264
110P04905,WE,4.9454573
110P04906,AMP,3.8381123
110P04906,MIDD,6.8414564
110P04906,PMP,3.6846213
110P04906,WE,4.9482654
110P04907,AMP,3.8381123
110P04907,MIDD,6.8416313
110P04907,PMP,3.6846213
110P04907,WE,4.9483323
110P04908,AMP,4.0160841
110P04908,MIDD,6.8633859
110P04908,PMP,3.6775682
110P04908,WE,5.1124961
110P04910,AMP,4.9318222
110P04910,MIDD,8.964937
110P04910,PMP,3.2750966
110P04910,WE,5.9403054
110P04911,AMP,4.937271
110P04911,MIDD,8.9895028
110P04911,PMP,3.2638024
110P04911,WE,5.9594739
110P04912,AMP,4.9252494
110P04912,MIDD,8.9743634
110P04912,PMP,3.2854043
110P04912,WE,5.8964472
110P04913,AMP,5.0026613
110P04913,MIDD,8.8994004
110P04913,PMP,3.3087065
110P04913,WE,6.0337392
110P04914,AMP,5.0094243
110P04914,MIDD,8.8997892
110P04914,PMP,3.3087254
110P04914,WE,6.0339201
110P04915,AMP,5.0094243
110P04915,MIDD,8.8997892
110P04915,PMP,3.3087254
110P04915,WE,6.0339201
110P04925,AMP,15.3016691
110P04925,MIDD,14.1793
110P04925,PMP,12.1190746
110P04925,WE,13.9388605
110P04926,AMP,15.2205234
110P04926,MIDD,14.1850707
110P04926,PMP,12.1845031
110P04926,WE,13.9726477
110P04944,AMP,3.8528885
110P04944,MIDD,4.3390359
110P04944,PMP,1.3980008
110P04944,WE,3.3397239
110P04945,AMP,3.8528885
110P04945,MIDD,4.3390359
110P04945,PMP,1.3980008
110P04945,WE,3.3397239
110P04946,AMP,3.8527267
110P04946,MIDD,4.3390359
110P04946,PMP,1.3980008
110P04946,WE,3.3396726
110P04947,AMP,3.8462356
110P04947,MIDD,4.3340034
110P04947,PMP,1.3957069
110P04947,WE,3.3349643
110P04948,AMP,3.7877833
110P04948,MIDD,4.3071493
110P04948,PMP,1.389542
110P04948,WE,3.2037538
110P04949,AMP,3.7895071
110P04949,MIDD,4.3055513
110P04949,PMP,1.3890266
110P04949,WE,3.2034417
110P04950,AMP,3.8007749
110P04950,MIDD,4.3056944
110P04950,PMP,1.390257
110P04950,WE,3.2070578
110P04951,AMP,3.8007749
110P04951,MIDD,4.3056944
110P04951,PMP,1.390257
110P04951,WE,3.2070578
110P04954,AMP,8.8286276
110P04954,MIDD,12.521275
110P04954,PMP,9.2150835
110P04954,WE,10.3883319
110P04955,AMP,8.8286276
110P04955,MIDD,12.521275
110P04955,PMP,9.2150835
110P04955,WE,10.3883319
110P04956,AMP,8.8374376
110P04956,MIDD,12.5537542
110P04956,PMP,9.2663314
110P04956,WE,10.4182442
110P04957,AMP,8.8800848
110P04957,MIDD,12.5267613
110P04957,PMP,9.1542655
110P04957,WE,10.2324056
110P04958,AMP,8.9086732
110P04958,MIDD,12.520264
110P04958,PMP,9.1821465
110P04958,WE,10.2485683
110P05007,AMP,18.880197
110P05007,MIDD,21.970753
110P05007,PMP,19.3121694
110P05007,WE,20.410274
110P05008,AMP,18.7413156
110P05008,MIDD,21.9663647
110P05008,PMP,19.3541317
110P05008,WE,20.3545163
110P05009,AMP,18.7030959
110P05009,MIDD,21.9760243
110P05009,PMP,19.3113504
110P05009,WE,20.3347404
110P05010,AMP,18.6397911
110P05010,MIDD,21.9790586
110P05010,PMP,19.2519532
110P05010,WE,20.2731025
110P05011,AMP,16.6112065
110P05011,MIDD,20.4456482
110P05011,PMP,17.5873222
110P05011,WE,18.5670699
110P05012,AMP,19.926028
110P05012,MIDD,21.7867106
110P05012,PMP,18.8468578
110P05012,WE,20.4172445
110P05017,AMP,16.4888145
110P05017,MIDD,20.4666005
110P05017,PMP,17.6932561
110P05017,WE,18.5059045
110P05018,AMP,16.4766436
110P05018,MIDD,20.4560272
110P05018,PMP,17.6329134
110P05018,WE,18.4961155
110P05019,AMP,16.6015855
110P05019,MIDD,20.4723101
110P05019,PMP,17.5910322
110P05019,WE,18.5776612
110P05020,AMP,16.5055498
110P05020,MIDD,20.4390617
110P05020,PMP,17.4564318
110P05020,WE,18.4145113
110P05021,AMP,16.4864779
110P05021,MIDD,20.4003865
110P05021,PMP,17.5290517
110P05021,WE,18.428905
110P05022,AMP,16.629365
110P05022,MIDD,20.3658649
110P05022,PMP,17.3725326
110P05022,WE,18.3631167
110P05353,AMP,36.7452475
110P05353,MIDD,29.5545214
110P05353,PMP,29.9323561
110P05353,WE,31.5058617
110P05354,AMP,36.7622408
110P05354,MIDD,29.5407497
110P05354,PMP,29.9067969
110P05354,WE,31.4261978
110P05355,AMP,27.1293305
110P05355,MIDD,24.2873385
110P05355,PMP,21.759843
110P05355,WE,24.2774236
110P05356,AMP,27.0320509
110P05356,MIDD,24.2950687
110P05356,PMP,21.7564216
110P05356,WE,24.2485743
110P05357,AMP,26.9256086
110P05357,MIDD,24.3122396
110P05357,PMP,21.7772047
110P05357,WE,24.2556427
110P05358,AMP,26.8098319
110P05358,MIDD,24.3143454
110P05358,PMP,21.7957686
110P05358,WE,24.1846099
110P05359,AMP,26.8002074
110P05359,MIDD,24.2897158
110P05359,PMP,21.6725293
110P05359,WE,24.0830635
110P05360,AMP,26.8856834
110P05360,MIDD,24.2106193
110P05360,PMP,21.7181965
110P05360,WE,24.0172756
110P05361,AMP,27.1750521
110P05361,MIDD,24.1640267
110P05361,PMP,21.7332453
110P05361,WE,23.9876907
110P05362,AMP,27.1847767
110P05362,MIDD,24.1650017
110P05362,PMP,21.7476442
110P05362,WE,23.9932114
110P05363,AMP,27.1420253
110P05363,MIDD,24.1880444
110P05363,PMP,21.8353692
110P05363,WE,24.0659065
110P05364,AMP,27.1724087
110P05364,MIDD,24.1906209
110P05364,PMP,21.8919453
110P05364,WE,24.1582975
110P05365,AMP,27.1767495
110P05365,MIDD,24.1882429
110P05365,PMP,21.8662838
110P05365,WE,24.1504681
110P05366,AMP,27.2903121
110P05366,MIDD,24.1977966
110P05366,PMP,21.8568069
110P05366,WE,24.2068916
110P05367,AMP,27.3084941
110P05367,MIDD,24.2166866
110P05367,PMP,21.8875495
110P05367,WE,24.2665266
110P05368,AMP,27.2924506
110P05368,MIDD,24.2092884
110P05368,PMP,21.9003106
110P05368,WE,24.2270156
110P05369,AMP,24.1406673
110P05369,MIDD,23.0744333
110P05369,PMP,18.0145357
110P05369,WE,21.8607017
110P05370,AMP,23.9418
110P05370,MIDD,23.0874076
110P05370,PMP,17.9777666
110P05370,WE,21.8381077
110P05371,AMP,23.8041219
110P05371,MIDD,23.0992916
110P05371,PMP,17.9696115
110P05371,WE,21.8511024
110P05372,AMP,23.7470338
110P05372,MIDD,23.101014
110P05372,PMP,17.9573887
110P05372,WE,21.8752738
110P05373,AMP,23.9295599
110P05373,MIDD,23.0713455
110P05373,PMP,17.8849571
110P05373,WE,21.8377712
110P05374,AMP,23.8906311
110P05374,MIDD,23.0535585
110P05374,PMP,17.8856934
110P05374,WE,21.8016182
110P05375,AMP,23.8645603
110P05375,MIDD,23.1088377
110P05375,PMP,17.9502774
110P05375,WE,21.8870001
110P05376,AMP,29.4321096
110P05376,MIDD,27.3420774
110P05376,PMP,21.0783267
110P05376,WE,25.6619631
110P05377,AMP,29.4169844
110P05377,MIDD,27.3715302
110P05377,PMP,21.0592164
110P05377,WE,25.7741301
110P05379,AMP,8.7760856
110P05379,MIDD,9.0786792
110P05379,PMP,5.7307452
110P05379,WE,7.9851657
110P05380,AMP,8.9421419
110P05380,MIDD,9.1359207
110P05380,PMP,5.7281818
110P05380,WE,8.0920101
110P05381,AMP,8.8649449
110P05381,MIDD,9.0696545
110P05381,PMP,5.7439126
110P05381,WE,8.0120306
110P05382,AMP,15.4356009
110P05382,MIDD,14.0215042
110P05382,PMP,12.0264442
110P05382,WE,13.7407041
110P05383,AMP,15.3816551
110P05383,MIDD,14.0537611
110P05383,PMP,12.0127254
110P05383,WE,13.7805932
110P05390,AMP,15.2980557
110P05390,MIDD,14.0717164
110P05390,PMP,11.9786181
110P05390,WE,13.8144729
110P05391,AMP,29.0079789
110P05391,MIDD,25.0223224
110P05391,PMP,26.3245827
110P05391,WE,26.3309978
110P05392,AMP,29.0135203
110P05392,MIDD,25.0005133
110P05392,PMP,26.3515847
110P05392,WE,26.3631422
110P05393,AMP,29.0966812
110P05393,MIDD,25.1597198
110P05393,PMP,26.5612693
110P05393,WE,26.6280176
110P05394,AMP,28.9938191
110P05394,MIDD,25.0057078
110P05394,PMP,26.3268881
110P05394,WE,26.3797864
110P05395,AMP,28.9740994
110P05395,MIDD,24.9983735
110P05395,PMP,26.2762325
110P05395,WE,26.3660884
110P05396,AMP,24.9767873
110P05396,MIDD,26.832575
110P05396,PMP,25.477815
110P05396,WE,25.9997441
110P05397,AMP,24.8344933
110P05397,MIDD,26.7528432
110P05397,PMP,25.5266808
110P05397,WE,25.8946494
110P05398,AMP,24.8690803
110P05398,MIDD,26.8236028
110P05398,PMP,25.483442
110P05398,WE,25.9578562
110P05399,AMP,24.9283548
110P05399,MIDD,26.8303688
110P05399,PMP,25.4989343
110P05399,WE,25.983907
110P05400,AMP,24.8646079
110P05400,MIDD,26.8116282
110P05400,PMP,25.4092597
110P05400,WE,25.9253877
110P05401,AMP,24.6005839
110P05401,MIDD,26.7748128
110P05401,PMP,25.3563608
110P05401,WE,25.7505353
110P05402,AMP,24.6005839
110P05402,MIDD,26.7748128
110P05402,PMP,25.3563608
110P05402,WE,25.7505353
110P05403,AMP,24.4073404
110P05403,MIDD,26.7114067
110P05403,PMP,25.573529
110P05403,WE,25.8034761
110P05404,AMP,24.4159745
110P05404,MIDD,26.6997415
110P05404,PMP,25.5851054
110P05404,WE,25.8035839
110P05405,AMP,20.0976085
110P05405,MIDD,21.9108812
110P05405,PMP,19.0074799
110P05405,WE,20.6856497
110P05406,AMP,35.5328545
110P05406,MIDD,31.4094118
110P05406,PMP,34.3073568
110P05406,WE,33.1426494
110P05407,AMP,35.5043568
110P05407,MIDD,31.4317275
110P05407,PMP,34.2103305
110P05407,WE,33.089311
110P05408,AMP,35.5043568
110P05408,MIDD,31.4317275
110P05408,PMP,34.2103305
110P05408,WE,33.089311
110P05409,AMP,35.5438804
110P05409,MIDD,31.3581129
110P05409,PMP,34.1710687
110P05409,WE,33.0551562
110P05410,AMP,35.5567646
110P05410,MIDD,31.355035
110P05410,PMP,34.2697336
110P05410,WE,33.0953068
110P05411,AMP,35.4781164
110P05411,MIDD,31.3574693
110P05411,PMP,34.2338896
110P05411,WE,33.0641381
110P05412,AMP,36.4978731
110P05412,MIDD,29.4551739
110P05412,PMP,29.892675
110P05412,WE,31.130942
110P05413,AMP,36.4978731
110P05413,MIDD,29.4551739
110P05413,PMP,29.892675
110P05413,WE,31.130942
110P05415,AMP,22.0146846
110P05415,MIDD,18.698634
110P05415,PMP,19.1285445
110P05415,WE,19.5497761
110P05416,AMP,22.0434832
110P05416,MIDD,18.6714451
110P05416,PMP,19.1009917
110P05416,WE,19.5659449
110P05417,AMP,22.1168072
110P05417,MIDD,18.8461014
110P05417,PMP,19.3710059
110P05417,WE,19.8575642
110P05419,AMP,22.048168
110P05419,MIDD,18.7152084
110P05419,PMP,19.1944126
110P05419,WE,19.5881852
110P05420,AMP,22.0205211
110P05420,MIDD,18.7294682
110P05420,PMP,19.2144311
110P05420,WE,19.5779603
110P05421,AMP,22.0373097
110P05421,MIDD,18.7375498
110P05421,PMP,19.2277737
110P05421,WE,19.6226544
110P05422,AMP,22.111469
110P05422,MIDD,18.8427628
110P05422,PMP,19.4277392
110P05422,WE,19.7321515
110P05423,AMP,8.7343398
110P05423,MIDD,9.9971373
110P05423,PMP,6.9206924
110P05423,WE,8.8088778
110P05424,AMP,8.7341055
110P05424,MIDD,9.9931417
110P05424,PMP,6.9203034
110P05424,WE,8.806779
110P05427,AMP,17.9269108
110P05427,MIDD,17.3843518
110P05427,PMP,16.520244
110P05427,WE,17.2392486
110P05428,AMP,17.8661711
110P05428,MIDD,17.3935055
110P05428,PMP,16.5103269
110P05428,WE,17.2606951
110P05429,AMP,17.8874011
110P05429,MIDD,17.4228747
110P05429,PMP,16.6648132
110P05429,WE,17.3071008
110P05430,AMP,17.9085359
110P05430,MIDD,17.4232598
110P05430,PMP,16.662637
110P05430,WE,17.3134012
110P05431,AMP,17.8885631
110P05431,MIDD,17.3921421
110P05431,PMP,16.5604275
110P05431,WE,17.2647759
110P05432,AMP,17.9010322
110P05432,MIDD,17.3805055
110P05432,PMP,16.5508961
110P05432,WE,17.2568891
110P05433,AMP,17.879591
110P05433,MIDD,17.3799008
110P05433,PMP,16.5466153
110P05433,WE,17.2556067
110P05434,AMP,17.8956787
110P05434,MIDD,17.4196984
110P05434,PMP,16.5902844
110P05434,WE,17.2954099
110P05435,AMP,17.881029
110P05435,MIDD,17.4385727
110P05435,PMP,16.6049702
110P05435,WE,17.3131406
110P05436,AMP,17.861807
110P05436,MIDD,17.4378672
110P05436,PMP,16.5973527
110P05436,WE,17.3072453
110P05437,AMP,17.8659768
110P05437,MIDD,17.4589689
110P05437,PMP,16.6363823
110P05437,WE,17.3355676
110P05438,AMP,17.8374935
110P05438,MIDD,17.5110274
110P05438,PMP,16.6699331
110P05438,WE,17.3759503
110P05439,AMP,12.009112
110P05439,MIDD,15.2235387
110P05439,PMP,11.1312534
110P05439,WE,13.1111576
110P05440,AMP,11.8114889
110P05440,MIDD,15.2013411
110P05440,PMP,11.1411842
110P05440,WE,12.9810592
110P05443,AMP,4.0332881
110P05443,MIDD,4.2772982
110P05443,PMP,1.3853622
110P05443,WE,3.2154989
110P05444,AMP,4.0591368
110P05444,MIDD,4.3041531
110P05444,PMP,1.3826479
110P05444,WE,3.2750641
110P05445,AMP,12.8678991
110P05445,MIDD,15.3892955
110P05445,PMP,11.1868131
110P05445,WE,13.3731881
110P05446,AMP,12.8522482
110P05446,MIDD,15.4187325
110P05446,PMP,11.1920395
110P05446,WE,13.4795341
110P05447,AMP,12.8270868
110P05447,MIDD,15.4335984
110P05447,PMP,11.164816
110P05447,WE,13.4990302
110P05448,AMP,12.7525403
110P05448,MIDD,15.4792363
110P05448,PMP,11.195925
110P05448,WE,13.495298
110P05449,AMP,12.7524823
110P05449,MIDD,15.4794129
110P05449,PMP,11.1962581
110P05449,WE,13.4954418
110P05450,AMP,12.4759994
110P05450,MIDD,15.591508
110P05450,PMP,11.2627101
110P05450,WE,13.4082123
110P05451,AMP,12.6346344
110P05451,MIDD,15.5835203
110P05451,PMP,11.346786
110P05451,WE,13.4993832
110P05452,AMP,12.6162334
110P05452,MIDD,15.5984406
110P05452,PMP,11.4092442
110P05452,WE,13.5167817
110P05453,AMP,12.5701401
110P05453,MIDD,15.5772498
110P05453,PMP,11.4259663
110P05453,WE,13.464993
110P05454,AMP,12.5698226
110P05454,MIDD,15.5775653
110P05454,PMP,11.4261298
110P05454,WE,13.4650749
110P05455,AMP,12.7050125
110P05455,MIDD,15.4585585
110P05455,PMP,11.3757138
110P05455,WE,13.3094238
110P05456,AMP,12.7880663
110P05456,MIDD,15.5051034
110P05456,PMP,11.4240183
110P05456,WE,13.5116255
110P05457,AMP,12.7869391
110P05457,MIDD,15.5047707
110P05457,PMP,11.3872619
110P05457,WE,13.4982642
110P05458,AMP,12.7407895
110P05458,MIDD,15.5473452
110P05458,PMP,11.3783299
110P05458,WE,13.5267245
110P05459,AMP,12.7411495
110P05459,MIDD,15.5473867
110P05459,PMP,11.3778029
110P05459,WE,13.526651
110P05460,AMP,28.6524684
110P05460,MIDD,25.2988366
110P05460,PMP,24.9217399
110P05460,WE,26.0324236
110P05461,AMP,28.2881577
110P05461,MIDD,25.1879169
110P05461,PMP,24.8906863
110P05461,WE,25.723827
110P05463,AMP,21.530596
110P05463,MIDD,21.7193664
110P05463,PMP,18.2298633
110P05463,WE,20.6189904
110P05464,AMP,21.4896635
110P05464,MIDD,21.7208677
110P05464,PMP,18.1780746
110P05464,WE,20.6066705
110P05465,AMP,21.5672027
110P05465,MIDD,21.7020208
110P05465,PMP,18.2062726
110P05465,WE,20.6135373
110P05466,AMP,21.6246206
110P05466,MIDD,21.7045519
110P05466,PMP,18.2308076
110P05466,WE,20.6494053
110P05467,AMP,21.5715448
110P05467,MIDD,21.7020306
110P05467,PMP,18.2393684
110P05467,WE,20.6231706
110P05468,AMP,21.4823376
110P05468,MIDD,21.7150426
110P05468,PMP,18.1958552
110P05468,WE,20.599964
110P05469,AMP,21.5134969
