tmc,year,AMP Hour TMS,AMP TMS,AMP Lane TMS,AMP Hour Lane TMS,AMP Hour NPMRDS,AMP NPMRDS,AMP Lane NPMRDS,AMP Hour Lane NPMRDS,MIDD Hour TMS,MIDD TMS,MIDD Lane TMS,MIDD Hour Lane TMS,MIDD Hour NPMRDS,MIDD NPMRDS,MIDD Lane NPMRDS,MIDD Hour Lane NPMRDS,PMP Hour TMS,PMP TMS,PMP Lane TMS,PMP Hour Lane TMS,PMP Hour NPMRDS,PMP NPMRDS,PMP Lane NPMRDS,PMP Hour Lane NPMRDS,WE Hour TMS,WE TMS,WE Lane TMS,WE Hour Lane TMS,WE Hour NPMRDS,WE NPMRDS,WE Lane NPMRDS,WE Hour Lane NPMRDS
110N05498,2019,988.3419713,3953.367885,1976.683943,494.1709856,1008.410248,4033.640991,2016.820496,504.2051239,1588.155066,9528.930395,4764.465198,794.0775329,1620.402543,9722.415257,4861.207629,810.2012714,1443.633541,5774.534165,2887.267083,721.8167706,1472.94651,5891.786039,2945.89302,736.4732549,1375.488032,19256.83245,9628.416225,687.7440161,1403.417306,19647.84229,9823.921145,701.7086532
110N05498,2020,859.6324695,3438.529878,1719.264939,429.8162348,1001.596944,4006.387776,2003.193888,500.798472,1381.333284,8287.999706,4143.999853,690.6666422,1609.454325,9656.725952,4828.362976,804.7271627,1255.632466,5022.529862,2511.264931,627.8162328,1462.994576,5851.978304,2925.989152,731.497288,1196.361389,16749.05945,8374.529725,598.1806946,1393.935145,19515.09203,9757.546015,696.9675725
110N05499,2017,1032.452909,4129.811635,2064.905818,516.2264544,1049.980745,4199.92298,2099.96149,524.9903725,1625.710651,9754.263905,4877.131953,812.8553254,1653.310157,9919.86094,4959.93047,826.6550783,1484.15373,5936.61492,2968.30746,742.076865,1509.35004,6037.40016,3018.70008,754.67502,1415.763604,19820.69046,9910.34523,707.8818021,1439.798863,20157.18408,10078.59204,719.8994314
110N05499,2018,1026.413197,4105.652786,2052.826393,513.2065983,1112.067298,4448.26919,2224.134595,556.0336488,1616.20046,9697.202758,4848.601379,808.1002298,1751.072262,10506.43357,5253.216785,875.5361308,1475.471628,5901.886512,2950.943256,737.735814,1598.59962,6394.39848,3197.19924,799.29981,1407.481576,19704.74206,9852.37103,703.7407879,1524.935803,21349.10124,10674.55062,762.4679014
110N05499,2019,1034.100103,4136.400412,2068.200206,517.0500515,1134.114359,4536.457436,2268.228718,567.0571795,1628.304339,9769.826036,4884.913018,814.1521697,1785.787785,10714.72671,5357.363355,892.8938925,1486.521576,5946.086304,2973.043152,743.260788,1630.292328,6521.169312,3260.584656,815.146164,1418.022339,19852.31275,9926.156375,709.0111696,1555.168104,21772.35346,10886.17673,777.5840521
110N05499,2020,873.4775458,3493.910183,1746.955092,436.7387729,1120.38774,4481.550961,2240.775481,560.1938701,1375.386458,8252.318749,4126.159375,687.6932291,1764.173713,10585.04228,5292.52114,882.0868567,1255.626234,5022.504936,2511.252468,627.813117,1610.560278,6442.241112,3221.120556,805.280139,1197.766705,16768.73387,8384.366935,598.8833525,1536.345311,21508.83436,10754.41718,768.1726557
110N05500,2017,1136.487668,4545.95067,2272.975335,568.2438338,1374.73203,5498.928118,2749.464059,687.3660148,1710.591135,10263.54681,5131.773405,855.2955675,2069.186045,12415.11627,6207.558135,1034.593023,1618.478528,6473.91411,3236.957055,809.2392638,1957.763674,7831.054694,3915.527347,978.8818368,1520.243685,21283.41159,10641.7058,760.1218425,1838.935649,25745.09909,12872.54955,919.4678246
110N05500,2018,1123.60144,4494.405761,2247.202881,561.8007201,1319.222128,5276.88851,2638.444255,659.6110638,1691.195353,10147.17212,5073.58606,845.5976767,1985.634988,11913.80993,5956.904965,992.8174942,1600.127178,6400.508713,3200.254357,800.0635891,1878.711708,7514.84683,3757.423415,939.3558538,1503.006186,21042.0866,10521.0433,751.5030929,1764.681805,24705.54527,12352.77264,882.3409025
110N05500,2019,1145.107218,4580.42887,2290.214435,572.5536088,1342.408717,5369.634868,2684.817434,671.2043585,1723.564902,10341.38941,5170.694705,861.7824508,2020.53442,12123.20652,6061.60326,1010.26721,1630.753678,6523.01471,3261.507355,815.3768388,1911.731861,7646.927444,3823.463722,955.8659305,1531.773785,21444.83299,10722.4165,765.8868925,1795.697774,25139.76884,12569.88442,897.8488871
110N05500,2020,986.2058133,3944.823253,1972.411627,493.1029066,1340.900296,5363.601183,2681.800592,670.4501479,1484.393513,8906.361079,4453.18054,742.1967566,2018.264012,12109.58407,6054.792035,1009.132006,1404.461287,5617.845149,2808.922575,702.2306436,1909.58371,7638.334839,3819.16742,954.7918549,1319.216391,18469.02948,9234.51474,659.6081957,1793.680006,25111.52009,12555.76005,896.8400032
110N05503,2017,1289.149015,5156.59606,2578.29803,644.5745075,1220.870534,4883.482135,2441.741068,610.4352669,972.7312027,5836.387216,2918.193608,486.3656013,921.2114727,5527.268836,2763.634418,460.6057363,881.449261,3525.797044,1762.898522,440.7246305,834.7641873,3339.056749,1669.528375,417.3820936,1037.055737,14518.78032,7259.39016,518.5278686,982.1291229,13749.80772,6874.90386,491.0645614
110N05503,2018,1264.594406,5058.377625,2529.188813,632.2972031,1253.631383,5014.52553,2507.262765,626.8156913,954.20345,5725.2207,2862.61035,477.101725,945.931268,5675.587608,2837.793804,472.965634,864.6601688,3458.640675,1729.320338,432.3300844,857.1642555,3428.657022,1714.328511,428.5821278,1017.302786,14242.239,7121.1195,508.6513929,1008.483583,14118.77016,7059.38508,504.2417914
110N05503,2019,1268.441081,5073.764325,2536.882163,634.2205406,1272.415979,5089.663915,2544.831958,636.2079894,957.10597,5742.63582,2871.31791,478.552985,960.1052407,5760.631444,2880.315722,480.0526203,867.2903138,3469.161255,1734.580628,433.6451569,870.0081303,3480.032521,1740.016261,435.0040651,1020.397243,14285.5614,7142.7807,510.1986214,1023.594849,14330.32788,7165.16394,511.7974243
110N05503,2020,1108.419401,4433.677605,2216.838803,554.2097006,1245.553365,4982.21346,2491.10673,622.7766825,836.361138,5018.166828,2509.083414,418.180569,939.835976,5639.015856,2819.507928,469.917988,757.8762818,3031.505127,1515.752564,378.9381409,851.640951,3406.563804,1703.281902,425.8204755,891.6678257,12483.34956,6241.67478,445.8339129,1001.985223,14027.79312,7013.89656,500.9926114
110N05504,2017,910.854873,3643.419492,1821.709746,455.4274365,850.648887,3402.595548,1701.297774,425.3244435,928.9427833,5573.6567,2786.82835,464.4713917,867.5412167,5205.2473,2602.62365,433.7706083,892.795506,3571.182024,1785.591012,446.397753,833.783214,3335.132856,1667.566428,416.891607,913.4470157,12788.25822,6394.12911,456.7235079,853.0696929,11942.9757,5971.48785,426.5348464
110N05504,2018,893.303658,3573.214632,1786.607316,446.651829,883.092042,3532.368168,1766.184084,441.546021,911.0430333,5466.2582,2733.1291,455.5215167,900.6286333,5403.7718,2701.8859,450.3143167,875.592276,3502.369104,1751.184552,437.796138,865.583124,3462.332496,1731.166248,432.791562,895.8458529,12541.84194,6270.92097,447.9229264,885.6051757,12398.47246,6199.23623,442.8025879
110N05504,2019,889.4211165,3557.684466,1778.842233,444.7105583,909.152937,3636.611748,1818.305874,454.5764685,907.0833917,5442.50035,2721.250175,453.5416958,927.20705,5563.2423,2781.62115,463.603525,871.786713,3487.146852,1743.573426,435.8933565,891.127314,3564.509256,1782.254628,445.563657,891.9522621,12487.33167,6243.665835,445.9761311,911.7402357,12764.3633,6382.18165,455.8701179
110N05504,2020,762.786441,3051.145764,1525.572882,381.3932205,893.410029,3573.640116,1786.820058,446.7050145,777.9339833,4667.6039,2333.80195,388.9669917,911.1515167,5466.9091,2733.45455,455.5757583,747.662802,2990.651208,1495.325604,373.831401,875.696538,3502.786152,1751.393076,437.848269,764.957205,10709.40087,5354.700435,382.4786025,895.9525264,12543.33537,6271.667685,447.9762632
110N05507,2017,647.2922768,2589.169107,1294.584554,323.6461384,621.3349365,2485.339746,1242.669873,310.6674683,959.5901338,5757.540803,2878.770402,479.7950669,921.1092057,5526.655234,2763.327617,460.5546028,921.7829285,3687.131714,1843.565857,460.8914643,884.818123,3539.272492,1769.636246,442.4090615,859.5601157,12033.84162,6016.92081,429.7800579,825.0905336,11551.26747,5775.633735,412.5452668
110N05507,2018,632.9099235,2531.639694,1265.819847,316.4549618,639.2157,2556.8628,1278.4314,319.60785,938.2687543,5629.612526,2814.806263,469.1343772,947.6168667,5685.7012,2842.8506,473.8084333,901.301597,3605.206388,1802.603194,450.6507985,910.2814,3641.1256,1820.5628,455.1407,840.4613293,11766.45861,5883.229305,420.2306646,848.8349714,11883.6896,5941.8448,424.4174857
110N05507,2019,638.0495633,2552.198253,1276.099127,319.0247816,646.817184,2587.268736,1293.634368,323.408592,945.8881062,5675.328637,2837.664319,472.9440531,958.885824,5753.314944,2876.657472,479.442912,908.6207515,3634.483006,1817.241503,454.3103758,921.106368,3684.425472,1842.212736,460.553184,847.2864214,11862.0099,5931.00495,423.6432107,858.929225,12025.00915,6012.504575,429.4646125
110N05507,2020,549.1208385,2196.483354,1098.241677,274.5604193,625.0924883,2500.369953,1250.184977,312.5462441,814.054111,4884.324666,2442.162333,407.0270555,926.6796562,5560.077937,2780.038969,463.3398281,781.980927,3127.923708,1563.961854,390.9904635,890.1691015,3560.676406,1780.338203,445.0845508,729.1951236,10208.73173,5104.365865,364.5975618,830.0803071,11621.1243,5810.56215,415.0401536
110N05508,2017,649.235838,2596.943352,1298.471676,324.617919,625.049298,2500.197192,1250.098596,312.524649,962.4714013,5774.828408,2887.414204,481.2357007,926.615628,5559.693768,2779.846884,463.307814,924.550676,3698.202704,1849.101352,462.275338,890.107596,3560.430384,1780.215192,445.053798,862.1410329,12069.97446,6034.98723,431.0705164,830.0229529,11620.32134,5810.16067,415.0114764
110N05508,2018,636.9266168,2547.706467,1273.853234,318.4633084,651.0498285,2604.199314,1302.099657,325.5249143,944.2233738,5665.340243,2832.670122,472.1116869,965.1605843,5790.963506,2895.481753,482.5802922,907.0216085,3628.086434,1814.043217,453.5108043,927.133907,3708.535628,1854.267814,463.5669535,845.7952243,11841.13314,5920.56657,422.8976121,864.5498893,12103.69845,6051.849225,432.2749446
110N05508,2019,637.7040413,2550.816165,1275.408083,318.8520206,647.5946085,2590.378434,1295.189217,323.7973043,945.3758808,5672.255285,2836.127643,472.6879404,960.038331,5760.229986,2880.114993,480.0191655,908.1287075,3632.51483,1816.257415,454.0643538,922.213467,3688.853868,1844.426934,461.1067335,846.8275914,11855.58628,5927.79314,423.4137957,859.9615921,12039.46229,6019.731145,429.9807961
110N05508,2020,547.1772773,2188.709109,1094.354555,273.5886386,638.2655145,2553.062058,1276.531029,319.1327573,811.1728435,4867.037061,2433.518531,405.5864218,946.208247,5677.249482,2838.624741,473.1041235,779.2131795,3116.852718,1558.426359,389.6065898,908.928279,3635.713116,1817.856558,454.4641395,726.6142064,10172.59889,5086.299445,363.3071032,847.57319,11866.02466,5933.01233,423.786595
110N05509,2017,645.8669985,2583.467994,1291.733997,322.9334993,625.0924883,2500.369953,1250.184977,312.5462441,957.4772043,5744.863226,2872.431613,478.7386022,926.6796562,5560.077937,2780.038969,463.3398281,919.753247,3679.012988,1839.506494,459.8766235,890.1691015,3560.676406,1780.338203,445.0845508,857.6674436,12007.34421,6003.672105,428.8337218,830.0803071,11621.1243,5810.56215,415.0401536
110N05509,2018,626.431386,2505.725544,1252.862772,313.215693,651.6976823,2606.790729,1303.395365,325.8488411,928.6645293,5571.987176,2785.993588,464.3322647,966.1210068,5796.726041,2898.363021,483.0605034,892.075772,3568.303088,1784.151544,446.037886,928.0564895,3712.225958,1856.112979,464.0282448,831.8582721,11646.01581,5823.007905,415.9291361,865.410195,12115.74273,6057.871365,432.7050975
110N05509,2019,584.4072728,2337.629091,1168.814546,292.2036364,646.989945,2587.95978,1293.97989,323.4949725,866.3651232,5198.190739,2599.09537,433.1825616,959.1419367,5754.85162,2877.42581,479.5709683,832.2309205,3328.923682,1664.461841,416.1154603,921.35239,3685.40956,1842.70478,460.676195,776.0531079,10864.74351,5432.371755,388.0265539,859.15864,12028.22096,6014.11048,429.57932
110N05509,2020,513.8775945,2055.510378,1027.755189,256.9387973,640.5114075,2562.04563,1281.022815,320.2557038,761.807127,4570.842762,2285.421381,380.9035635,949.5377117,5697.22627,2848.613135,474.7688558,731.792439,2927.169756,1463.584878,365.8962195,912.126565,3648.50626,1824.25313,456.0632825,682.3944926,9553.522896,4776.761448,341.1972463,850.5555829,11907.77816,5953.88908,425.2777914
110N05510,2017,645.8669985,2583.467994,1291.733997,322.9334993,610.7965155,2443.186062,1221.593031,305.3982578,957.4772043,5744.863226,2872.431613,478.7386022,905.486333,5432.917998,2716.458999,452.7431665,919.753247,3679.012988,1839.506494,459.8766235,869.810781,3479.243124,1739.621562,434.9053905,857.6674436,12007.34421,6003.672105,428.8337218,811.0962271,11355.34718,5677.67359,405.5481136
110N05510,2018,626.431386,2505.725544,1252.862772,313.215693,636.7538558,2547.015423,1273.507712,318.3769279,928.6645293,5571.987176,2785.993588,464.3322647,943.9672612,5663.803567,2831.901784,471.9836306,892.075772,3568.303088,1784.151544,446.037886,906.7755865,3627.102346,1813.551173,453.3877933,831.8582721,11646.01581,5823.007905,415.9291361,845.56581,11837.92134,5918.96067,422.782905
110N05510,2019,584.4072728,2337.629091,1168.814546,292.2036364,633.341826,2533.367304,1266.683652,316.670913,866.3651232,5198.190739,2599.09537,433.1825616,938.909036,5633.454216,2816.727108,469.454518,832.2309205,3328.923682,1664.461841,416.1154603,901.916652,3607.666608,1803.833304,450.958326,776.0531079,10864.74351,5432.371755,388.0265539,841.0348664,11774.48813,5887.244065,420.5174332
110N05510,2020,513.8775945,2055.510378,1027.755189,256.9387973,626.8632885,2507.453154,1253.726577,313.4316443,761.807127,4570.842762,2285.421381,380.9035635,929.304811,5575.828866,2787.914433,464.6524055,731.792439,2927.169756,1463.584878,365.8962195,892.690827,3570.763308,1785.381654,446.3454135,682.3944926,9553.522896,4776.761448,341.1972463,832.4318093,11654.04533,5827.022665,416.2159046
110N05511,2017,619.9970165,2479.988066,1239.994033,309.9985083,595.632903,2382.531612,1191.265806,297.8164515,959.3921143,5756.352686,2878.176343,479.6960572,921.690742,5530.144452,2765.072226,460.845371,855.2333595,3420.933438,1710.466719,427.6166798,821.625129,3286.500516,1643.250258,410.8125645,832.6624421,11657.27419,5828.637095,416.3312211,799.9411843,11199.17658,5599.58829,399.9705921
110N05511,2018,601.3333455,2405.333382,1202.666691,300.6666728,620.883752,2483.535008,1241.767504,310.441876,930.511687,5583.070122,2791.535061,465.2558435,960.7642613,5764.585568,2882.292784,480.3821307,829.4884065,3317.953626,1658.976813,414.7442033,856.456536,3425.826144,1712.913072,428.228268,807.5969379,11306.35713,5653.178565,403.7984689,833.8533371,11673.94672,5836.97336,416.9266686
110N05511,2019,598.0397565,2392.159026,1196.079513,299.0198783,616.5345255,2466.138102,1233.069051,308.2672628,925.415141,5552.490846,2776.245423,462.7075705,954.034207,5724.205242,2862.102621,477.0171035,824.9451795,3299.780718,1649.890359,412.4725898,850.4571465,3401.828586,1700.914293,425.2285733,803.1736136,11244.43059,5622.215295,401.5868068,828.0122807,11592.17193,5796.085965,414.0061404
110N05511,2020,525.876377,2103.505508,1051.752754,262.9381885,610.158475,2440.6339,1220.31695,305.0792375,813.7485113,4882.491068,2441.245534,406.8742557,944.1678167,5665.0069,2832.50345,472.0839083,725.401911,2901.607644,1450.803822,362.7009555,841.661925,3366.6477,1683.32385,420.8309625,706.2574443,9887.60422,4943.80211,353.1287221,819.4491786,11472.2885,5736.14425,409.7245893
110N05512,2017,640.8038488,2563.215395,1281.607698,320.4019244,619.968557,2479.874228,1239.937114,309.9842785,972.8762325,5837.257395,2918.628698,486.4381163,941.243838,5647.463028,2823.731514,470.621919,852.1496475,3408.59859,1704.299295,426.0748238,824.442594,3297.770376,1648.885188,412.221297,843.5050986,11809.07138,5904.53569,421.7525493,816.0791164,11425.10763,5712.553815,408.0395582
110N05512,2018,621.5646353,2486.258541,1243.129271,310.7823176,646.196005,2584.78402,1292.39201,323.0980025,943.6670235,5662.002141,2831.001071,471.8335118,981.06267,5886.37602,2943.18801,490.531335,826.5650805,3306.260322,1653.130161,413.2825403,859.32021,3437.28084,1718.64042,429.660105,818.1800714,11454.521,5727.2605,409.0900357,850.60292,11908.44088,5954.22044,425.30146
110N05512,2019,571.7842488,2287.136995,1143.568498,285.8921244,629.0705168,2516.282067,1258.141034,314.5352584,868.0898325,5208.538995,2604.269498,434.0449163,955.0625445,5730.375267,2865.187634,477.5312723,760.3664475,3041.46579,1520.732895,380.1832238,836.5465035,3346.186014,1673.093007,418.2732518,752.6529843,10537.14178,5268.57089,376.3264921,828.0602393,11592.84335,5796.421675,414.0301196
110N05512,2020,502.7646488,2011.058595,1005.529298,251.3823244,630.4509088,2521.803635,1260.901818,315.2254544,763.3034325,4579.820595,2289.910298,381.6517163,957.1582725,5742.949635,2871.474818,478.5791363,668.5832475,2674.33299,1337.166495,334.2916238,838.3821675,3353.52867,1676.764335,419.1910838,661.80087,9265.21218,4632.60609,330.900435,829.8772814,11618.28194,5809.14097,414.9386407
110N05513,2017,642.35875,2569.435,1284.7175,321.179375,597.85825,2391.433,1195.7165,298.929125,987.9640833,5927.7845,2963.89225,493.9820417,919.5211833,5517.1271,2758.56355,459.7605917,870.405525,3481.6221,1740.81105,435.2027625,810.106695,3240.42678,1620.21339,405.0533475,855.6315429,11978.8416,5989.4208,427.8157714,796.3562057,11148.98688,5574.49344,398.1781029
110N05513,2018,623.09225,2492.369,1246.1845,311.546125,623.1775,2492.71,1246.355,311.58875,958.3317167,5749.9903,2874.99515,479.1658583,958.4628333,5750.777,2875.3885,479.2314167,844.299135,3377.19654,1688.59827,422.1495675,844.41465,3377.6586,1688.8293,422.207325,829.9682743,11619.55584,5809.77792,414.9841371,830.0818286,11621.1456,5810.5728,415.0409143
110N05513,2019,633.023875,2532.0955,1266.04775,316.5119375,631.3615,2525.446,1262.723,315.68075,973.6068083,5841.64085,2920.820425,486.8034042,971.0500333,5826.3002,2913.1501,485.5250167,857.7566325,3431.02653,1715.513265,428.8783163,855.50409,3422.01636,1711.00818,427.752045,843.1973486,11804.76288,5902.38144,421.5986743,840.98304,11773.76256,5886.88128,420.49152
110N05513,2020,556.639875,2226.5595,1113.27975,278.3199375,591.8055,2367.222,1183.611,295.90275,856.126275,5136.75765,2568.378825,428.0631375,910.2119,5461.2714,2730.6357,455.10595,754.2551925,3017.02077,1508.510385,377.1275963,801.90513,3207.62052,1603.81026,400.952565,741.4527086,10380.33792,5190.16896,370.7263543,788.2938514,11036.11392,5518.05696,394.1469257
110N05514,2017,615.335046,2461.340184,1230.670092,307.667523,584.260043,2337.040172,1168.520086,292.1300215,982.569428,5895.416568,2947.708284,491.284714,932.9487407,5597.692444,2798.846222,466.4743703,863.057793,3452.231172,1726.115586,431.5288965,819.4725565,3277.890226,1638.945113,409.7362783,843.4991371,11808.98792,5904.49396,421.7495686,800.9016314,11212.62284,5606.31142,400.4508157
