year,tmc_code,Urban_Code,miles,nhs_pct,miles on NHS
2019,110P04244,92242,0.100327,100,0.1
2019,110P04247,92242,0.203689,100,0.204
2019,110P04248,92242,0.467163,100,0.467
2019,110P04249,99998,0.38075,100,0.381
2019,110P04250,99998,0.494584,100,0.495
2019,110P04251,92242,0.473828,100,0.474
2019,110P04252,92242,0.369062,100,0.369
2019,110P04298,92242,1.029952,100,1.03
2019,110P04299,92242,0.326483,100,0.326
2019,110P04300,92242,0.094178,100,0.094
2019,110P04301,92242,0.230152,100,0.23
2019,110P04302,92242,0.181232,100,0.181
2019,110P04306,92242,0.666139,67,0.446
2019,110P04307,92242,0.441895,100,0.442
2019,110P04308,92242,0.669664,67,0.449
2019,110P04309,92242,0.754739,76,0.574
2019,110P04310,92242,0.195282,100,0.195
2019,110P04311,92242,0.723083,72,0.521
2019,110P04312,92242,0.636917,64,0.408
2019,110P04313,92242,0.626228,63,0.395
2019,110P04314,92242,1.405714,100,1.406
2019,110P04315,92242,0.602144,60,0.361
2019,110P04316,92242,0.863539,87,0.751
2019,110P04317,92242,0.365879,100,0.366
2019,110P04325,92242,0.326802,100,0.327
2019,110P04326,92242,0.382547,100,0.383
2019,110P04327,92242,0.100099,100,0.1
2019,110P04328,92242,0.11316,100,0.113
2019,110P04329,92242,0.071194,100,0.071
2019,110P04331,92242,0.463744,100,0.464
2019,110P04332,92242,0.304243,100,0.304
2019,110P04333,92242,0.347362,100,0.347
2019,110P04334,92242,0.026194,100,0.026
2019,110P04603,92242,2.195388,100,2.195
2019,110P04604,92242,0.818577,82,0.671
2019,110P04605,92242,0.700242,70,0.49
2019,110P04606,92242,0.628045,63,0.396
2019,110P04607,92242,1.046808,100,1.047
2019,110P04608,92242,0.626016,63,0.394
2019,110P04609,92242,0.75479,75,0.566
2019,110P04610,92242,0.528282,53,0.28
2019,110P04611,92242,0.708094,71,0.503
2019,110P04612,92242,0.508747,51,0.259
2019,110P04613,92242,0.412392,100,0.412
2019,110P04645,92242,0.894121,90,0.805
2019,110P04646,92242,0.908465,91,0.827
2019,110P04647,92242,0.456658,100,0.457
2019,110P04648,92242,0.198977,100,0.199
2019,110P04650,92242,0.033383,100,0.033
2019,110P04651,92242,0.692657,69,0.478
2019,110P04652,92242,0.527285,53,0.279
2019,110P04653,92242,0.711743,71,0.505
2019,110P04654,92242,0.583523,58,0.338
2019,110P04655,92242,0.664632,67,0.445
2019,110P04656,92242,0.570797,57,0.325
2019,110P04657,92242,0.570453,57,0.325
2019,110P04658,92242,0.696596,70,0.488
2019,110P04659,92242,0.430405,100,0.43
2019,110P04660,92242,0.969238,97,0.94
2019,110P04661,92242,0.256031,100,0.256
2019,110P04662,92242,0.972107,97,0.943
2019,110P04663,92242,1.075922,100,1.076
2019,110P04664,92242,0.9252,93,0.86
2019,110P04665,92242,0.386584,100,0.387
2019,110P04666,92242,0.542359,54,0.293
2019,110P04667,92242,1.168257,100,1.168
2019,110P04668,92242,0.695379,69,0.48
2019,110P04669,92242,0.47562,100,0.476
2019,110P04670,92242,0.296416,100,0.296
2019,110P04675,92242,0.013043,100,0.013
2019,110P04678,90892,0.395137,100,0.395
2019,110P04679,90892,0.619118,62,0.384
2019,110P04680,90892,0.228192,100,0.228
2019,110P04681,96103,0.442792,100,0.443
2019,110P04682,96103,0.568316,57,0.324
2019,110P04683,96103,0.255276,100,0.255
2019,110P04684,96103,0.452204,100,0.452
2019,110P04685,90892,0.037942,100,0.038
2019,110P04686,90892,0.484958,100,0.485
2019,110P04687,90892,0.474301,100,0.474
2019,110P04688,90892,0.39745,100,0.397
2019,110P04689,90892,0.564454,57,0.322
2019,110P04690,90892,0.386035,100,0.386
2019,110P04691,90892,0.073683,100,0.074
2019,110P04692,90892,0.350631,100,0.351
2019,110P04693,90892,0.69594,70,0.487
2019,110P04694,90892,0.232928,100,0.233
2019,110P04695,90892,0.148815,100,0.149
2019,110P04696,90892,0.432145,100,0.432
2019,110P04697,90892,0.174225,100,0.174
2019,110P04698,90892,0.141944,100,0.142
2019,110P04699,90892,0.219562,100,0.22
2019,110P04700,90892,0.359609,100,0.36
2019,110P04701,90892,0.582741,58,0.338
2019,110P04702,90892,0.558874,56,0.313
2019,110P04703,90892,0.75031,75,0.563
2019,110P04704,90892,0.349104,100,0.349
2019,110P04705,90892,0.600154,60,0.36
2019,110P04706,90892,0.489449,100,0.489
2019,110P04707,90892,0.421287,100,0.421
2019,110P04708,90892,0.102611,100,0.103
2019,110P04709,90892,0.447035,100,0.447
2019,110P04710,90892,0.301873,100,0.302
2019,110P04712,96103,0.178283,100,0.178
2019,110P04713,96103,0.518286,52,0.27
2019,110P04714,96103,0.463392,100,0.463
2019,110P04715,96103,0.523598,52,0.272
2019,110P04716,96103,0.212111,100,0.212
2019,110P04717,74746,0.562379,56,0.315
2019,110P04718,74746,1.219095,100,1.219
2019,110P04719,74746,0.964933,96,0.926
2019,110P04720,74746,0.418927,100,0.419
2019,110P04721,74746,0.371748,100,0.372
2019,110P04722,74746,0.404374,100,0.404
2019,110P04723,74746,0.287342,100,0.287
2019,110P04724,74746,0.109597,100,0.11
2019,110P04725,74746,0.223384,100,0.223
2019,110P04726,74746,0.228724,100,0.229
2019,110P04727,90892,0.119189,100,0.119
2019,110P04728,90892,0.188476,100,0.188
2019,110P04729,90892,0.728683,73,0.532
2019,110P04730,90892,0.550495,55,0.303
2019,110P04731,90892,0.580009,58,0.336
2019,110P04732,90892,0.53712,54,0.29
2019,110P04733,90892,0.215273,100,0.215
2019,110P04734,90892,0.419413,100,0.419
2019,110P04735,90892,0.554874,55,0.305
2019,110P04736,90892,0.365714,100,0.366
2019,110P04737,90892,0.157785,100,0.158
2019,110P04738,90892,0.260524,100,0.261
2019,110P04739,90892,0.342049,100,0.342
2019,110P04740,90892,0.155561,100,0.156
2019,110P04741,90892,0.162044,100,0.162
2019,110P04742,90892,0.342802,100,0.343
2019,110P04743,90892,0.40157,100,0.402
2019,110P04744,90892,0.054642,100,0.055
2019,110P04745,74746,0.041171,100,0.041
2019,110P04746,74746,0.553979,56,0.31
2019,110P04747,74746,0.45187,100,0.452
2019,110P04748,74746,0.611682,61,0.373
2019,110P04749,74746,0.517763,52,0.269
2019,110P04750,74746,0.446964,100,0.447
2019,110P04751,74746,0.368398,100,0.368
2019,110P04752,74746,0.68089,68,0.463
2019,110P04753,74746,0.45266,100,0.453
2019,110P04754,74746,0.187342,100,0.187
2019,110P04755,74746,0.848933,85,0.722
2019,110P04756,74746,0.035685,100,0.036
2019,110P04757,74746,0.720205,72,0.519
2019,110P04758,74746,0.229211,100,0.229
2019,110P04759,74746,0.083466,100,0.083
2019,110P04760,74746,0.069395,100,0.069
2019,110P04761,74746,0.303111,100,0.303
2019,110P04762,74746,0.368434,100,0.368
2019,110P04763,74746,0.300705,100,0.301
2019,110P04764,74746,0.397878,100,0.398
2019,110P04765,74746,0.518451,52,0.27
2019,110P04766,74746,0.358657,100,0.359
2019,110P04767,74746,0.406324,100,0.406
2019,110P04768,74746,0.29301,100,0.293
2019,110P04769,74746,0.162493,100,0.162
2019,110P04770,74746,0.9785,98,0.959
2019,110P04771,74746,0.591162,59,0.349
2019,110P04772,74746,0.689679,69,0.476
2019,110P04773,74746,0.631604,63,0.398
2019,110P04774,74746,0.962957,96,0.924
2019,110P04775,74746,1.323369,100,1.323
2019,110P04776,74746,0.669499,67,0.449
2019,110P04778,90892,0.023153,100,0.023
2019,110P04779,90892,0.161655,100,0.162
2019,110P04780,90892,0.231567,100,0.232
2019,110P04781,90892,0.368108,100,0.368
2019,110P04782,90892,0.187638,100,0.188
2019,110P04783,90892,0.621626,62,0.385
2019,110P04784,74746,0.89768,90,0.808
2019,110P04785,74746,0.083257,100,0.083
2019,110P04786,74746,0.079999,100,0.08
2019,110P04787,74746,0.979127,98,0.96
2019,110P04788,74746,0.539533,54,0.291
2019,110P04789,74746,1.363154,100,1.363
2019,110P04790,74746,0.969069,97,0.94
2019,110P04791,74746,0.242688,100,0.243
2019,110P04792,74746,0.125203,100,0.125
2019,110P04793,74746,0.114186,100,0.114
2019,110P04794,74746,0.135424,100,0.135
2019,110P04795,74746,0.220694,100,0.221
2019,110P04796,74746,0.025716,100,0.026
2019,110P04797,99999,0.057337,100,0.057
2019,110P04798,99999,0.49547,100,0.495
2019,110P04799,99999,0.466914,100,0.467
2019,110P04800,99999,0.415845,100,0.416
2019,110P04801,74746,0.791853,79,0.626
2019,110P04802,74746,0.484709,100,0.485
2019,110P04803,74746,0.616126,62,0.382
2019,110P04804,74746,0.482254,100,0.482
2019,110P04805,74746,0.521964,52,0.271
2019,110P04806,74746,0.342401,100,0.342
2019,110P04807,74746,0.188815,100,0.189
2019,110P04808,74746,0.311561,100,0.312
2019,110P04809,74746,0.103852,100,0.104
2019,110P04810,74746,0.568355,57,0.324
2019,110P04811,74746,0.481207,100,0.481
2019,110P04812,74746,0.593348,59,0.35
2019,110P04813,74746,0.234489,100,0.234
2019,110P04814,74746,0.351424,100,0.351
2019,110P04815,74746,1.536131,77,1.183
2019,110P04816,74746,0.450199,100,0.45
2019,110P04817,74746,0.268498,100,0.268
2019,110P04818,74746,0.36718,100,0.367
2019,110P04819,74746,0.118833,100,0.119
2019,110P04820,74746,0.139359,100,0.139
2019,110P04821,74746,0.28612,100,0.286
2019,110P04822,90892,0.184426,100,0.184
2019,110P04823,90892,0.444845,100,0.445
2019,110P04824,90892,0.083312,100,0.083
2019,110P04825,90892,0.133148,100,0.133
2019,110P04826,74746,0.1239,100,0.124
2019,110P04827,74746,0.357177,100,0.357
2019,110P04828,74746,0.025408,100,0.025
2019,110P04829,74746,0.232358,100,0.232
2019,110P04830,74746,0.32813,100,0.328
2019,110P04831,74746,0.051447,100,0.051
2019,110P04833,95411,0.13813,100,0.138
2019,110P04834,95411,0.139451,100,0.139
2019,110P04835,99999,0.509289,51,0.26
2019,110P04836,74746,0.01418,100,0.014
2019,110P04837,74746,0.170781,100,0.171
2019,110P04838,74746,0.125774,100,0.126
2019,110P04839,74746,0.040418,100,0.04
2019,110P04840,74746,0.081869,100,0.082
2019,110P04841,74746,0.026524,100,0.027
2019,110P04842,74746,0.080039,100,0.08
2019,110P04843,74746,0.098857,100,0.099
2019,110P04844,74746,0.267639,100,0.268
2019,110P04845,74746,0.083993,100,0.084
2019,110P04846,74746,0.302977,100,0.303
2019,110P04847,74746,0.316939,100,0.317
2019,110P04848,74746,0.501382,50,0.251
2019,110P04849,74746,0.156145,100,0.156
2019,110P04850,74746,0.179478,100,0.179
2019,110P04851,74746,0.147864,100,0.148
2019,110P04852,74746,0.099762,100,0.1
2019,110P04853,74746,0.018259,100,0.018
2019,110P04854,90892,0.036624,100,0.037
2019,110P04855,90892,0.777521,78,0.606
2019,110P04856,90892,0.459731,100,0.46
2019,110P04857,90892,0.18256,100,0.183
2019,110P04858,90892,0.704022,70,0.493
2019,110P04859,90892,0.639642,64,0.409
2019,110P04860,90892,0.90774,91,0.826
2019,110P04861,90892,0.437683,100,0.438
2019,110P04862,90892,1.525477,76,1.159
2019,110P04863,90892,0.574638,57,0.328
2019,110P04864,90892,0.136478,100,0.136
2019,110P04865,90892,0.150585,100,0.151
2019,110P04866,90892,0.311424,100,0.311
2019,110P04867,90892,0.119721,100,0.12
2019,110P04868,90892,0.467295,100,0.467
2019,110P04869,90892,0.155314,100,0.155
2019,110P04870,90892,0.672141,67,0.45
2019,110P04871,90892,0.204815,100,0.205
2019,110P04872,90892,0.184884,100,0.185
2019,110P04873,90892,0.446414,100,0.446
2019,110P04874,90892,0.100274,100,0.1
2019,110P04875,90892,0.117074,100,0.117
2019,110P04876,90892,0.104607,100,0.105
2019,110P04877,90892,0.038288,100,0.038
2019,110P04878,90892,0.250318,100,0.25
2019,110P04879,90892,0.378639,100,0.379
2019,110P04880,90892,0.166017,100,0.166
2019,110P04881,90892,0.280962,100,0.281
2019,110P04882,90892,0.216672,100,0.217
2019,110P04883,90892,0.778895,78,0.608
2019,110P04884,90892,0.595026,60,0.357
2019,110P04885,90892,0.207318,100,0.207
2019,110P04886,90892,0.356256,100,0.356
2019,110P04887,90892,0.467727,100,0.468
2019,110P04888,90892,0.562877,56,0.315
2019,110P04889,90892,0.404267,100,0.404
2019,110P04890,90892,0.399973,100,0.4
2019,110P04891,90892,0.225801,100,0.226
2019,110P04892,90892,0.34934,100,0.349
2019,110P04893,95411,0.338022,100,0.338
2019,110P04894,95411,0.583898,58,0.339
2019,110P04895,99999,0.38822,100,0.388
2019,110P04896,99999,0.609023,61,0.372
2019,110P04897,99999,0.646788,65,0.42
2019,110P04898,95411,0.55249,55,0.304
2019,110P04899,99999,0.445501,100,0.446
2019,110P04900,99999,0.568199,57,0.324
2019,110P04901,99999,0.581691,58,0.337
2019,110P04902,99999,0.447685,100,0.448
2019,110P04903,74746,1.629483,82,1.336
2019,110P04904,74746,0.572744,57,0.326
2019,110P04905,74746,0.463984,100,0.464
2019,110P04906,74746,0.358785,100,0.359
2019,110P04907,74746,0.338373,100,0.338
2019,110P04908,74746,0.042953,100,0.043
2019,110P04910,90892,0.325697,100,0.326
2019,110P04911,90892,0.427168,100,0.427
2019,110P04912,90892,0.302292,100,0.302
2019,110P04913,90892,0.437292,100,0.437
2019,110P04914,90892,0.156159,100,0.156
2019,110P04915,90892,0.411124,100,0.411
2019,110P04916,90892,0.045714,100,0.046
2019,110P04917,90892,0.466134,100,0.466
2019,110P04918,90892,0.380071,100,0.38
2019,110P04919,90892,0.430441,100,0.43
2019,110P04920,90892,0.551077,55,0.303
2019,110P04921,90892,0.348791,100,0.349
2019,110P04922,90892,0.079498,100,0.079
2019,110P04923,90892,0.149904,100,0.15
2019,110P04925,31600,0.513813,51,0.262
2019,110P04926,31600,0.66646,67,0.447
2019,110P04927,31600,0.098256,100,0.098
2019,110P04928,90892,0.026964,100,0.027
2019,110P04929,90892,0.567045,57,0.323
2019,110P04930,90892,0.658208,66,0.434
2019,110P04931,90892,0.167799,100,0.168
2019,110P04932,90892,0.148541,100,0.149
2019,110P04933,90892,0.320304,100,0.32
2019,110P04934,90892,0.29267,100,0.293
2019,110P04935,90892,0.558841,56,0.313
2019,110P04936,90892,0.153209,100,0.153
2019,110P04937,90892,0.066634,100,0.067
2019,110P04939,95411,0.233182,100,0.233
2019,110P04940,95411,0.224986,100,0.225
2019,110P04941,95411,0.44073,100,0.441
2019,110P04942,95411,0.050165,100,0.05
2019,110P04943,74746,0.442125,100,0.442
2019,110P04944,74746,0.538347,54,0.291
2019,110P04945,74746,0.156362,100,0.156
2019,110P04946,74746,0.366356,100,0.366
2019,110P04947,74746,0.158929,100,0.159
2019,110P04948,74746,0.619784,62,0.384
2019,110P04949,74746,0.747988,75,0.561
2019,110P04950,74746,0.392862,100,0.393
2019,110P04951,74746,0.576004,58,0.334
2019,110P04952,74746,0.101764,100,0.102
2019,110P04954,74746,1.07566,100,1.076
2019,110P04955,74746,0.69827,70,0.489
2019,110P04956,74746,0.471472,100,0.471
2019,110P04957,74746,0.70733,71,0.502
2019,110P04958,74746,0.76824,77,0.592
2019,110P04959,74746,0.024132,100,0.024
2019,110P04960,90892,0.261779,100,0.262
2019,110P04961,90892,0.237866,100,0.238
2019,110P04962,90892,0.369045,100,0.369
2019,110P05007,75421,0.493853,100,0.494
2019,110P05008,75421,0.736997,74,0.545
2019,110P05009,75421,0.411332,100,0.411
2019,110P05010,75421,0.141357,100,0.141
2019,110P05011,75421,0.540958,54,0.292
2019,110P05012,75421,0.500682,50,0.25
2019,110P05014,75421,0.195744,100,0.196
2019,110P05015,75421,0.182969,100,0.183
2019,110P05016,75421,0.203643,100,0.204
2019,110P05017,75421,0.274063,100,0.274
2019,110P05018,75421,0.221402,100,0.221
2019,110P05019,75421,0.363505,100,0.364
2019,110P05020,75421,0.300342,100,0.3
2019,110P05021,75421,0.521345,52,0.271
2019,110P05022,75421,0.488134,100,0.488
2019,110P05023,75421,0.06059,100,0.061
2019,110P05353,84630,0.28139,100,0.281
2019,110P05354,99999,0.332117,100,0.332
2019,110P05355,99999,0.580561,58,0.337
2019,110P05356,84630,0.50805,51,0.259
2019,110P05357,99999,0.414073,100,0.414
2019,110P05358,37162,0.447637,100,0.448
2019,110P05359,37162,0.264275,100,0.264
2019,110P05360,37162,0.395302,100,0.395
2019,110P05361,37162,0.33146,100,0.331
2019,110P05362,37162,0.248115,100,0.248
2019,110P05363,99999,0.374172,100,0.374
2019,110P05364,99999,0.419235,100,0.419
2019,110P05365,99999,0.375941,100,0.376
2019,110P05366,99999,0.454883,100,0.455
2019,110P05367,99999,0.216197,100,0.216
2019,110P05368,99998,0.599516,60,0.36
2019,110P05369,99998,0.366884,100,0.367
2019,110P05370,99999,0.432106,100,0.432
2019,110P05371,99998,0.440687,100,0.441
2019,110P05372,99999,0.466254,100,0.466
2019,110P05373,99999,0.761697,76,0.579
2019,110P05374,99999,0.499763,100,0.5
2019,110P05375,96103,0.461785,100,0.462
2019,110P05376,96103,0.525177,52,0.273
2019,110P05377,99999,0.417433,100,0.417
2019,110P05378,99999,0.006674,100,0.007
2019,110P05379,99999,0.544045,54,0.294
2019,110P05380,74746,0.425645,100,0.426
2019,110P05381,99999,0.462644,100,0.463
2019,110P05382,99999,0.477665,100,0.478
2019,110P05383,99999,0.348876,100,0.349
2019,110P05384,99999,0.155507,100,0.156
2019,110P05386,90892,0.272982,100,0.273
2019,110P05387,90892,0.227794,100,0.228
2019,110P05388,90892,0.528188,53,0.28
2019,110P05389,99999,0.185949,100,0.186
2019,110P05390,99999,0.444063,100,0.444
2019,110P05391,99999,0.459845,100,0.46
2019,110P05392,99999,0.329343,100,0.329
2019,110P05393,99999,0.267387,100,0.267
2019,110P05394,99999,0.431223,100,0.431
2019,110P05395,99999,0.356732,100,0.357
2019,110P05396,99999,0.229096,100,0.229
2019,110P05397,99998,0.621854,62,0.386
2019,110P05398,99999,0.425706,100,0.426
2019,110P05399,99999,0.215632,100,0.216
2019,110P05400,99999,0.397537,100,0.398
2019,110P05401,8002,0.387555,100,0.388
2019,110P05402,8002,1.310093,100,1.31
2019,110P05403,8002,0.952694,95,0.905
2019,110P05404,99999,0.274826,100,0.275
2019,110P05405,75421,0.586692,59,0.346
2019,110P05406,99999,0.359877,100,0.36
2019,110P05407,99999,0.379596,100,0.38
2019,110P05408,99999,0.104157,100,0.104
2019,110P05409,99999,0.307857,100,0.308
2019,110P05410,99999,0.393283,100,0.393
2019,110P05411,99999,0.479806,100,0.48
2019,110P05412,99999,0.391155,100,0.391
2019,110P05413,99998,0.382755,100,0.383
2019,110P05414,99999,0.007106,100,0.007
2019,110P05415,99999,0.391736,100,0.392
2019,110P05416,99999,0.340676,100,0.341
2019,110P05417,99998,0.330766,100,0.331
2019,110P05418,99998,0.161547,100,0.162
2019,110P05419,99998,0.566976,57,0.323
2019,110P05420,99999,0.518081,52,0.269
2019,110P05421,99999,0.523131,52,0.272
2019,110P05422,99999,0.529457,53,0.281
2019,110P05423,99999,0.524506,52,0.273
2019,110P05424,99999,0.505098,50,0.253
2019,110P05425,99999,0.013125,100,0.013
2019,110P05426,99999,0.008742,100,0.009
2019,110P05427,99999,0.199677,100,0.2
2019,110P05428,99999,0.446347,100,0.446
2019,110P05429,99999,0.548198,55,0.302
2019,110P05430,99999,0.46905,100,0.469
2019,110P05431,99999,0.518155,52,0.269
2019,110P05432,99999,0.27122,100,0.271
2019,110P05433,99999,0.495454,100,0.495
2019,110P05434,99999,0.610246,61,0.372
2019,110P05435,99999,0.519095,52,0.27
2019,110P05436,99999,0.423522,100,0.424
2019,110P05437,99999,0.472645,100,0.473
2019,110P05438,99999,0.574751,57,0.328
2019,110P05439,74746,0.620978,62,0.385
2019,110P05440,74746,0.493688,100,0.494
2019,110P05441,74746,0.153349,100,0.153
2019,110P05442,74746,0.725785,73,0.53
2019,110P05443,99999,0.39128,100,0.391
2019,110P05444,99999,0.39654,100,0.397
2019,110P05445,99999,0.605331,61,0.369
2019,110P05446,99999,0.482585,100,0.483
2019,110P05447,99999,0.496603,100,0.497
2019,110P05448,99999,0.574984,58,0.333
2019,110P05449,99999,0.728054,73,0.531
2019,110P05450,99999,0.499066,100,0.499
2019,110P05451,15724,0.512995,51,0.262
2019,110P05452,15724,0.485863,100,0.486
2019,110P05453,15724,0.478605,100,0.479
2019,110P05454,15724,0.378765,100,0.379
2019,110P05455,99999,0.448234,100,0.448
2019,110P05456,99999,0.45708,100,0.457
2019,110P05457,99999,0.255904,100,0.256
2019,110P05458,84630,0.471878,100,0.472
2019,110P05459,84630,0.444653,100,0.445
2019,110P05460,84630,0.534404,53,0.283
2019,110P05461,99999,0.795999,80,0.637
2019,110P05462,10351,0.077026,100,0.077
2019,110P05463,10351,0.64212,64,0.411
2019,110P05464,10351,0.690646,69,0.477
2019,110P05465,10351,0.72428,73,0.529
2019,110P05466,10351,0.485646,100,0.486
2019,110P05467,10351,0.392612,100,0.393
2019,110P05468,10351,0.391167,100,0.391
2019,110P05469,10351,0.059437,100,0.059
2019,110P05470,10351,0.412938,100,0.413
2019,110P05471,10351,0.490395,100,0.49
2019,110P05472,10351,0.610693,61,0.373
2019,110P05473,99999,0.528162,53,0.28
2019,110P05474,99999,0.341655,100,0.342
2019,110P05475,99999,0.38643,100,0.386
2019,110P05476,99999,0.308575,100,0.309
2019,110P05477,99999,0.324223,100,0.324
2019,110P05478,99998,0.365582,100,0.366
2019,110P05479,99998,0.242595,100,0.243
2019,110P05480,99998,0.163775,100,0.164
2019,110P05481,99998,0.460205,100,0.46
2019,110P05482,99999,0.391427,100,0.391
2019,110P05483,99999,0.368425,100,0.368
2019,110P05484,99999,0.435725,100,0.436
2019,110P05485,99998,0.294018,100,0.294
2019,110P05486,99999,0.177609,100,0.178
2019,110P05487,99998,0.422566,100,0.423
2019,110P05488,99999,0.307081,100,0.307
2019,110P05489,99999,0.858777,86,0.739
2019,110P05490,99999,0.368844,100,0.369
2019,110P05491,99999,0.304462,100,0.304
2019,110P05492,99999,0.368814,100,0.369
2019,110P05493,99999,0.199725,100,0.2
2019,110P05494,99998,0.042008,100,0.042
2019,110P05495,99999,0.527848,53,0.28
2019,110P05496,99999,0.437272,100,0.437
2019,110P05497,99999,0.413187,100,0.413
2019,110P05498,99999,0.517314,52,0.269
2019,110P05499,99999,0.507614,51,0.259
2019,110P05500,99999,0.319272,100,0.319
2019,110P05501,84630,0.283889,100,0.284
2019,110P05502,99998,0.265442,100,0.265
2019,110P05503,99998,0.517348,52,0.269
2019,110P05504,99998,0.375074,100,0.375
2019,110P05505,99999,0.065862,100,0.066
2019,110P05506,99998,0.405453,100,0.405
2019,110P05507,99998,0.218688,100,0.219
2019,110P05508,99999,0.291045,100,0.291
2019,110P05509,99999,0.813686,81,0.659
2019,110P05510,99999,0.53904,54,0.291
2019,110P05511,99999,0.502857,50,0.251
2019,110P05512,99999,0.457647,100,0.458
2019,110P05513,99999,0.55697,56,0.312
2019,110P05514,99999,0.179015,100,0.179
2019,110P05515,99999,0.595512,59,0.351
2019,110P05516,99999,0.175837,100,0.176
2019,110P05517,99999,0.285995,100,0.286
2019,110P05518,99999,0.512301,51,0.261
2019,110P05519,99999,0.481392,100,0.481
2019,110P05520,99999,0.558832,56,0.313
2019,110P05521,99999,0.757648,76,0.576
2019,110P05522,99999,0.02721,100,0.027
2019,110P05523,8002,0.600877,49,0.294
2019,110P05524,8002,0.200293,100,0.2
2019,110P05525,8002,0.787468,79,0.622
2019,110P05526,8002,0.08997,100,0.09
2019,110P05527,8002,1.134313,100,1.134
2019,110P05528,99999,0.112816,100,0.113
2019,110P05529,99999,0.358911,100,0.359
2019,110P05530,99999,0.18944,100,0.189
2019,110P05531,99999,0.537135,54,0.29
2019,110P05532,99998,0.176549,100,0.177
2019,110P05533,99998,0.481028,100,0.481
2019,110P05534,99999,0.351644,100,0.352
2019,110P05535,99999,0.438933,100,0.439
2019,110P05536,99998,0.51492,52,0.268
2019,110P05537,99999,0.689593,69,0.476
2019,110P05538,99999,0.552444,55,0.304
2019,110P05539,99999,0.502352,50,0.251
2019,110P05540,99999,0.49505,100,0.495
2019,110P05541,99998,0.51804,52,0.269
2019,110P05542,99998,0.661831,66,0.437
2019,110P05543,99999,0.365584,100,0.366
2019,110P05544,15724,0.421752,100,0.422
2019,110P05545,15724,0.097942,100,0.098
2019,110P05546,15724,0.34524,100,0.345
2019,110P05601,92242,0.021415,100,0.021
2019,110P05602,92242,0.455318,100,0.455
2019,110P05603,92242,0.174539,100,0.175
2019,110P05604,92242,0.067852,100,0.068
2019,110P05609,92242,0.009788,100,0.01
2019,110P05612,92242,0.044173,100,0.044
2019,110P05614,92242,0.45396,100,0.454
2019,110P05615,92242,0.007646,100,0.008
2019,110P05617,92242,0.222544,100,0.223
2019,110P05618,92242,0.578527,58,0.336
2019,110P05619,92242,0.732753,73,0.535
2019,110P05620,92242,0.088875,100,0.089
2019,110P05621,92242,0.413385,100,0.413
2019,110P05627,92242,0.011334,100,0.011
2019,110P05628,92242,0.291434,100,0.291
2019,110P05629,92242,0.260702,100,0.261
2019,110P05630,92242,0.511732,51,0.261
2019,110P05631,92242,0.011217,100,0.011
2019,110P05633,92242,0.156716,100,0.157
2019,110P05634,92242,0.392635,100,0.393
2019,110P05636,92242,0.009979,100,0.01
2019,110P05639,92242,0.014701,100,0.015
2019,110P05640,92242,0.008141,100,0.008
2019,110P05641,92242,0.022518,100,0.023
2019,110P05642,92242,0.064906,100,0.065
2019,110P05648,92242,0.012104,100,0.012
2019,110P05649,92242,0.461335,100,0.461
2019,110P05650,92242,0.073109,100,0.073
2019,110P05657,92242,0.360448,100,0.36
2019,110P05658,92242,0.013169,100,0.013
2019,110P05659,92242,0.382296,100,0.382
2019,110P05660,92242,0.070038,100,0.07
2019,110P05661,92242,0.170657,100,0.171
2019,110P05662,92242,0.037054,100,0.037
2019,110P05663,92242,0.221255,100,0.221
2019,110P05664,92242,0.417513,100,0.418
2019,110P05665,92242,0.109352,100,0.109
2019,110P05667,92242,0.1543,100,0.154
2019,110P05668,92242,0.509553,51,0.26
2019,110P05670,92242,0.850233,85,0.723
2019,110P05671,92242,0.069078,100,0.069
2019,110P05672,92242,0.836084,84,0.702
2019,110P05673,92242,0.404843,100,0.405
2019,110P05674,92242,0.470448,100,0.47
2019,110P05675,92242,0.278843,100,0.279
2019,110P05676,92242,0.096011,100,0.096
2019,110P05677,92242,0.451452,100,0.451
2019,110P05678,92242,0.387637,100,0.388
2019,110P05679,92242,0.407426,100,0.407
2019,110P05680,92242,0.353001,100,0.353
2019,110P05683,92242,0.274878,100,0.275
2019,110P05684,92242,0.033106,100,0.033
2019,110P05687,92242,0.272576,100,0.273
2019,110P05688,92242,0.074007,100,0.074
2019,110P05692,92242,0.313613,100,0.314
2019,110P05695,92242,0.353719,100,0.354
2019,110P05696,92242,0.073389,100,0.073
2019,110P05697,92242,0.111349,100,0.111
2019,110P05698,92242,0.11529,100,0.115
2019,110P05699,92242,0.371053,100,0.371
2019,110P05708,92242,0.049342,100,0.049
2019,110P05710,92242,0.457797,100,0.458
2019,110P05713,92242,0.471644,100,0.472
2019,110P05714,92242,0.011941,100,0.012
2019,110P05715,92242,0.778731,78,0.607
2019,110P05716,92242,0.025517,100,0.026
2019,110P05717,92242,0.007654,100,0.008
2019,110P05718,92242,0.299084,100,0.299
2019,110P05720,92242,0.279264,100,0.279
2019,110P05722,92242,0.279415,100,0.279
2019,110P05723,92242,0.315549,100,0.316
2019,110P05724,92242,0.319068,100,0.319
2019,110P05725,92242,0.439758,100,0.44
2019,110P05729,92242,0.428788,100,0.429
2019,110P05730,92242,0.32465,100,0.325
2019,110P05731,92242,0.274946,100,0.275
2019,110P05736,92242,0.1165,100,0.116
