tmc,year,AMP Hour TMS Vol,AMP TMS Vol,AMP Lane TMS Vol,AMP Hour Lane TMS Vol,AMP Hour NPMRDS Vol,AMP NPMRDS Vol,AMP Lane NPMRDS Vol,AMP Hour Lane NPMRDS Vol,MIDD Hour TMS Vol,MIDD TMS Vol,MIDD Lane TMS Vol,MIDD Hour Lane TMS Vol,MIDD Hour NPMRDS Vol,MIDD NPMRDS Vol,MIDD Lane NPMRDS Vol,MIDD Hour Lane NPMRDS Vol,PMP Hour TMS Vol,PMP TMS Vol,PMP Lane TMS Vol,PMP Hour Lane TMS Vol,PMP Hour NPMRDS Vol,PMP NPMRDS Vol,PMP Lane NPMRDS Vol,PMP Hour Lane NPMRDS Vol,WE Hour TMS Vol,WE TMS Vol,WE Lane TMS Vol,WE Hour Lane TMS Vol,WE Hour NPMRDS Vol,WE NPMRDS Vol,WE Lane NPMRDS Vol,WE Hour Lane NPMRDS Vol,AMP NPMRDS straight VoverC,MIDD NPMRDS straight VoverC,PMP NPMRDS straight VoverC,WE NPMRDS straight VoverC,AMP TMS straight VoverC,MIDD TMS straight VoverC,PMP TMS straight VoverC,WE TMS straight VoverC,AMP NPMRDS weighted VoverC,MIDD NPMRDS weighted VoverC,PMP NPMRDS weighted VoverC,WE NPMRDS weighted VoverC,AMP TMS weighted VoverC,MIDD TMS weighted VoverC,PMP TMS weighted VoverC,WE TMS weighted VoverC
110+04123,2019,50.26892725,201.075709,50.26892725,12.56723181,59.17668023,236.7067209,59.17668023,14.79417006,41.28659925,247.7195955,61.92989888,10.32164981,48.602666,291.615996,72.903999,12.1506665,48.50269915,194.0107966,48.50269915,12.12567479,57.09747303,228.3898921,57.09747303,14.27436826,40.17538132,642.8061011,160.7015253,10.04384533,47.29453806,756.712609,189.1781523,11.82363452,0.68827684,0.565291754,0.664093831,0.628659515,0.584671838,0.480199463,0.564129052,0.534028595,0.693701917,0.565737625,0.674416255,0.638567267,0.589280289,0.480578217,0.572897661,0.542444953
110+04123,2020,43.47647998,173.9059199,43.47647998,10.86911999,57.0014666,228.0058664,57.0014666,14.25036665,35.70786375,214.2471825,53.56179563,8.926965938,46.8161315,280.896789,70.22419725,11.70403288,41.94890848,167.7956339,41.94890848,10.48722712,54.9986868,219.9947472,54.9986868,13.7496717,34.74679601,555.9487362,138.9871841,8.686699003,45.55608766,728.8974026,182.2243507,11.38902192,0.662977192,0.544512786,0.639683102,0.605551278,0.505669702,0.415313862,0.487902702,0.461869485,0.668202855,0.544942268,0.649626094,0.615094842,0.509655449,0.415641439,0.495486477,0.469148605
110+04124,2017,53.02708458,212.1083383,53.02708458,13.25677114,58.05046098,232.2018439,58.05046098,14.51261524,42.80258618,256.8155171,64.20387928,10.70064655,46.85737258,281.1442355,70.28605888,11.71434315,51.2073584,204.8294336,51.2073584,12.8018396,56.058348,224.233392,56.058348,14.014587,42.10958056,673.753289,168.4383223,10.52739514,46.09871696,737.5794714,184.3948679,11.52467924,0.675105216,0.544933771,0.651937685,0.612698159,0.616685221,0.497778117,0.595522484,0.559678538,0.683932698,0.545820409,0.667046112,0.626154503,0.62474882,0.49858803,0.609323509,0.571970441
110+04124,2018,51.49333833,205.9733533,51.49333833,12.87333458,59.4362414,237.7449656,59.4362414,14.85906035,41.56457158,249.3874295,62.34685738,10.3911429,47.97595167,287.85571,71.9639275,11.99398792,49.72624563,198.9049825,49.72624563,12.43156141,57.39657275,229.586291,57.39657275,14.34914319,40.89161033,654.2657653,163.5664413,10.22290258,47.19918541,755.1869666,188.7967417,11.79979635,0.691221325,0.557942429,0.667500739,0.627324488,0.598848324,0.483380469,0.578297695,0.543490492,0.700259537,0.558850232,0.682969835,0.641102061,0.606678693,0.484166956,0.591699541,0.555426867
110+04124,2019,52.25244013,209.0097605,52.25244013,13.06311003,61.26964945,245.0785978,61.26964945,15.31741236,42.17730602,253.0638361,63.26595903,10.5443265,49.45584833,296.73509,74.1837725,12.36396208,50.4592974,201.8371896,50.4592974,12.61482435,59.16706388,236.6682555,59.16706388,14.79176597,41.49442414,663.9107862,165.9776966,10.37360603,48.65512146,778.4819433,194.6204858,12.16378036,0.712543177,0.575153075,0.688090891,0.646675338,0.607676395,0.490506342,0.586822814,0.551502492,0.721860187,0.576088881,0.704037156,0.660877903,0.615622197,0.491304423,0.600422227,0.56361483
110+04124,2020,45.19173645,180.7669458,45.19173645,11.29793411,59.24040433,236.9616173,59.24040433,14.81010108,36.4780227,218.8681362,54.71703405,9.119505675,47.81787522,286.9072513,71.72681283,11.9544688,43.6408953,174.5635812,43.6408953,10.91022383,57.2074562,228.8298248,57.2074562,14.30186405,35.88741645,574.1986632,143.5496658,8.971854113,47.04366834,752.6986934,188.1746734,11.76091708,0.688943813,0.556104059,0.665301384,0.62525751,0.525563044,0.424225802,0.50752734,0.476979739,0.697952245,0.557008871,0.680719511,0.638989688,0.532435156,0.424916041,0.519289108,0.487455376
110+04125,2017,59.85062418,239.4024967,59.85062418,14.96265604,65.7892867,263.1571468,65.7892867,16.44732168,48.74231762,292.4539057,73.11347643,12.1855794,53.57876132,321.4725679,80.36814198,13.39469033,50.18374063,200.7349625,50.18374063,12.54593516,55.16320915,220.6528366,55.16320915,13.79080229,45.78696031,732.5913649,183.1478412,11.44674008,50.33015945,805.2825512,201.3206378,12.58253986,0.747070097,0.608413504,0.626405697,0.6531703,0.679633628,0.553493278,0.569861354,0.594209971,0.750913583,0.608883011,0.632460156,0.661757277,0.683130171,0.553920404,0.575369289,0.60202182
110+04125,2018,58.11950013,232.4780005,58.11950013,14.52987503,69.63995333,278.5598133,69.63995333,17.40998833,47.33249107,283.9949464,70.9987366,11.83312277,56.71474225,340.2884535,85.07211338,14.17868556,48.73222225,194.928889,48.73222225,12.18305556,58.39192828,233.5677131,58.39192828,14.59798207,44.46261474,711.4018358,177.850459,11.11565368,53.27599874,852.4159798,213.103995,13.31899968,0.790796333,0.644024128,0.66306941,0.691400553,0.659975853,0.537483996,0.55337864,0.577022996,0.79486478,0.644521116,0.669478238,0.700490128,0.663371261,0.537898768,0.558727263,0.584608894
110+04125,2019,58.97651825,235.906073,58.97651825,14.74412956,68.83485575,275.339423,68.83485575,17.20871394,48.0304462,288.1826772,72.0456693,12.00761155,56.0590712,336.3544272,84.0886068,14.0147678,49.45081753,197.8032701,49.45081753,12.36270438,57.71686753,230.8674701,57.71686753,14.42921688,45.11825127,721.8920203,180.4730051,11.27956282,52.66008252,842.5613203,210.6403301,13.16502063,0.78165405,0.636578657,0.655403759,0.68340737,0.669707721,0.545409624,0.561538647,0.585531658,0.785675461,0.637069899,0.661738495,0.692391862,0.673153197,0.545830512,0.56696614,0.593229416
110+04125,2020,51.00769545,204.0307818,51.00769545,12.75192386,68.18683438,272.7473375,68.18683438,17.04670859,41.540641,249.243846,62.3109615,10.38516025,55.53132292,333.1879375,83.29698438,13.88283073,42.76909378,171.0763751,42.76909378,10.69227344,57.1735125,228.69405,57.1735125,14.29337813,39.02193768,624.3510028,156.0877507,9.755484419,52.16433281,834.629325,208.6573313,13.0410832,0.774295444,0.630585813,0.649233693,0.676973673,0.579217771,0.471714655,0.485664348,0.506415458,0.778278998,0.63107243,0.655508792,0.685873584,0.582197699,0.472078673,0.490358486,0.513073106
110+04126,2017,64.98310395,259.9324158,64.98310395,16.24577599,72.59916998,290.3966799,72.59916998,18.14979249,47.5495048,285.2970288,71.3242572,11.8873762,53.12234058,318.7340435,79.68351088,13.28058515,48.2975361,193.1901444,48.2975361,12.07438403,53.9580417,215.8321668,53.9580417,13.48951043,46.15122431,738.4195889,184.6048972,11.53780608,51.56018064,824.9628902,206.2407226,12.89004516,0.844287344,0.617782819,0.627501551,0.685275178,0.755716798,0.552973886,0.561673067,0.613385913,0.854814108,0.61907725,0.632492748,0.705569258,0.765139244,0.554132524,0.56614066,0.631551028
110+04126,2018,63.10352765,252.4141106,63.10352765,15.77588191,76.78004983,307.1201993,76.78004983,19.19501246,46.17417925,277.0450755,69.26126888,11.54354481,56.18157838,337.0894703,84.27236758,14.0453946,46.90057445,187.6022978,46.90057445,11.72514361,57.06540628,228.2616251,57.06540628,14.26635157,44.81634274,717.0614838,179.265371,11.20408568,54.52945593,872.4712948,218.1178237,13.63236398,0.892908616,0.653360026,0.663638446,0.724739172,0.733858387,0.536979626,0.545427192,0.595644291,0.9040416,0.654729002,0.668917079,0.746201958,0.743008297,0.538104752,0.549765564,0.613283997
110+04126,2019,64.03403923,256.1361569,64.03403923,16.00850981,72.6955036,290.7820144,72.6955036,18.1738759,46.85505417,281.130325,70.28258125,11.71376354,53.19282993,319.1569796,79.7892449,13.29820748,47.59216063,190.3686425,47.59216063,11.89804016,54.02963995,216.1185598,54.02963995,13.50740999,45.47719527,727.6351243,181.9087811,11.36929882,51.62859712,826.0575539,206.5143885,12.90714928,0.84540765,0.61860257,0.628334198,0.686184487,0.744679711,0.544897817,0.553469949,0.604427539,0.855948382,0.619898719,0.633332018,0.706505495,0.753964544,0.546039534,0.557872293,0.622327356
110+04126,2020,55.3818514,221.5274056,55.3818514,13.84546285,71.88558748,287.5423499,71.88558748,17.97139687,40.52406625,243.1443975,60.78609938,10.13101656,52.60019725,315.6011835,78.90029588,13.15004931,41.16157593,164.6463037,41.16157593,10.29039398,53.4276842,213.7107368,53.4276842,13.35692105,39.33238168,629.3181068,157.3295267,9.833095419,51.05339189,816.8542702,204.2135676,12.76334797,0.835988783,0.611710587,0.621333792,0.678539559,0.644059653,0.471272003,0.478685881,0.522758154,0.846412078,0.612992295,0.626275931,0.698634166,0.652089933,0.472259453,0.482493387,0.538239374
110+04127,2017,64.1896002,256.7584008,64.1896002,16.04740005,73.15861865,292.6344746,73.15861865,18.28965466,46.9688814,281.8132884,70.4533221,11.74222035,53.53170097,321.1902058,80.29755145,13.38292524,47.70777855,190.8311142,47.70777855,11.92694464,54.37384198,217.4953679,54.37384198,13.59346049,45.58767522,729.4028035,182.3507009,11.3969188,51.95750302,831.3200483,207.8300121,12.98937575,0.830741613,0.607871122,0.617433926,0.674280635,0.728895282,0.533348018,0.541738453,0.591615932,0.841099485,0.609144785,0.622345045,0.694249117,0.737983312,0.534465535,0.546047484,0.609136341
110+04127,2018,62.33357213,249.3342885,62.33357213,15.58339303,77.29882433,309.1952973,77.29882433,19.32470608,45.6107866,273.6647196,68.4161799,11.40269665,56.56117658,339.3670595,84.84176488,14.14029415,46.3283187,185.3132748,46.3283187,11.58207968,57.4509762,229.8039048,57.4509762,14.36274405,44.26951768,708.3122829,177.0780707,11.06737942,54.89789134,878.3662615,219.5915654,13.72447284,0.877755091,0.642271873,0.652375858,0.712439645,0.707819436,0.517926378,0.526074206,0.574509488,0.888699138,0.643617616,0.657564908,0.733538187,0.716644687,0.519011582,0.530258642,0.591523298
110+04127,2019,63.2519528,253.0078112,63.2519528,15.8129882,70.62326003,282.4930401,70.62326003,17.65581501,46.28278507,277.6967104,69.4241776,11.57069627,51.6765257,310.0591542,77.51478855,12.91913143,47.0108888,188.0435552,47.0108888,11.7527222,52.48948178,209.9579271,52.48948178,13.12237044,44.9217548,718.7480768,179.6870192,11.2304387,50.15688259,802.5101214,200.6275304,12.53922065,0.801951732,0.58680496,0.59603636,0.650913009,0.718247969,0.525557155,0.533825027,0.582973923,0.811950645,0.588034484,0.60077728,0.670189471,0.727203245,0.526658348,0.538071114,0.600238402
110+04127,2020,54.7053752,218.8215008,54.7053752,13.6763438,69.81905255,279.2762102,69.81905255,17.45476314,40.02907437,240.1744462,60.04361155,10.00726859,51.08807017,306.528421,76.63210525,12.77201754,40.65879703,162.6351881,40.65879703,10.16469926,51.89176888,207.5670755,51.89176888,12.97294222,38.85194594,621.6311351,155.4077838,9.712986486,49.58573167,793.3717067,198.3429267,12.39643292,0.792819676,0.580122842,0.589249121,0.643500874,0.621198602,0.454544091,0.461694811,0.504202728,0.802704729,0.581338365,0.593936056,0.662557829,0.628943845,0.45549649,0.465367168,0.519134438
110+04128,2017,30.18632833,120.7453133,30.18632833,7.546582081,41.59746293,166.3898517,41.59746293,10.39936573,26.49076428,158.9445857,39.73614643,6.622691071,36.50488968,219.0293381,54.75733453,9.126222421,24.66335655,98.6534262,24.66335655,6.165839138,33.9866793,135.9467172,33.9866793,8.496669825,23.64645783,378.3433252,94.5858313,5.911614456,32.58536919,521.365907,130.3414768,8.146342297,0.472360268,0.414531518,0.385935964,0.42288386,0.342781053,0.300816051,0.28006491,0.306877154,0.489900899,0.414930492,0.386847261,0.431533979,0.355509888,0.301105577,0.280726218,0.313154348
110+04128,2018,29.31340565,117.2536226,29.31340565,7.328351413,44.36335278,177.4534111,44.36335278,11.09083819,25.72470923,154.3482554,38.58706385,6.431177308,38.9321652,233.5929912,58.3982478,9.7330413,23.95014615,95.8005846,23.95014615,5.987536538,36.2465145,144.986058,36.2465145,9.061628625,22.96265391,367.4024626,91.85061565,5.740663478,34.75202877,556.0324603,139.0081151,8.688007192,0.503768349,0.442094462,0.411597537,0.451002165,0.332868573,0.292117108,0.271966045,0.298002937,0.522475287,0.442519964,0.412569429,0.460227446,0.345229318,0.292398261,0.272608229,0.304098608
110+04128,2019,29.74557593,118.9823037,29.74557593,7.436393981,43.8006119,175.2024476,43.8006119,10.95015298,26.10397103,156.6238262,39.15595655,6.525992758,38.43831792,230.6299075,57.65747688,9.609579479,24.3032454,97.2129816,24.3032454,6.07581135,35.7867342,143.1469368,35.7867342,8.94668355,23.30119448,372.8191116,93.2047779,5.825298619,34.31120574,548.9792919,137.244823,8.577801436,0.497378141,0.436486576,0.406376499,0.445281287,0.337776086,0.296423817,0.275975665,0.302396422,0.515847785,0.436906681,0.407336062,0.454389546,0.350319066,0.296709116,0.276627318,0.308581962
110+04128,2020,25.72608575,102.904343,25.72608575,6.431521438,42.66654803,170.6661921,42.66654803,10.66663701,22.57656732,135.4594039,33.86485098,5.644141829,37.44309192,224.6585515,56.16463788,9.360772979,21.01917195,84.0766878,21.01917195,5.254792988,34.8601617,139.4406468,34.8601617,8.715040425,20.15252717,322.4404347,80.61010868,5.038131792,33.4228369,534.7653904,133.6913476,8.355709225,0.484500271,0.42518528,0.395854799,0.433752283,0.292132739,0.256368361,0.238683347,0.261533894,0.502491708,0.425594508,0.396789518,0.442624716,0.302980798,0.256615108,0.239246942,0.266883588
110+04129,2017,38.70756158,154.8302463,38.70756158,9.676890394,53.26882508,213.0753003,53.26882508,13.31720627,36.00197367,216.011842,54.0029605,9.000493417,49.54543143,297.2725886,74.31814715,12.38635786,34.14538233,136.5815293,34.14538233,8.536345581,46.99041543,187.9616617,46.99041543,11.74760386,31.71397609,507.4236175,126.8559044,7.928494023,43.64434691,698.3095506,174.5773877,10.91108673,0.620404614,0.577039464,0.547282027,0.580927382,0.450814332,0.419303233,0.39768012,0.422128372,0.62571686,0.577493686,0.548933477,0.584520574,0.454674453,0.419633292,0.398880139,0.424739349
110+04129,2018,37.588405,150.35362,37.588405,9.39710125,56.9663507,227.8654028,56.9663507,14.24158768,34.9610441,209.7662646,52.44156615,8.740261025,52.98450677,317.9070406,79.47676015,13.24612669,33.1581326,132.6325304,33.1581326,8.28953315,50.25214055,201.0085622,50.25214055,12.56303514,30.79702593,492.7524149,123.1881037,7.699256483,46.67381285,746.7810056,186.6952514,11.66845321,0.663468488,0.617093252,0.585270274,0.62125104,0.437779881,0.407179866,0.386181945,0.409923321,0.669149471,0.617579003,0.587036356,0.625093645,0.441528393,0.407500382,0.387347267,0.412458807
110+04129,2019,38.1421604,152.5686416,38.1421604,9.5355401,57.59405663,230.3762265,57.59405663,14.39851416,35.47609302,212.8565581,53.21413953,8.869023254,53.5683372,321.4100232,80.3525058,13.3920843,33.64662088,134.5864835,33.64662088,8.411655219,50.80586333,203.2234533,50.80586333,12.70146583,31.2507302,500.0116832,125.0029208,7.81268255,47.18810644,755.009703,188.7524258,11.79702661,0.670779174,0.623892934,0.591719303,0.628096537,0.444229289,0.413178473,0.391871208,0.415962345,0.676522755,0.624384038,0.593504844,0.631981482,0.448033025,0.41350371,0.393053699,0.418535184
110+04129,2020,32.98833375,131.953335,32.98833375,8.247083438,53.65546398,214.6218559,53.65546398,13.41386599,30.68250943,184.0950566,46.02376415,7.670627358,49.90504498,299.4302699,74.85756748,12.47626125,29.10023835,116.4009534,29.10023835,7.275059588,47.331484,189.325936,47.331484,11.832871,27.02808406,432.4493449,108.1123362,6.757021014,43.96112886,703.3780618,175.8445155,10.99028222,0.624907671,0.581227766,0.551254341,0.585143903,0.384204353,0.35734917,0.338920975,0.359756881,0.630258475,0.581685285,0.552917778,0.588763175,0.387494122,0.357630461,0.339943686,0.361982074
110+04130,2017,38.70756158,154.8302463,38.70756158,9.676890394,53.26882508,213.0753003,53.26882508,13.31720627,36.00197367,216.011842,54.0029605,9.000493417,49.54543143,297.2725886,74.31814715,12.38635786,34.14538233,136.5815293,34.14538233,8.536345581,46.99041543,187.9616617,46.99041543,11.74760386,31.71397609,507.4236175,126.8559044,7.928494023,43.64434691,698.3095506,174.5773877,10.91108673,0.623067295,0.579516028,0.549630877,0.583420633,0.452749158,0.421102818,0.399386901,0.423940082,0.62840234,0.5799722,0.551289414,0.587029246,0.456625845,0.421434293,0.400592071,0.426562265
110+04130,2018,37.588405,150.35362,37.588405,9.39710125,56.9663507,227.8654028,56.9663507,14.24158768,34.9610441,209.7662646,52.44156615,8.740261025,52.98450677,317.9070406,79.47676015,13.24612669,33.1581326,132.6325304,33.1581326,8.28953315,50.25214055,201.0085622,50.25214055,12.56303514,30.79702593,492.7524149,123.1881037,7.699256483,46.67381285,746.7810056,186.6952514,11.66845321,0.666315992,0.619741721,0.587782164,0.623917353,0.439658764,0.408927419,0.387839378,0.411682649,0.672021357,0.620229556,0.589555825,0.62777645,0.443423365,0.409249311,0.389009702,0.414229017
110+04130,2019,38.1421604,152.5686416,38.1421604,9.5355401,57.59405663,230.3762265,57.59405663,14.39851416,35.47609302,212.8565581,53.21413953,8.869023254,53.5683372,321.4100232,80.3525058,13.3920843,33.64662088,134.5864835,33.64662088,8.411655219,50.80586333,203.2234533,50.80586333,12.70146583,31.2507302,500.0116832,125.0029208,7.81268255,47.18810644,755.009703,188.7524258,11.79702661,0.673658054,0.626570586,0.594258871,0.63079223,0.446135853,0.414951771,0.393553059,0.417747591,0.679426286,0.627063797,0.596052075,0.634693849,0.449955914,0.415278404,0.394740624,0.420331472
110+04130,2020,32.98833375,131.953335,32.98833375,8.247083438,53.65546398,214.6218559,53.65546398,13.41386599,30.68250943,184.0950566,46.02376415,7.670627358,49.90504498,299.4302699,74.85756748,12.47626125,29.10023835,116.4009534,29.10023835,7.275059588,47.331484,189.325936,47.331484,11.832871,27.02808406,432.4493449,108.1123362,6.757021014,43.96112886,703.3780618,175.8445155,10.99028222,0.627589678,0.583722305,0.55362024,0.58765525,0.385853299,0.358882857,0.340375572,0.361300902,0.632963447,0.584181788,0.555290815,0.591290056,0.389157187,0.359165355,0.341402671,0.363535645
110+04143,2017,42.98798768,171.9519507,57.3173169,14.32932923,41.06837238,164.2734895,54.75782983,13.68945746,39.89398347,239.3639008,79.78796693,13.29799449,38.11252998,228.6751799,76.22505997,12.70417666,36.7110076,146.8440304,48.94801013,12.23700253,35.0716889,140.2867556,46.76225187,11.69056297,34.88499261,558.1598818,186.0532939,11.62833087,33.32721406,533.235425,177.7451417,11.10907135,0.702481577,0.646028932,0.584251574,0.644507585,0.735316927,0.676225576,0.611560624,0.674633119,0.704135311,0.646079473,0.586533816,0.648299071,0.73704796,0.67627848,0.613949543,0.678601825
110+04143,2018,42.51584015,170.0633606,56.68778687,14.17194672,41.3594454,165.4377816,55.1459272,13.7864818,39.45581815,236.7349089,78.9116363,13.15193938,38.3826534,230.2959204,76.7653068,12.7942178,36.30780168,145.2312067,48.41040223,12.10260056,35.3202603,141.2810412,47.0936804,11.7734201,34.50184226,552.0294762,184.0098254,11.50061409,33.56342145,537.0147432,179.0049144,11.18780715,0.707460431,0.650607677,0.58839247,0.649075548,0.727240763,0.668798426,0.604843705,0.667223459,0.709125886,0.650658576,0.590690888,0.652893905,0.728952783,0.668850749,0.607206386,0.671148577
110+04143,2019,42.65178705,170.6071482,56.8690494,14.21726235,42.42332858,169.6933143,56.5644381,14.14110953,39.58198045,237.4918827,79.1639609,13.19399348,39.36996497,236.2197898,78.73992993,13.12332166,36.423898,145.695592,48.56519733,12.14129933,36.22879838,144.9151935,48.3050645,12.07626613,34.61216393,553.7946229,184.5982076,11.53738798,34.4267686,550.8282976,183.6094325,11.47558953,0.725658336,0.667343166,0.603527606,0.665771626,0.729566158,0.670936948,0.606777728,0.669356945,0.727366631,0.667395375,0.605885146,0.669688203,0.731283652,0.670989438,0.609147964,0.673294614
110+04143,2020,37.0723234,148.2892936,49.42976453,12.35744113,42.0363594,168.1454376,56.0484792,14.0121198,34.4040914,206.4245484,68.8081828,11.46803047,39.0108474,234.0650844,78.0216948,13.0036158,31.6591313,126.6365252,42.21217507,10.55304377,35.8983333,143.5933332,47.8644444,11.9661111,30.08439795,481.3503672,160.4501224,10.02813265,34.11274095,545.8038552,181.9346184,11.37091365,0.719039162,0.66125592,0.598022461,0.659698715,0.634128472,0.583168801,0.527402525,0.581795485,0.720731875,0.661307653,0.600358497,0.663579567,0.635621294,0.583214425,0.5294627,0.58521805
110+04144,2017,39.04383543,156.1753417,52.05844723,13.01461181,36.9132486,147.6529944,49.2176648,12.3044162,36.23370643,217.4022386,72.46741287,12.07790214,34.25646582,205.5387949,68.51293163,11.41882194,33.34276893,133.3710757,44.45702523,11.11425631,31.52328415,126.0931366,42.03104553,10.50776138,31.68429099,506.9486559,168.9828853,10.56143033,29.95530787,479.2849259,159.761642,9.985102623,0.631491289,0.580793745,0.525187117,0.579391149,0.667940181,0.614316437,0.555500265,0.612832886,0.632979738,0.580839388,0.527239431,0.582800835,0.669514542,0.614364715,0.557671036,0.616439375
110+04144,2018,39.50752153,158.0300861,52.67669537,13.16917384,38.79676183,155.1870473,51.72901577,12.93225394,36.66401932,219.9841159,73.32803863,12.22133977,36.00441562,216.0264937,72.00883123,12.00147187,33.73874893,134.9549957,44.98499857,11.24624964,33.13177228,132.5270891,44.17569637,11.04392409,32.06057485,512.9691976,170.9897325,10.68685828,31.48378938,503.74063,167.9135433,10.49459646,0.663713383,0.610428977,0.551984999,0.608954813,0.675872664,0.621612083,0.562097407,0.620110913,0.665277781,0.610476949,0.554142033,0.61253848,0.677465722,0.621660934,0.564293958,0.623760233
110+04144,2019,39.85669633,159.4267853,53.14226177,13.28556544,38.2783585,153.113434,51.03781133,12.75945283,36.98806272,221.9283763,73.97612543,12.32935424,35.52332372,213.1399423,71.04664743,11.84110791,34.03693825,136.147753,45.38258433,11.34564608,32.6890647,130.7562588,43.5854196,10.8963549,32.34393216,517.5029146,172.5009715,10.78131072,31.06310219,497.0096351,165.6698784,10.3543674,0.654844828,0.602272409,0.544609362,0.600817944,0.681846152,0.627106006,0.567065328,0.625591568,0.656388323,0.60231974,0.546737573,0.604353725,0.68345329,0.627155288,0.569281293,0.629273141
110+04144,2020,35.85839095,143.4335638,47.81118793,11.95279698,38.08430983,152.3372393,50.77907977,12.69476994,33.27753017,199.665181,66.55506033,11.09251006,35.34324143,212.0594486,70.68648287,11.78108048,30.62245373,122.4898149,40.8299383,10.20748458,32.52335043,130.0934017,43.36446723,10.84111681,29.09928498,465.5885597,155.1961866,9.69976166,30.9056306,494.4900896,164.8300299,10.30187687,0.651525151,0.599219244,0.541848514,0.597772152,0.613445372,0.564196595,0.510179019,0.562834081,0.653060822,0.599266335,0.543965937,0.601290009,0.614891286,0.564240933,0.512172685,0.566146329
110+04145,2017,39.07577338,156.3030935,52.10103117,13.02525779,38.1690806,152.6763224,50.89210747,12.72302687,36.2029554,217.2177324,72.4059108,12.0676518,35.3629219,212.1775314,70.7258438,11.78764063,33.32170203,133.2868081,44.42893603,11.10723401,32.54852355,130.1940942,43.3980314,10.84950785,31.67547713,506.807634,168.935878,10.55849238,30.94049676,495.0479481,165.0159827,10.31349892,0.605303441,0.568461189,0.512677787,0.563049432,0.619682206,0.58196478,0.524856263,0.576424469,0.605427483,0.56861534,0.51514369,0.565905803,0.619809195,0.582122593,0.527380743,0.579348692
110+04145,2018,38.87409565,155.4963826,51.83212753,12.95803188,38.6604201,154.6416804,51.5472268,12.8868067,36.01610485,216.0966291,72.0322097,12.00536828,35.81813853,214.9088312,71.63627707,11.93937951,33.1497222,132.5988888,44.1996296,11.0499074,32.96751125,131.870045,43.95668167,10.98917042,31.51199378,504.1919004,168.0639668,10.50399793,31.33878479,501.4205567,167.1401856,10.4462616,0.613095336,0.575778825,0.519277339,0.570297404,0.616483905,0.578961146,0.522147377,0.573449429,0.613220975,0.57593496,0.521774985,0.573190545,0.616610238,0.579118144,0.524658828,0.57635856
110+04145,2019,39.4237103,157.6948412,52.56494707,13.14123677,39.1266213,156.5064852,52.1688284,13.0422071,36.52531228,219.1518737,73.05062457,12.17510409,36.25006502,217.5003901,72.50013003,12.08335501,33.61840378,134.4736151,44.82453837,11.20613459,33.36506238,133.4602495,44.48674983,11.12168746,31.95752063,511.32033,170.44011,10.65250688,31.7166953,507.4671248,169.1557083,10.57223177,0.620488577,0.582722071,0.52553924,0.577174549,0.625199955,0.587146688,0.529529667,0.581557044,0.62061573,0.582880088,0.528067005,0.580102578,0.625328075,0.587305905,0.532076626,0.584507305
110+04145,2020,38.2993427,153.1973708,51.06579027,12.76644757,38.78554028,155.1421611,51.7140537,12.92851343,35.48360725,212.9016435,70.9672145,11.82786908,35.93405998,215.6043599,71.86811997,11.97801999,32.65960403,130.6384161,43.5461387,10.88653468,33.07420698,132.2968279,44.09894263,11.02473566,31.0460894,496.7374304,165.5791435,10.34869647,31.44020931,503.0433489,167.6811163,10.48006977,0.615079551,0.57764227,0.520957923,0.572143108,0.607369199,0.570401214,0.514427436,0.564970987,0.615205597,0.57779891,0.523463653,0.575045612,0.607493664,0.57055589,0.516901755,0.567837107
110+04146,2017,46.6564217,186.6256868,62.20856227,15.55214057,45.14889788,180.5955915,60.1985305,15.04963263,36.10759343,216.6455606,72.21518687,12.03586448,34.94091465,209.6454879,69.8818293,11.64697155,32.8623888,131.4495552,43.8165184,10.9541296,31.8005664,127.2022656,42.4007552,10.6001888,33.42005016,534.7208025,178.2402675,11.14001672,32.34020906,517.443345,172.481115,10.78006969,0.718554611,0.564133256,0.502921926,0.590764692,0.742547183,0.582969692,0.519714513,0.610490352,0.721436873,0.564897686,0.505215801,0.604860739,0.745525684,0.583759646,0.522084981,0.625057068
110+04146,2018,45.8082395,183.232958,61.07765267,15.26941317,45.54770355,182.1908142,60.7302714,15.18256785,35.4511818,212.7070908,70.9023636,11.8170606,35.24955197,211.4973118,70.49910393,11.74985066,32.2649728,129.0598912,43.01996373,10.75499093,32.08146465,128.3258586,42.7752862,10.69382155,32.81249625,524.99994,174.99998,10.93749875,32.62587403,522.0139845,174.0046615,10.87529134,0.724901691,0.569116313,0.507364296,0.595982988,0.729048177,0.572371697,0.510266454,0.599392051,0.727809412,0.569887495,0.509678434,0.610203547,0.731972531,0.57314729,0.512593829,0.613693953
110+04146,2019,46.66986458,186.6794583,62.2264861,15.55662153,46.62697538,186.5079015,62.1693005,15.54232513,36.11799693,216.7079816,72.23599387,12.03933231,36.0848048,216.5088288,72.1696096,12.02826827,32.87185728,131.4874291,43.82914303,10.95728576,32.84164833,131.3665933,43.78886443,10.94721611,33.42967931,534.874869,178.291623,11.14322644,33.39895772,534.3833235,178.1277745,11.13298591,0.742078538,0.582601762,0.519386504,0.610105053,0.74276113,0.58313766,0.519864255,0.61066625,0.745055159,0.583391217,0.521755477,0.624662575,0.745740488,0.583927842,0.522235406,0.625237162
