Tmc,year,AMP EPDOR,MIDD EPDOR,PMP EPDOR,WE EPDOR
110P04890,2018,4.441350852,28.86878054,7.155509705,36.76451538
110P04890,2019,6.291913707,17.76540341,8.389218275,14.80450284
110P04890,2020,7.278880562,5.798430279,18.25888683,4.441350852
110P04891,2017,12.62224046,38.11666674,13.62202189,23.1199454
110P04891,2018,36.74196729,41.49092905,7.623333349,54.7380329
110P04891,2019,4.62398908,5.748743181,3.374262302,7.623333349
110P04891,2020,1.124754101,4.249071047,13.99693992,6.248633892
110P04892,2017,12.62224046,38.11666674,13.62202189,23.1199454
110P04892,2018,36.74196729,41.49092905,7.623333349,54.7380329
110P04892,2019,4.62398908,5.748743181,3.374262302,7.623333349
110P04892,2020,1.124754101,4.249071047,13.99693992,6.248633892
110P04893,2017,12.62224046,38.11666674,13.62202189,23.1199454
110P04893,2018,36.74196729,41.49092905,7.623333349,54.7380329
110P04893,2019,4.62398908,5.748743181,3.374262302,7.623333349
110P04893,2020,1.124754101,4.249071047,13.99693992,6.248633892
110P04894,2017,12.62224046,38.11666674,13.62202189,23.1199454
110P04894,2018,36.74196729,41.49092905,7.623333349,54.7380329
110P04894,2019,4.62398908,5.748743181,3.374262302,7.623333349
110P04894,2020,1.124754101,4.249071047,13.99693992,6.248633892
110P04895,2017,3.626028466,20.03380728,1.178459252,17.67688877
110P04895,2018,10.06222899,30.91189268,10.69678398,38.52655245
110P04895,2019,3.172774908,26.10740496,3.444727043,59.73881898
110P04895,2020,0.453253558,19.85250585,12.14719536,38.25460032
110P04896,2017,3.626028466,20.03380728,1.178459252,17.67688877
110P04896,2018,10.06222899,30.91189268,10.69678398,38.52655245
110P04896,2019,3.172774908,26.10740496,3.444727043,59.73881898
110P04896,2020,0.453253558,19.85250585,12.14719536,38.25460032
110P04897,2017,3.626028466,20.03380728,1.178459252,17.67688877
110P04897,2018,10.06222899,30.91189268,10.69678398,38.52655245
110P04897,2019,3.172774908,26.10740496,3.444727043,59.73881898
110P04897,2020,0.453253558,19.85250585,12.14719536,38.25460032
110P04898,2017,0.373027709,9.418949658,0.093256927,9.69872044
110P04898,2018,8.206609603,16.0401915,0.093256927,11.47060206
110P04898,2019,8.952665022,1.305596982,0.373027709,2.611193965
110P04898,2020,0.186513855,8.579637313,9.418949658,12.40317133
110P04899,2017,0.373027709,9.418949658,0.093256927,9.69872044
110P04899,2018,8.206609603,16.0401915,0.093256927,11.47060206
110P04899,2019,8.952665022,1.305596982,0.373027709,2.611193965
110P04899,2020,0.186513855,8.579637313,9.418949658,12.40317133
110P04900,2017,0.211744,3.282031997,0.52936,14.39859199
110P04900,2018,20.32742398,17.89236798,13.86923199,40.86659196
110P04900,2019,2.540927998,4.446623996,1.799823998,2.223311998
110P04900,2020,18.31585598,22.44486398,1.482207999,2.964415997
110P04901,2017,0.211744,3.282031997,0.52936,14.39859199
110P04901,2018,20.32742398,17.89236798,13.86923199,40.86659196
110P04901,2019,2.540927998,4.446623996,1.799823998,2.223311998
110P04901,2020,18.31585598,22.44486398,1.482207999,2.964415997
110P04902,2017,5.328495305,9.830155131,2.939859478,17.45541565
110P04902,2018,5.420365913,21.77333426,9.462672696,14.23994435
110P04902,2019,4.869142261,8.635837218,12.21879096,34.8189607
110P04902,2020,1.286188522,0.73496487,8.360225392,3.674824348
110P04903,2017,5.328495305,9.830155131,2.939859478,17.45541565
110P04903,2018,5.420365913,21.77333426,9.462672696,14.23994435
110P04903,2019,4.869142261,8.635837218,12.21879096,34.8189607
110P04903,2020,1.286188522,0.73496487,8.360225392,3.674824348
110P04904,2017,34.69638007,38.57616698,8.868084363,3.103829527
110P04904,2018,21.61595563,21.9485088,10.64170124,8.092126981
110P04904,2019,25.27404043,31.48169949,25.82829571,13.19127549
110P04904,2020,29.15382734,10.64170124,34.03127374,16.29510502
110P04905,2017,34.69638007,38.57616698,8.868084363,3.103829527
110P04905,2018,21.61595563,21.9485088,10.64170124,8.092126981
110P04905,2019,25.27404043,31.48169949,25.82829571,13.19127549
110P04905,2020,29.15382734,10.64170124,34.03127374,16.29510502
110P04906,2017,34.69638007,38.57616698,8.868084363,3.103829527
110P04906,2018,21.61595563,21.9485088,10.64170124,8.092126981
110P04906,2019,25.27404043,31.48169949,25.82829571,13.19127549
110P04906,2020,29.15382734,10.64170124,34.03127374,16.29510502
110P04907,2017,34.69638007,38.57616698,8.868084363,3.103829527
110P04907,2018,21.61595563,21.9485088,10.64170124,8.092126981
110P04907,2019,25.27404043,31.48169949,25.82829571,13.19127549
110P04907,2020,29.15382734,10.64170124,34.03127374,16.29510502
110P04908,2017,34.69638007,38.57616698,8.868084363,3.103829527
110P04908,2018,21.61595563,21.9485088,10.64170124,8.092126981
110P04908,2019,25.27404043,31.48169949,25.82829571,13.19127549
110P04908,2020,29.15382734,10.64170124,34.03127374,16.29510502
110P04909,2017,36.16635405,29.8023175,4.967052917,1.862644844
110P04909,2018,22.35173813,4.967052917,14.28027714,43.61693343
110P04909,2019,9.623665027,2.793967266,3.414848881,1.862644844
110P04909,2020,3.570069284,5.898375339,2.483526459,16.919024
110P04910,2017,36.16635405,29.8023175,4.967052917,1.862644844
110P04910,2018,22.35173813,4.967052917,14.28027714,43.61693343
110P04910,2019,9.623665027,2.793967266,3.414848881,1.862644844
110P04910,2020,3.570069284,5.898375339,2.483526459,16.919024
110P04911,2017,36.16635405,29.8023175,4.967052917,1.862644844
110P04911,2018,22.35173813,4.967052917,14.28027714,43.61693343
110P04911,2019,9.623665027,2.793967266,3.414848881,1.862644844
110P04911,2020,3.570069284,5.898375339,2.483526459,16.919024
110P04912,2017,36.16635405,29.8023175,4.967052917,1.862644844
110P04912,2018,22.35173813,4.967052917,14.28027714,43.61693343
110P04912,2019,9.623665027,2.793967266,3.414848881,1.862644844
110P04912,2020,3.570069284,5.898375339,2.483526459,16.919024
110P04913,2017,36.16635405,29.8023175,4.967052917,1.862644844
110P04913,2018,22.35173813,4.967052917,14.28027714,43.61693343
110P04913,2019,9.623665027,2.793967266,3.414848881,1.862644844
110P04913,2020,3.570069284,5.898375339,2.483526459,16.919024
110P04914,2017,36.16635405,29.8023175,4.967052917,1.862644844
110P04914,2018,22.35173813,4.967052917,14.28027714,43.61693343
110P04914,2019,9.623665027,2.793967266,3.414848881,1.862644844
110P04914,2020,3.570069284,5.898375339,2.483526459,16.919024
110P04915,2017,36.16635405,29.8023175,4.967052917,1.862644844
110P04915,2018,22.35173813,4.967052917,14.28027714,43.61693343
110P04915,2019,9.623665027,2.793967266,3.414848881,1.862644844
110P04915,2020,3.570069284,5.898375339,2.483526459,16.919024
110P04925,2017,3.157454355,19.73408972,3.946817944,40.38910363
110P04925,2018,1.447166579,9.209241869,5.657105719,34.07419491
110P04925,2019,1.841848374,16.31351417,14.47166579,18.94472613
110P04925,2020,1.315605981,29.73269518,4.078378542,13.8138628
110P04926,2017,9.703010014,29.74738596,19.02300648,16.46958279
110P04926,2018,27.06629109,30.2580707,15.70355568,18.25697937
110P04926,2019,37.91834177,36.13094518,8.298626986,62.81422272
110P04926,2020,12.89478962,23.10848438,5.23451856,88.73147316
110P04927,2017,9.703010014,29.74738596,19.02300648,16.46958279
110P04927,2018,27.06629109,30.2580707,15.70355568,18.25697937
110P04927,2019,37.91834177,36.13094518,8.298626986,62.81422272
110P04927,2020,12.89478962,23.10848438,5.23451856,88.73147316
110P04943,2017,27.51776877,15.84680847,28.6955721,8.887061509
110P04943,2018,25.48338119,18.84485332,27.41069574,15.41851635
110P04943,2019,15.52558938,20.02265665,22.37826332,13.8124209
110P04943,2020,4.282921209,5.353651512,14.02656696,3.961702119
110P04944,2017,27.51776877,15.84680847,28.6955721,8.887061509
110P04944,2018,25.48338119,18.84485332,27.41069574,15.41851635
110P04944,2019,15.52558938,20.02265665,22.37826332,13.8124209
110P04944,2020,4.282921209,5.353651512,14.02656696,3.961702119
110P04945,2017,27.51776877,15.84680847,28.6955721,8.887061509
110P04945,2018,25.48338119,18.84485332,27.41069574,15.41851635
110P04945,2019,15.52558938,20.02265665,22.37826332,13.8124209
110P04945,2020,4.282921209,5.353651512,14.02656696,3.961702119
110P04946,2017,27.51776877,15.84680847,28.6955721,8.887061509
110P04946,2018,25.48338119,18.84485332,27.41069574,15.41851635
110P04946,2019,15.52558938,20.02265665,22.37826332,13.8124209
110P04946,2020,4.282921209,5.353651512,14.02656696,3.961702119
110P04947,2017,27.51776877,15.84680847,28.6955721,8.887061509
110P04947,2018,25.48338119,18.84485332,27.41069574,15.41851635
110P04947,2019,15.52558938,20.02265665,22.37826332,13.8124209
110P04947,2020,4.282921209,5.353651512,14.02656696,3.961702119
110P04948,2017,27.51776877,15.84680847,28.6955721,8.887061509
110P04948,2018,25.48338119,18.84485332,27.41069574,15.41851635
110P04948,2019,15.52558938,20.02265665,22.37826332,13.8124209
110P04948,2020,4.282921209,5.353651512,14.02656696,3.961702119
110P04949,2017,27.51776877,15.84680847,28.6955721,8.887061509
110P04949,2018,25.48338119,18.84485332,27.41069574,15.41851635
110P04949,2019,15.52558938,20.02265665,22.37826332,13.8124209
110P04949,2020,4.282921209,5.353651512,14.02656696,3.961702119
110P04950,2017,27.51776877,15.84680847,28.6955721,8.887061509
110P04950,2018,25.48338119,18.84485332,27.41069574,15.41851635
110P04950,2019,15.52558938,20.02265665,22.37826332,13.8124209
110P04950,2020,4.282921209,5.353651512,14.02656696,3.961702119
110P04951,2017,27.51776877,15.84680847,28.6955721,8.887061509
110P04951,2018,25.48338119,18.84485332,27.41069574,15.41851635
110P04951,2019,15.52558938,20.02265665,22.37826332,13.8124209
110P04951,2020,4.282921209,5.353651512,14.02656696,3.961702119
110P04952,2017,8.265964124,0.288347586,4.325213786,13.3601048
110P04952,2018,0.672811033,17.87755031,0.768926895,1.730085514
110P04952,2019,2.49901241,12.49506205,1.153390343,9.899933776
110P04952,2020,1.922317238,0.384463448,2.114548962,3.075707581
110P04954,2017,0,0,2.362419957,0
110P04954,2018,1.806556438,0.13896588,1.806556438,0.41689764
110P04954,2019,0.13896588,13.34072447,1.667590558,1.667590558
110P04954,2020,2.362419957,6.670362233,5.002771674,0.41689764
110P04955,2017,0,0,2.362419957,0
110P04955,2018,1.806556438,0.13896588,1.806556438,0.41689764
110P04955,2019,0.13896588,13.34072447,1.667590558,1.667590558
110P04955,2020,2.362419957,6.670362233,5.002771674,0.41689764
110P04956,2017,0,0.211892689,36.02175714,18.43466395
110P04956,2018,0,0,0.423785378,18.43466395
110P04956,2019,0.211892689,0,0,0
110P04956,2020,1.483248823,0.847570756,0.847570756,0.635678067
110P04957,2017,0,0.211892689,36.02175714,18.43466395
110P04957,2018,0,0,0.423785378,18.43466395
110P04957,2019,0.211892689,0,0,0
110P04957,2020,1.483248823,0.847570756,0.847570756,0.635678067
110P04958,2017,2.95956582,0.295956582,0.295956582,0
110P04958,2018,0.295956582,0,0,25.45226605
110P04958,2019,0,0,0.295956582,0
110P04958,2020,0.295956582,0.591913164,0,0.295956582
110P04959,2017,2.95956582,0.295956582,0.295956582,0
110P04959,2018,0.295956582,0,0,25.45226605
110P04959,2019,0,0,0.295956582,0
110P04959,2020,0.295956582,0.591913164,0,0.295956582
110P05007,2017,0.972872846,21.72749356,2.486230606,5.837237076
110P05007,2018,0.864775863,14.16070476,23.88943322,8.431564665
110P05007,2019,0.648581897,15.34977157,15.99835347,6.593915956
110P05007,2020,11.02589225,4.215782332,1.51335776,3.134812504
110P05008,2017,0.972872846,21.72749356,2.486230606,5.837237076
110P05008,2018,0.864775863,14.16070476,23.88943322,8.431564665
110P05008,2019,0.648581897,15.34977157,15.99835347,6.593915956
110P05008,2020,11.02589225,4.215782332,1.51335776,3.134812504
110P05009,2017,0.471055227,9.107067713,17.27202497,4.396515447
110P05009,2018,2.66931295,6.594773171,5.181607492,5.181607492
110P05009,2019,2.355276133,18.37115383,32.34579222,21.98257724
110P05009,2020,0.471055227,8.007938851,5.024589083,0.942110453
110P05010,2017,0.471055227,9.107067713,17.27202497,4.396515447
110P05010,2018,2.66931295,6.594773171,5.181607492,5.181607492
110P05010,2019,2.355276133,18.37115383,32.34579222,21.98257724
110P05010,2020,0.471055227,8.007938851,5.024589083,0.942110453
110P05011,2017,0.471055227,9.107067713,17.27202497,4.396515447
110P05011,2018,2.66931295,6.594773171,5.181607492,5.181607492
110P05011,2019,2.355276133,18.37115383,32.34579222,21.98257724
110P05011,2020,0.471055227,8.007938851,5.024589083,0.942110453
110P05012,2017,0.240189692,3.042402768,8.72689215,10.48828323
110P05012,2018,1.12088523,17.05346815,10.08796707,7.766133381
110P05012,2019,14.73163446,1.521201384,18.4946063,3.602845383
110P05012,2020,0.240189692,1.681327845,7.365817228,2.962339537
110P05017,2017,2.445110529,7.661346323,1.793081054,4.075184215
110P05017,2018,2.445110529,23.96208318,15.81171475,14.67066317
110P05017,2019,2.28210316,23.96208318,5.7052579,16.13772949
110P05017,2020,0.326014737,6.357287375,4.727213689,2.119095792
110P05018,2017,2.445110529,7.661346323,1.793081054,4.075184215
110P05018,2018,2.445110529,23.96208318,15.81171475,14.67066317
110P05018,2019,2.28210316,23.96208318,5.7052579,16.13772949
110P05018,2020,0.326014737,6.357287375,4.727213689,2.119095792
110P05019,2017,2.445110529,7.661346323,1.793081054,4.075184215
110P05019,2018,2.445110529,23.96208318,15.81171475,14.67066317
110P05019,2019,2.28210316,23.96208318,5.7052579,16.13772949
110P05019,2020,0.326014737,6.357287375,4.727213689,2.119095792
110P05020,2017,2.445110529,7.661346323,1.793081054,4.075184215
110P05020,2018,2.445110529,23.96208318,15.81171475,14.67066317
110P05020,2019,2.28210316,23.96208318,5.7052579,16.13772949
110P05020,2020,0.326014737,6.357287375,4.727213689,2.119095792
110P05021,2017,2.445110529,7.661346323,1.793081054,4.075184215
110P05021,2018,2.445110529,23.96208318,15.81171475,14.67066317
110P05021,2019,2.28210316,23.96208318,5.7052579,16.13772949
110P05021,2020,0.326014737,6.357287375,4.727213689,2.119095792
110P05022,2017,2.445110529,7.661346323,1.793081054,4.075184215
110P05022,2018,2.445110529,23.96208318,15.81171475,14.67066317
110P05022,2019,2.28210316,23.96208318,5.7052579,16.13772949
110P05022,2020,0.326014737,6.357287375,4.727213689,2.119095792
110P05023,2017,2.445110529,7.661346323,1.793081054,4.075184215
110P05023,2018,2.445110529,23.96208318,15.81171475,14.67066317
110P05023,2019,2.28210316,23.96208318,5.7052579,16.13772949
110P05023,2020,0.326014737,6.357287375,4.727213689,2.119095792
110P05353,2017,0.324975663,5.362098446,2.112341812,14.78639268
110P05353,2018,1.462390485,14.62390485,1.787366149,29.7352732
110P05353,2019,1.787366149,17.71117365,1.787366149,18.68610064
110P05353,2020,0.324975663,20.63595462,0.324975663,1.787366149
110P05354,2017,0.324975663,5.362098446,2.112341812,14.78639268
110P05354,2018,1.462390485,14.62390485,1.787366149,29.7352732
110P05354,2019,1.787366149,17.71117365,1.787366149,18.68610064
110P05354,2020,0.324975663,20.63595462,0.324975663,1.787366149
110P05355,2017,0.324975663,5.362098446,2.112341812,14.78639268
110P05355,2018,1.462390485,14.62390485,1.787366149,29.7352732
110P05355,2019,1.787366149,17.71117365,1.787366149,18.68610064
110P05355,2020,0.324975663,20.63595462,0.324975663,1.787366149
110P05356,2017,0.324975663,5.362098446,2.112341812,14.78639268
110P05356,2018,1.462390485,14.62390485,1.787366149,29.7352732
110P05356,2019,1.787366149,17.71117365,1.787366149,18.68610064
110P05356,2020,0.324975663,20.63595462,0.324975663,1.787366149
110P05357,2017,0.160279386,38.94789085,4.407683121,2.804889259
110P05357,2018,1.202095397,3.36586711,1.602793862,6.651594527
110P05357,2019,0.721257238,1.602793862,11.05927765,3.846705269
110P05357,2020,0,15.38682108,18.99310727,1.04181601
110P05358,2017,0.160279386,38.94789085,4.407683121,2.804889259
110P05358,2018,1.202095397,3.36586711,1.602793862,6.651594527
110P05358,2019,0.721257238,1.602793862,11.05927765,3.846705269
110P05358,2020,0,15.38682108,18.99310727,1.04181601
110P05359,2017,0.970676481,4.147435874,11.11865788,1.50013638
110P05359,2018,1.764866329,17.29569003,8.471358381,3.441489342
110P05359,2019,0.352973266,2.294326228,8.294871748,16.67798681
110P05359,2020,1.411893064,2.823786127,2.470812861,1.323649747
110P05360,2017,0.970676481,4.147435874,11.11865788,1.50013638
110P05360,2018,1.764866329,17.29569003,8.471358381,3.441489342
110P05360,2019,0.352973266,2.294326228,8.294871748,16.67798681
110P05360,2020,1.411893064,2.823786127,2.470812861,1.323649747
110P05361,2017,0.970676481,4.147435874,11.11865788,1.50013638
110P05361,2018,1.764866329,17.29569003,8.471358381,3.441489342
110P05361,2019,0.352973266,2.294326228,8.294871748,16.67798681
110P05361,2020,1.411893064,2.823786127,2.470812861,1.323649747
110P05362,2017,0.970676481,4.147435874,11.11865788,1.50013638
110P05362,2018,1.764866329,17.29569003,8.471358381,3.441489342
110P05362,2019,0.352973266,2.294326228,8.294871748,16.67798681
110P05362,2020,1.411893064,2.823786127,2.470812861,1.323649747
110P05363,2017,2.426619754,1.103008979,7.132791398,14.92738818
110P05363,2018,8.382868241,2.132484026,1.764814367,2.794289414
110P05363,2019,0.294135728,13.30964168,1.838348298,8.382868241
110P05363,2020,0.073533932,1.470678639,0.294135728,6.618053874
110P05364,2017,2.426619754,1.103008979,7.132791398,14.92738818
110P05364,2018,8.382868241,2.132484026,1.764814367,2.794289414
110P05364,2019,0.294135728,13.30964168,1.838348298,8.382868241
