Year_Record,Travel_Time_Code,DIR_AADT
2018,110N05738,18012
2018,110N05739,18108
2018,110N05740,18224
2018,110N05741,29140
2018,110N05742,41109
2018,110N05743,37149
2018,110N05744,35212
2018,110N05747,35514
2018,110N05748,35514
2018,110N06002,12534
2018,110N06003,21988
2018,110N06004,24314
2018,110N06005,11642
2018,110N06017,5642
2018,110N06020,18960
2018,110N06022,24592
2018,110N06023,29118
2018,110N06024,34040
2018,110N06025,25398
2018,110N06026,29229
2018,110N06027,16912
2018,110N06029,5268
2018,110N06033,4888
2018,110N06035,8958
2018,110N06040,12632
2018,110N06041,8674
2018,110N06043,8674
2018,110N06045,16756
2018,110N06048,24592
2018,110N06049,8997
2018,110N06051,17020
2018,110N06052,6616
2018,110N06059,34678
2018,110N06060,8608
2018,110N06061,9294
2018,110N06062,9962
2018,110N06064,10063
2018,110N06067,6202
2018,110N06070,5642
2018,110N06084,12636
2018,110N06085,12645
2018,110N06086,10050
2018,110N06088,15145
2018,110N06089,8472
2018,110N06091,16026
2018,110N06092,8384
2018,110N06093,9244
2018,110N06094,10927
2018,110N06097,10612
2018,110N06100,19536
2018,110N06101,22541
2018,110N06102,22718
2018,110N06103,19212
2018,110N06105,15746
2018,110N06109,17111
2018,110N06110,16465
2018,110N06114,14995
2018,110N06115,15906
2018,110N06122,9840
2018,110N06123,7798
2018,110N06129,6119
2018,110N06130,5949
2018,110N06131,2960
2018,110N06142,8620
2018,110N06145,8296
2018,110N06149,24498
2018,110N06150,15736
2018,110N06153,17050
2018,110N06437,3158
2018,110N06443,2592
2018,110N06445,2238
2018,110N06455,8260
2018,110N06456,8263
2018,110N06457,9372
2018,110N06458,8727
2018,110N06459,8198
2018,110N06460,11907
2018,110N06462,15504
2018,110N06463,13891
2018,110N06464,12726
2018,110N06465,12726
2018,110N06466,12628
2018,110N06467,11090
2018,110N06468,11090
2018,110N06470,24884
2018,110N06471,21576
2018,110N06472,21576
2018,110N06473,21576
2018,110N06474,21246
2018,110N06475,19206
2018,110N06477,15938
2018,110N06478,11790
2018,110N06479,10683
2018,110N06480,10965
2018,110N06481,6822
2018,110N06484,20431
2018,110N06485,25962
2018,110N06486,25962
2018,110N06487,27018
2018,110N06489,28078
2018,110N06490,26856
2018,110N06492,11983
2018,110N06500,7152
2018,110N06503,5612
2018,110N06507,14936
2018,110N06508,13580
2018,110N06509,13424
2018,110N06510,15013
2018,110N06511,11618
2018,110N06512,10360
2018,110N06513,10360
2018,110N06514,13094
2018,110N06515,10217
2018,110N06516,17148
2018,110N06517,17148
2018,110N06519,9056
2018,110N06520,10003
2018,110N06521,10702
2018,110N06522,18150
2018,110N06523,18474
2018,110N06524,12312
2018,110N06525,9534
2018,110N06527,10616
2018,110N06534,23714
2018,110N06535,33934
2018,110N06541,38132
2018,110N06551,6440
2018,110N06552,6440
2018,110N06553,6440
2018,110N06554,3206
2018,110N06555,5566
2018,110N06557,3206
2018,110N06558,3805
2018,110N06559,5390
2018,110N06560,3805
2018,110N06563,4846
2018,110N06565,2265
2018,110N06570,8120
2018,110N06571,1105
2018,110N06572,6921
2018,110N06574,7608
2018,110N06576,7608
2018,110N06578,7715
2018,110N06585,5665
2018,110N06586,10886
2018,110N06588,6445
2018,110N06590,6445
2018,110N06592,6445
2018,110N06594,6561
2018,110N06596,5352
2018,110N06598,5546
2018,110N06602,5546
2018,110N06614,6445
2018,110N06617,6410
2018,110N06618,7032
2018,110N06619,12486
2018,110N06620,7074
2018,110N06624,26372
2018,110N06626,26372
2018,110N06628,26372
2018,110N06629,5640
2018,110N06631,5572
2018,110N06632,11336
2018,110N06633,6938
2018,110N06634,6427
2018,110N06636,6356
2018,110N06637,8102
2018,110N06638,3674
2018,110N06641,5489
2018,110N06642,5172
2018,110N06685,15354
2018,110N06687,19850
2018,110N06688,25940
2018,110N06691,27422
2018,110N06692,20014
2018,110N06693,15611
2018,110N06694,10322
2018,110N06695,10322
2018,110N06696,6892
2018,110N06715,14764
2018,110N06718,11492
2018,110N06765,41943
2018,110N06766,31491
2018,110N06784,16172
2018,110N06785,8589
2018,110N06787,10876
2018,110N06789,16900
2018,110N06790,16900
2018,110N06791,16425
2018,110N06792,13572
2018,110N06795,16198
2018,110N06796,16421
2018,110N06797,18721
2018,110N06798,19706
2018,110N06799,12984
2018,110N06800,8505
2018,110N06888,20360
2018,110N06890,20360
2018,110N06892,23255
2018,110N06894,23941
2018,110N06896,17440
2018,110N06898,5965
2018,110N06902,22904
2018,110N06939,8230
2018,110N06953,8363
2018,110N06995,14796
2018,110N06996,14796
2018,110N07013,13808
2018,110N07014,13878
2018,110N07021,3952
2018,110N07022,24656
2018,110N07023,20207
2018,110N07024,32684
2018,110N07026,4167
2018,110N07035,5754
2018,110N07041,7632
2018,110N07057,6162
2018,110N07062,11591
2018,110N07063,8230
2018,110N07067,10754
2018,110N07076,8522
2018,110N07078,3397
2018,110N07079,6512
2018,110N07080,12638
2018,110N07081,4996
2018,110N07093,2530
2018,110N07094,5560
2018,110N07095,10620
2018,110N07096,13460
2018,110N07097,6802
2018,110N07099,4884
2018,110N07105,8522
2018,110N07108,11626
2018,110N07109,6856
2018,110N07112,6540
2018,110N07136,10186
2018,110N07137,8358
2018,110N07138,6245
2018,110N07139,5424
2018,110N07142,5226
2018,110N07143,6048
2018,110N07145,2659
2018,110N07156,3835
2018,110N07157,6592
2018,110N07158,5150
2018,110N07159,7594
2018,110N07161,9096
2018,110N07164,12598
2018,110N07167,5949
2018,110N07184,34196
2018,110N07197,374
2018,110N07202,7694
2018,110N07203,6086
2018,110N07211,6666
2018,110N07218,9056
2018,110N07220,5372
2018,110N07229,7818
2018,110N07230,6854
2018,110N07233,11050
2018,110N07234,7818
2018,110N07257,16088
2018,110N07259,16308
2018,110N07264,2622
2018,110N07265,3349
2018,110N07266,27384
2018,110N07268,9606
2018,110N07269,9606
2018,110N07272,13885
2018,110N07273,5074
2018,110N07279,19322
2018,110N07281,14431
2018,110N07282,7978
2018,110N07283,20082
2018,110N07285,7632
2018,110N07306,6208
2018,110N07307,6826
2018,110N07322,3016
2018,110N07354,25202
2018,110N07355,25202
2018,110N07461,7422
2018,110N07463,1491
2018,110N07464,2202
2018,110N07468,4247
2018,110N07470,7342
2018,110N07476,15723
2018,110N07477,13002
2018,110N07489,14648
2018,110N07495,2356
2018,110N07496,2356
2018,110N07498,2427
2018,110N07499,2707
2018,110N07512,7020
2018,110N07516,5258
2018,110N07520,2356
2018,110N07521,2236
2018,110N07568,1508
2018,110N07574,2578
2018,110N07610,17890
2018,110N07612,4968
2018,110N07613,4868
2018,110N07614,6509
2018,110N07616,3226
2018,110N07617,4676
2018,110N07618,4050
2018,110N07619,6274
2018,110N07620,4798
2018,110N07624,2830
2018,110N07631,4257
2018,110N07632,4710
2018,110N07633,8700
2018,110N07634,8442
2018,110N07686,6828
2018,110N07687,11332
2018,110N07690,6160
2018,110N07691,6540
2018,110N07709,9782
2018,110N07710,12732
2018,110N07711,12732
2018,110N07712,12732
2018,110N07713,21088
2018,110N07714,24294
2018,110N07715,18366
2018,110N07717,23066
2018,110N07718,23128
2018,110N07719,1978
2018,110N07720,21793
2018,110N07721,20569
2018,110N07722,20569
2018,110N07723,19552
2018,110N07724,18754
2018,110N07725,15090
2018,110N07726,15090
2018,110N07732,7744
2018,110N07733,9073
2018,110N07734,10772
2018,110N07735,13931
2018,110N07738,14312
2018,110N07742,4060
2018,110N07743,6537
2018,110N07744,6936
2018,110N07746,471
2018,110N07753,6779
2018,110N07758,4910
2018,110N07759,11032
2018,110N07760,5571
2018,110N07763,8954
2018,110N07764,8954
2018,110N07822,16756
2018,110N07845,23647
2018,110N07846,23647
2018,110N07858,28578
2018,110N07859,23434
2018,110N07861,13645
2018,110N07867,12271
2018,110N07875,6102
2018,110N07877,9768
2018,110N07922,7802
2018,110N07923,11908
2018,110N07924,11908
2018,110N07944,15408
2018,110N07945,8861
2018,110N07947,14211
2018,110N07951,28044
2018,110N07952,28141
2018,110N07953,9386
2018,110N07955,15670
2018,110N07974,14986
2018,110N07981,10706
2018,110N07984,14513
2018,110N08010,3016
2018,110N08014,3268
2018,110N08020,2558
2018,110N08022,6020
2018,110N08036,7731
2018,110N08040,7074
2018,110N08051,6962
2018,110N08054,6636
2018,110N08055,8088
2018,110N08056,10984
2018,110N08057,9746
2018,110N08058,8456
2018,110N08059,8520
2018,110N08060,9196
2018,110N08061,10505
2018,110N08064,10132
2018,110N08069,13106
2018,110N08070,15527
2018,110N08071,12744
2018,110N08073,6139
2018,110N08074,6662
2018,110N08075,6670
2018,110N08076,6870
2018,110N08077,6870
2018,110N08078,8792
2018,110N08082,13116
2018,110N08090,25518
2018,110N08091,18952
2018,110N08099,11679
2018,110N08106,5924
2018,110N08145,6876
2018,110N08146,6680
2018,110N08151,11721
2018,110N08155,4930
2018,110N08156,5965
2018,110N08159,5135
2018,110N08160,4687
2018,110N08161,3695
2018,110N08162,3695
2018,110N08166,10794
2018,110N08171,7605
2018,110N08172,7746
2018,110N08189,13653
2018,110N08191,7110
2018,110N08196,6520
2018,110N08197,6520
2018,110N08207,8512
2018,110N08214,20580
2018,110N08216,26546
2018,110N08217,38210
2018,110N08218,20602
2018,110N08222,10400
2018,110N08259,14801
2018,110N08260,12378
2018,110N08289,4739
2018,110N08291,5598
2018,110N08294,5018
2018,110N08297,5330
2018,110N08300,20137
2018,110N08438,6814
2018,110N08441,10520
2018,110N08443,10162
2018,110N08448,5120
2018,110N08451,17874
2018,110N08453,15246
2018,110N08454,11193
2018,110N08455,20320
2018,110N08465,4511
2018,110N08469,7166
2018,110N08480,9654
2018,110N08481,10920
2018,110N08482,10537
2018,110N08498,4302
2018,110N08500,6512
2018,110N08513,2720
2018,110N08531,5506
2018,110N08547,4396
2018,110N08549,7062
2018,110N08563,6537
2018,110N08574,13257
2018,110N08575,14972
2018,110N08592,8099
2018,110N08593,8246
2018,110N08594,8445
2018,110N08595,9685
2018,110N08596,8114
2018,110N08598,12903
2018,110N08599,5330
2018,110N08600,5330
2018,110N08601,6162
2018,110N08602,7238
2018,110N08604,5462
2018,110N08672,17337
2018,110N08673,16338
2018,110N08677,15649
2018,110N08680,19693
2018,110N08681,21682
2018,110N08688,15130
2018,110N08707,14960
2018,110N08708,14960
2018,110N08709,14960
2018,110N08710,13177
2018,110N08717,2612
2018,110N08718,6744
2018,110N08735,21221
2018,110N08736,25787
2018,110N08737,34161
2018,110N08738,16854
2018,110N08747,29701
2018,110N08748,29701
2018,110N08749,23154
2018,110N08773,16990
2018,110N08774,16608
2018,110N08776,11956
2018,110N08777,11956
2018,110N08778,12517
2018,110N08779,14190
2018,110N08780,14213
2018,110N08781,14213
2018,110N08782,26634
2018,110N08783,27124
2018,110N08784,21626
2018,110N08785,21034
2018,110N08786,11382
2018,110N08787,11337
2018,110N08793,4049
2018,110N08796,10162
2018,110N08802,16942
2018,110N08803,19523
2018,110N08804,22414
2018,110N08805,24526
2018,110N08806,25717
2018,110N08807,24512
2018,110N08808,24848
2018,110N08809,21716
2018,110N08856,8003
2018,110N08860,5938
2018,110N08870,13667
2018,110N08872,9276
2018,110N08874,9015
2018,110N08877,9356
2018,110N08909,20960
2018,110N08986,12692
2018,110N08989,17958
2018,110N08990,6221
2018,110N08991,6221
2018,110N09025,1246
2018,110N09054,6314
2018,110N09059,4540
2018,110N09143,27054
2018,110N09161,7960
2018,110N09162,7960
2018,110N09169,6712
2018,110N09171,6403
2018,110N09198,13261
2018,110N09208,4910
2018,110N09222,6658
2018,110N09234,18084
2018,110N09328,4962
2018,110N09329,2254
2018,110N09330,12636
2018,110N09335,37074
2018,110N09338,7602
2018,110N09340,17384
2018,110N09341,13884
2018,110N09343,5381
2018,110N09344,15600
2018,110N09346,8372
2018,110N09347,7225
2018,110N09348,7440
2018,110N09349,8344
2018,110N09350,14975
2018,110N09352,14802
2018,110N09353,89611
2018,110N09354,13402
2018,110N09355,17287
2018,110N09356,21387
2018,110N09358,22058
2018,110N09359,15202
2018,110N09360,14780
2018,110N09361,13693
2018,110N09363,29561
2018,110N09373,28468
2018,110N09374,16992
2018,110N09378,8225
2018,110N09379,12512
2018,110N09380,14827
2018,110N09382,12370
2018,110N09387,12785
2018,110N09388,9594
2018,110N09391,8620
2018,110N09396,3705
2018,110N09431,37686
2018,110N09432,37686
2018,110N09470,6908
2018,110N09471,5818
2018,110N09476,13194
2018,110N09480,10512
2018,110N09481,9494
2018,110N09483,9457
2018,110N09485,7312
2018,110N09487,6360
2018,110N09490,14673
2018,110N09491,12725
2018,110N09492,17588
2018,110N09493,7515
2018,110N09494,6498
2018,110N09496,10744
2018,110N09498,11930
2018,110N09499,20196
2018,110N09506,2306
2018,110N09513,6527
2018,110N09514,27384
2018,110N09515,27384
2018,110N09517,14134
2018,110N09518,14419
2018,110N09519,15058
2018,110N09525,13729
2018,110N09526,7942
2018,110N09527,7942
2018,110N09528,20033
2018,110N09529,18888
2018,110N09530,18888
2018,110N09531,18854
2018,110N09532,18820
2018,110N10013,16466
2018,110N10014,18658
2018,110N10015,20602
2018,110N10016,14436
2018,110N10019,12960
2018,110N10021,13092
2018,110N10022,10805
2018,110N10024,13466
2018,110N10025,15984
2018,110N10026,15180
2018,110N10027,16730
2018,110N10028,18122
2018,110N10035,15842
2018,110N10036,9782
2018,110N10057,18318
2018,110N10058,21262
2018,110N10062,15777
2018,110N10063,20096
2018,110N10065,19898
2018,110N10066,20162
2018,110N10067,20704
2018,110N10099,12864
2018,110N10208,7388
2018,110N10209,7388
2018,110N10224,5937
2018,110N10227,11486
2018,110N10229,13380
2018,110N10230,11262
2018,110N10231,14325
2018,110N10232,13857
2018,110N10233,12545
2018,110N10234,7314
2018,110N10235,6046
2018,110N10236,6046
2018,110N10491,13958
2018,110N10588,6643
2018,110N10589,7512
2018,110N10784,15026
2018,110N10785,13388
2018,110N10791,13494
2018,110N10792,8082
2018,110N10795,11946
2018,110N10797,14476
2018,110N10798,20555
2018,110N10799,18766
2018,110N10800,17090
2018,110N10801,19770
2018,110N10802,23252
2018,110N10803,16540
2018,110N10804,8336
2018,110N10815,19836
2018,110N10816,5252
2018,110N10904,7302
2018,110N10905,10493
2018,110N10906,6438
2018,110N10910,9476
2018,110N10912,7511
2018,110N10913,7282
2018,110N10914,8263
2018,110N10918,41890
2018,110N10919,44624
2018,110N10920,51796
2018,110N10921,54852
2018,110N10925,3069
2018,110N10938,11308
2018,110N10944,13805
2018,110N10945,13805
2018,110N10946,12234
2018,110N10947,12234
2018,110N10948,12126
2018,110N10949,12126
2018,110N10950,12126
2018,110N10951,4004
2018,110N10952,4004
2018,110N11026,16413
2018,110N11027,19960
2018,110N11031,95602
2018,110N11480,12700
2018,110N13175,21884
2018,110N13176,21884
2018,110N13178,14412
2018,110N13183,14733
2018,110N13184,14733
2018,110N13195,26004
2018,110N13196,36546
2018,110N13198,22254
2018,110N13199,21886
2018,110N13201,22698
2018,110N13203,15148
2018,110N13207,18505
2018,110N13209,13364
2018,110N13225,22856
2018,110N13247,13364
2018,110N13631,20583
2018,110N13641,7338
2018,110N13644,6282
2018,110N13645,13857
2018,110N13646,5886
2018,110N13648,7771
2018,110N13649,7771
2018,110N13705,13144
2018,110N13841,14868
2018,110N13851,14688
2018,110N13852,18028
2018,110N13855,13371
2018,110N13856,11662
2018,110N13857,12020
2018,110N13862,7000
2018,110N13884,10508
2018,110N13893,4412
2018,110N13894,4412
2018,110N13898,7372
2018,110N13899,8991
2018,110N13900,8820
2018,110N13902,4861
2018,110N13904,4633
2018,110N13907,7466
2018,110N13908,10192
2018,110N13910,6845
2018,110N13911,3934
2018,110N13912,3934
2018,110N13924,5148
2018,110N13925,11510
2018,110N13926,11510
2018,110N13927,11446
2018,110N13929,12040
2018,110N13930,10390
2018,110N13932,5744
2018,110N13933,5744
2018,110N13936,4078
2018,110N13986,8142
2018,110N13987,8142
2018,110N14026,6790
2018,110N14048,2734
2018,110N14063,1003
2018,110N14064,10201
2018,110N14066,16068
2018,110N14067,19536
2018,110N14070,24720
2018,110N14071,26602
2018,110N14072,28678
2018,110N14073,18418
2018,110N14075,11284
2018,110N14076,9458
2018,110N14077,10868
2018,110N14078,8234
2018,110N14079,8234
2018,110N14081,3484
2018,110N14084,9300
2018,110N14085,9300
2018,110N14108,16094
2018,110N14128,4170
2018,110N14155,1003
2018,110N14156,4596
2018,110N14164,11103
2018,110N14165,4823
2018,110N14166,4434
2018,110N14203,10873
2018,110N14204,15279
2018,110N14205,23032
2018,110N14206,15820
2018,110N14207,11251
2018,110N14220,12275
2018,110N14221,6790
2018,110N14222,5788
2018,110N14223,5773
2018,110N14224,8086
2018,110N14225,8790
2018,110N14227,19721
2018,110N14228,20316
2018,110N14229,20192
2018,110N14230,19966
2018,110N14232,18358
2018,110N14233,16316
2018,110N14236,11854
2018,110N14239,3501
2018,110N14241,1489
2018,110N14258,18516
2018,110N14259,14370
2018,110N14261,8188
2018,110N14269,15971
2018,110N14270,15972
2018,110N14272,11224
2018,110N14273,7652
2018,110N14275,17958
2018,110N14276,17958
2018,110N14277,21557
2018,110N14278,5868
2018,110N14280,6288
2018,110N14281,9007
2018,110N14282,8856
2018,110N14283,11456
2018,110N14297,12667
2018,110N14298,15136
2018,110N14300,15478
2018,110N14302,10688
2018,110N14322,8364
2018,110N14324,10500
2018,110N14327,6354
2018,110N14328,7473
2018,110N14343,11515
2018,110N14355,10753
2018,110N14357,9968
2018,110N14360,44142
2018,110N14449,17296
2018,110N14450,19208
2018,110N14451,19208
2018,110N14452,7492
2018,110N14486,23536
2018,110N14487,18393
