tmc,year,AMP Vol,MIDD Vol,PMP Vol,WE Vol,max Vol,max WD Vol
110P04686,2018,22.66626122,14.03820645,12.95854,16.19488883,16.19488883,22.66626122
110P04686,2019,20.24518424,12.53872764,11.57438482,14.46504586,14.46504586,20.24518424
110P04686,2020,17.49178641,10.83342799,10.00023831,12.49776191,12.49776191,17.49178641
110P04687,2017,21.69790375,14.1489151,14.13140116,16.30076501,16.30076501,21.69790375
110P04687,2018,22.22735117,14.49416073,14.47621944,16.69851763,16.69851763,22.22735117
110P04687,2019,22.750505,14.83530241,14.81693884,17.09154213,17.09154213,22.750505
110P04687,2020,19.65642374,12.81769307,12.80182696,14.76708294,14.76708294,19.65642374
110P04688,2017,21.69790375,14.1489151,14.13140116,16.30076501,16.30076501,21.69790375
110P04688,2018,22.22735117,14.49416073,14.47621944,16.69851763,16.69851763,22.22735117
110P04688,2019,22.750505,14.83530241,14.81693884,17.09154213,17.09154213,22.750505
110P04688,2020,19.65642374,12.81769307,12.80182696,14.76708294,14.76708294,19.65642374
110P04689,2017,26.3258369,19.00009598,18.44862105,20.93560054,20.93560054,26.3258369
110P04689,2018,26.96835353,19.46381828,18.89888388,21.44656138,21.44656138,26.96835353
110P04689,2019,16.07121115,11.59904453,11.262384,12.7806177,12.7806177,16.07121115
110P04689,2020,13.88574966,10.02173558,9.730856208,11.04263121,11.04263121,13.88574966
110P04691,2017,30.23915608,24.61130263,24.93581126,26.31197751,26.31197751,30.23915608
110P04691,2018,30.9766794,25.21156442,25.5439877,26.9537182,26.9537182,30.9766794
110P04691,2019,25.71325393,20.92772273,21.20366207,22.37385716,22.37385716,25.71325393
110P04691,2020,22.21596589,18.08132008,18.31972861,19.33076417,19.33076417,22.21596589
110P04692,2017,30.23915608,24.61130263,24.93581126,26.31197751,26.31197751,30.23915608
110P04692,2018,30.9766794,25.21156442,25.5439877,26.9537182,26.9537182,30.9766794
110P04692,2019,25.71325393,20.92772273,21.20366207,22.37385716,22.37385716,25.71325393
110P04692,2020,22.21596589,18.08132008,18.31972861,19.33076417,19.33076417,22.21596589
110P04693,2017,31.41114688,24.01853688,23.42015318,25.95974439,25.95974439,31.41114688
110P04693,2018,32.17725468,24.6043413,23.99136321,26.59289423,26.59289423,32.17725468
110P04693,2019,26.70983255,20.42367638,19.91485292,22.07434286,22.07434286,26.70983255
110P04693,2020,23.07699877,17.64582963,17.20621181,19.07198714,19.07198714,23.07699877
110P04694,2017,31.41114688,24.01853688,23.42015318,25.95974439,25.95974439,31.41114688
110P04694,2018,32.17725468,24.6043413,23.99136321,26.59289423,26.59289423,32.17725468
110P04694,2019,26.70983255,20.42367638,19.91485292,22.07434286,22.07434286,26.70983255
110P04694,2020,23.07699877,17.64582963,17.20621181,19.07198714,19.07198714,23.07699877
110P04696,2017,25.28669813,28.37399347,32.96519043,28.80367964,28.80367964,32.96519043
110P04696,2018,24.8779959,27.9153921,32.43238275,28.33813337,28.33813337,32.43238275
110P04696,2019,25.27645363,28.36249818,32.9518351,28.79201028,28.79201028,32.9518351
110P04696,2020,21.83861006,24.50492255,28.470065,24.87601681,24.87601681,28.470065
110P04697,2017,25.28669813,28.37399347,32.96519043,28.80367964,28.80367964,32.96519043
110P04697,2018,24.8779959,27.9153921,32.43238275,28.33813337,28.33813337,32.43238275
110P04697,2019,25.27645363,28.36249818,32.9518351,28.79201028,28.79201028,32.9518351
110P04697,2020,21.83861006,24.50492255,28.470065,24.87601681,24.87601681,28.470065
110P04698,2017,27.96249123,31.11939087,38.15537893,32.22770184,32.22770184,38.15537893
110P04698,2018,27.51054188,30.6164175,37.538685,31.70681518,31.70681518,37.538685
110P04698,2019,32.34275853,35.99418007,44.13234133,37.27610569,37.27610569,44.13234133
110P04698,2020,27.94428473,31.0991289,38.1305358,32.20671825,32.20671825,38.1305358
110P04699,2017,27.96249123,31.11939087,38.15537893,32.22770184,32.22770184,38.15537893
110P04699,2018,27.51054188,30.6164175,37.538685,31.70681518,31.70681518,37.538685
110P04699,2019,32.34275853,35.99418007,44.13234133,37.27610569,37.27610569,44.13234133
110P04699,2020,27.94428473,31.0991289,38.1305358,32.20671825,32.20671825,38.1305358
110P04700,2017,29.2716355,34.20470327,43.93909935,35.57651136,35.57651136,43.93909935
110P04700,2018,31.81152915,37.17263817,47.75168575,38.66347776,38.66347776,47.75168575
110P04700,2019,30.33971955,35.45278857,45.54238015,36.87465216,36.87465216,45.54238015
110P04700,2020,25.8384352,30.1929152,38.7855872,31.4038272,31.4038272,38.7855872
110P04701,2017,17.30320858,19.64271392,27.2175721,21.13852901,21.13852901,27.2175721
110P04701,2018,17.02386147,19.32559728,26.77816515,20.79726359,20.79726359,26.77816515
110P04701,2019,16.74451436,19.00848063,26.3387582,20.45599815,20.45599815,26.3387582
110P04701,2020,19.92896946,22.6234946,31.34783708,24.34629955,24.34629955,31.34783708
110P04702,2017,59.824912,65.52773867,66.642224,64.216784,64.216784,66.642224
110P04702,2018,59.31451925,64.96869258,66.07366975,63.66892225,63.66892225,66.07366975
110P04702,2019,58.80355303,64.40901837,65.50447668,63.12044493,63.12044493,65.50447668
110P04702,2020,58.29316028,63.84997228,64.93592243,62.57258318,62.57258318,64.93592243
110P04703,2017,57.761984,63.71326613,72.4434592,64.50724069,64.50724069,72.4434592
110P04703,2018,57.269191,63.16970012,71.82541205,63.95690092,63.95690092,71.82541205
110P04703,2019,56.7758443,62.62552335,71.20667048,63.4059428,63.4059428,71.20667048
110P04703,2020,56.2830513,62.08195733,70.58862333,62.85560304,62.85560304,70.58862333
110P04704,2017,47.69886125,53.60364958,61.72421063,54.2367275,54.2367275,61.72421063
110P04704,2018,50.4356591,56.67924403,65.26573515,57.3486458,57.3486458,65.26573515
110P04704,2019,50.01262605,56.20384242,64.71831365,56.86762952,56.86762952,64.71831365
110P04704,2020,43.51104925,48.89741548,56.30501645,49.47491112,49.47491112,56.30501645
110P04705,2017,50.85258188,54.51264667,59.26021408,54.8233617,54.8233617,59.26021408
110P04705,2018,53.77032945,57.64039627,62.66036288,57.96893906,57.96893906,62.66036288
110P04705,2019,53.31932658,57.1569329,62.13479415,57.48272003,57.48272003,62.13479415
110P04705,2020,46.38788298,49.72660543,54.05735115,50.01004066,50.01004066,54.05735115
110P04706,2017,45.06314833,44.3078138,49.43140423,45.98750664,45.98750664,49.43140423
110P04706,2018,45.66771505,44.90224695,50.09457543,46.60447454,46.60447454,50.09457543
110P04706,2019,45.48912048,44.72664593,49.89866858,46.42221656,46.42221656,49.89866858
110P04706,2020,37.3087656,36.68340763,40.92534018,38.07406206,38.07406206,40.92534018
110P04707,2017,37.07514265,42.86700903,49.01575633,42.96897501,42.96897501,49.01575633
110P04707,2018,36.29853263,41.96907725,47.98902725,42.06890736,42.06890736,47.98902725
110P04707,2019,36.76984013,42.51401225,48.6121265,42.61513857,42.61513857,48.6121265
110P04707,2020,31.31471765,36.20669237,41.40009883,36.29281572,36.29281572,41.40009883
110P04708,2017,16.63411181,20.72874645,23.79570941,20.43512597,20.43512597,23.79570941
110P04708,2018,16.47626663,20.53204627,23.56990606,20.24121202,20.24121202,23.56990606
110P04708,2019,16.69002563,20.79842395,23.87569618,20.50381649,20.50381649,23.87569618
110P04708,2020,13.72510913,17.10366687,19.63427396,16.86139525,16.86139525,19.63427396
110P04709,2017,15.81032723,18.42374082,25.33057758,19.65043316,19.65043316,25.33057758
110P04709,2018,15.66029914,18.2489134,25.0902095,19.46396535,19.46396535,25.0902095
110P04709,2019,15.86347198,18.48567028,25.41572365,19.71648601,19.71648601,25.41572365
110P04709,2020,13.04538944,15.20176467,20.90072169,16.21393089,16.21393089,20.90072169
110P04710,2017,5.01434548,5.954197147,7.4096748,6.101518857,6.101518857,7.4096748
110P04710,2018,7.135986798,8.473503152,10.54481423,8.683158786,8.683158786,10.54481423
110P04710,2019,7.228592323,8.583465968,10.68165698,8.795842357,8.795842357,10.68165698
110P04710,2020,5.970619375,7.089707917,8.82275625,7.265125,7.265125,8.82275625
110P04728,2017,33.2338699,33.55231432,41.44260313,35.71569843,35.71569843,41.44260313
110P04728,2018,31.56351675,31.86595595,39.35967438,33.92060716,33.92060716,39.35967438
110P04728,2019,32.22275093,32.53150687,40.18173875,34.62907142,34.62907142,40.18173875
110P04728,2020,27.32660383,27.58844525,34.07624813,29.36729138,29.36729138,34.07624813
110P04729,2017,23.81050492,24.03865537,29.69167625,25.58861835,25.58861835,29.69167625
110P04729,2018,23.80940528,24.03754518,29.690305,25.58743659,25.58743659,29.690305
110P04729,2019,24.30644256,24.53934503,30.31011,26.12159146,26.12159146,30.31011
110P04729,2020,17.69980544,17.86940363,22.07164,19.02158596,19.02158596,22.07164
110P04730,2017,31.3494659,29.4413596,30.93016868,30.41190685,30.41190685,31.3494659
110P04730,2018,26.02738845,24.44321397,25.67927368,25.24899516,25.24899516,26.02738845
110P04730,2019,26.57070675,24.95346283,26.21532513,25.77606461,25.77606461,26.57070675
110P04730,2020,19.9928925,18.77601167,19.72548875,19.39497107,19.39497107,19.9928925
110P04731,2017,31.25099845,25.87889015,30.94843465,28.86221952,28.86221952,31.25099845
110P04731,2018,26.16374768,21.66614782,25.91043728,24.16383048,24.16383048,26.16374768
110P04731,2019,26.71034408,22.11878322,26.45174168,24.66864588,24.66864588,26.71034408
110P04731,2020,23.96890285,19.84860115,23.73684235,22.13675626,22.13675626,23.96890285
110P04732,2017,27.41059723,21.40092498,25.29404345,24.23029375,24.23029375,27.41059723
110P04732,2018,27.8921229,21.77687793,25.73838735,24.65595061,24.65595061,27.8921229
110P04732,2019,28.47466798,22.23170215,26.27595025,25.17090612,25.17090612,28.47466798
110P04732,2020,24.7941954,19.3581596,22.87967136,21.9174589,21.9174589,24.7941954
110P04733,2017,20.62281816,15.95052342,15.812037,17.24589723,17.24589723,20.62281816
110P04733,2018,20.98499284,16.230644,16.0897255,17.54876695,17.54876695,20.98499284
110P04733,2019,21.42326648,16.56962259,16.425761,17.91527468,17.91527468,21.42326648
110P04733,2020,18.30179988,14.15535381,14.0324535,15.30493831,15.30493831,18.30179988
110P04734,2017,25.492544,18.8900671,17.48007184,20.37363328,20.37363328,25.492544
110P04734,2018,25.940378,19.2219137,17.78714871,20.73154207,20.73154207,25.940378
110P04734,2019,26.482065,19.62330573,18.15857996,21.16445816,21.16445816,26.482065
110P04734,2020,22.45821,16.64161465,15.39944873,17.94859449,17.94859449,22.45821
110P04735,2017,24.0174066,17.70366697,19.05561728,19.89386409,19.89386409,24.0174066
110P04735,2018,24.67246609,18.18652322,19.57534712,20.43645658,20.43645658,24.67246609
110P04735,2019,25.40319253,18.72515495,20.15511176,21.04172477,21.04172477,25.40319253
110P04735,2020,21.41014013,15.78180345,16.9869896,17.73423854,17.73423854,21.41014013
110P04736,2017,24.74010533,16.0034514,17.87143481,19.03334779,19.03334779,24.74010533
110P04736,2018,25.17467355,16.28455738,18.18535254,19.3676749,19.3676749,25.17467355
110P04736,2019,25.9173764,16.76498415,18.72185654,19.93905976,19.93905976,25.9173764
110P04736,2020,21.97900721,14.21740002,15.87690875,16.90914742,16.90914742,21.97900721
110P04738,2017,23.01233777,17.29368777,19.16809785,19.46313351,19.46313351,23.01233777
110P04738,2018,23.41655718,17.59745718,19.5047919,19.80500996,19.80500996,23.41655718
110P04738,2019,24.1073921,18.1166171,20.08022198,20.38929706,20.38929706,24.1073921
110P04738,2020,20.44406567,15.36364067,17.02885883,17.29096729,17.29096729,20.44406567
110P04739,2017,25.16653145,18.91255645,20.96243078,21.28508484,21.28508484,25.16653145
110P04739,2018,25.60877848,19.24490348,21.33079988,21.65912388,21.65912388,25.60877848
110P04739,2019,24.96230911,18.7590841,20.79232403,21.1123598,21.1123598,24.96230911
110P04739,2020,21.16940712,15.90873212,17.63303108,17.90443896,17.90443896,21.16940712
110P04740,2017,23.19238742,21.8774552,28.7248643,24.20955271,24.20955271,28.7248643
110P04740,2018,23.59976859,22.2617392,29.22942508,24.6348007,24.6348007,29.22942508
110P04740,2019,23.30810729,21.98661413,28.8681888,24.3303478,24.3303478,28.8681888
110P04740,2020,19.76625269,18.64557107,24.48143505,20.63315553,20.63315553,24.48143505
110P04741,2017,22.49807807,22.05062335,28.60171523,24.05020809,24.05020809,28.60171523
110P04741,2018,22.89326349,22.4379491,29.10411285,24.47265714,24.47265714,29.10411285
110P04741,2019,22.61033364,22.16064632,28.74442528,24.17020811,24.17020811,28.74442528
110P04741,2020,19.17451137,18.79315767,24.37647839,20.49735036,20.49735036,24.37647839
110P04742,2017,23.69394353,23.22270475,30.12201413,25.32857565,25.32857565,30.12201413
110P04742,2018,24.11032005,23.63080015,30.65135193,25.77367776,25.77367776,30.65135193
110P04742,2019,23.8010445,23.32767565,30.25817118,25.44306546,25.44306546,30.25817118
110P04742,2020,20.1848115,19.78336437,25.66086885,21.57735054,21.57735054,25.66086885
110P04743,2017,24.37622938,24.22918043,30.65975913,26.10850261,26.10850261,30.65975913
110P04743,2018,24.80391246,24.65428352,31.1976873,26.56657858,26.56657858,31.1976873
110P04743,2019,25.25832573,25.10595557,31.76923595,27.05328429,27.05328429,31.76923595
110P04743,2020,21.42055256,21.29133365,26.94218913,22.94278347,22.94278347,26.94218913
110P04770,2017,5.034547165,5.850000033,5.83859909,5.613756087,5.613756087,5.850000033
110P04770,2018,4.928712665,5.727023367,5.71586209,5.495745659,5.495745659,5.727023367
110P04770,2019,4.794832023,5.571457883,5.560599785,5.346462466,5.346462466,5.571457883
110P04770,2020,3.84814242,4.4714316,4.46271732,4.290859183,4.290859183,4.4714316
110P04771,2017,6.463842088,7.510799917,7.496162275,7.207486929,7.207486929,7.510799917
110P04771,2018,6.181793145,7.1830671,7.16906817,6.892989133,6.892989133,7.1830671
110P04771,2019,6.262227365,7.276529367,7.26234829,6.982677059,6.982677059,7.276529367
110P04771,2020,5.072647585,5.894271633,5.88278441,5.656239841,5.656239841,5.894271633
110P04772,2017,10.04912408,9.76272631,11.32740818,10.29160621,10.29160621,11.32740818
110P04772,2018,9.970253625,9.68610365,11.23850513,10.21083264,10.21083264,11.23850513
110P04772,2019,10.03655053,9.750511103,11.31323523,10.27872926,10.27872926,11.31323523
110P04772,2020,8.127657025,7.896020637,9.161523725,8.323774771,8.323774771,9.161523725
110P04773,2017,10.46091722,10.16494099,12.99469232,11.05800601,11.05800601,12.99469232
110P04773,2018,10.47725097,10.18081259,13.01498231,11.07527205,11.07527205,13.01498231
110P04773,2019,10.66368092,10.36196779,13.24656812,11.27234306,11.27234306,13.24656812
110P04773,2020,8.796001953,8.547132043,10.92651214,9.298060614,9.298060614,10.92651214
110P04774,2017,7.574913893,7.36059287,9.409660095,8.007275229,8.007275229,9.409660095
110P04774,2018,7.49099225,7.279045667,9.3054115,7.9185635,7.9185635,9.3054115
110P04774,2019,7.507889225,7.295464567,9.32640115,7.936424921,7.936424921,9.32640115
110P04774,2020,6.135854855,5.962249887,7.62204157,6.486077501,6.486077501,7.62204157
110P04775,2017,7.574913893,7.36059287,9.409660095,8.007275229,8.007275229,9.409660095
110P04775,2018,7.49099225,7.279045667,9.3054115,7.9185635,7.9185635,9.3054115
110P04775,2019,7.507889225,7.295464567,9.32640115,7.936424921,7.936424921,9.32640115
110P04775,2020,6.135854855,5.962249887,7.62204157,6.486077501,6.486077501,7.62204157
110P04776,2017,24.23082538,23.5452499,30.09985775,25.61387371,25.61387371,30.09985775
110P04776,2018,24.0370734,23.35697985,29.85917643,25.40906274,25.40906274,29.85917643
110P04776,2019,24.43640525,23.74501318,30.35523183,25.83118767,25.83118767,30.35523183
110P04776,2020,19.73791973,19.17946438,24.51870982,20.86452175,20.86452175,24.51870982
110P04784,2017,33.9450957,37.10903947,40.34930448,37.13084554,37.13084554,40.34930448
110P04784,2018,33.44425583,36.56151747,39.75397428,36.5830018,36.5830018,39.75397428
110P04784,2019,33.64513033,36.781115,39.9927465,36.80272838,36.80272838,39.9927465
110P04784,2020,29.00293708,31.70623367,34.4747397,31.72486494,31.72486494,34.4747397
110P04785,2017,31.3385742,34.25957013,37.25102688,34.27970179,34.27970179,37.25102688
110P04785,2018,31.3170327,34.2360208,37.22542128,34.25613862,34.25613862,37.22542128
110P04785,2019,32.07044668,35.05965873,38.12097715,35.08026054,35.08026054,38.12097715
110P04785,2020,27.54350045,30.11076633,32.7399603,30.12846007,30.12846007,32.7399603
110P04786,2017,31.4971474,33.97190768,37.14482648,34.17138154,34.17138154,37.14482648
110P04786,2018,31.4754969,33.94855608,37.11929388,34.14789283,34.14789283,37.11929388
110P04786,2019,32.23272315,34.76527828,38.01229658,34.96941061,34.96941061,38.01229658
110P04786,2020,27.68287058,29.85793955,32.64662068,30.03325731,30.03325731,32.64662068
110P04787,2017,28.5929994,30.50463098,33.64256753,30.85500383,30.85500383,33.64256753
110P04787,2018,28.34851685,30.24380313,33.35490898,30.59118014,30.59118014,33.35490898
110P04787,2019,28.86203935,30.79165803,33.95912035,31.14532765,31.14532765,33.95912035
110P04787,2020,24.48318208,26.12004512,28.80695008,26.4200571,26.4200571,28.80695008
110P04788,2017,24.34277956,28.6172071,32.45968095,28.49379176,28.49379176,32.45968095
110P04788,2018,24.32630711,28.59784222,32.4377159,28.47451038,28.47451038,32.4377159
110P04788,2019,24.99369072,29.38241387,33.32763313,29.25569847,29.25569847,33.32763313
110P04788,2020,21.40768936,25.1667349,28.54590885,25.05820016,25.05820016,28.54590885
110P04789,2017,33.7612406,37.17249793,37.947535,36.41929214,36.41929214,37.947535
110P04789,2018,31.83947848,35.05655973,35.78748005,34.34622803,34.34622803,35.78748005
110P04789,2019,33.33196245,36.69984525,37.46502765,35.95621656,35.95621656,37.46502765
110P04789,2020,28.1412068,30.98461233,31.6306336,30.35678826,30.35678826,31.6306336
110P04790,2017,31.0902153,38.15339528,38.05570153,36.10743136,36.10743136,38.15339528
110P04790,2018,29.32049368,35.9816223,35.8894895,34.05211903,34.05211903,35.9816223
110P04790,2019,30.69489958,37.66827038,37.57181883,35.64832113,35.64832113,37.66827038
110P04790,2020,25.9148113,31.80222552,31.72079428,30.0968411,30.0968411,31.80222552
110P04791,2017,43.9033087,39.80041252,39.28722183,40.82604266,40.82604266,43.9033087
110P04791,2018,44.12559283,40.00192353,39.48613455,41.03274648,41.03274648,44.12559283
110P04791,2019,45.2069582,40.98223207,40.45380288,42.0383169,42.0383169,45.2069582
110P04791,2020,40.42628385,36.64832612,36.17577875,37.59272908,37.59272908,40.42628385
110P04792,2017,40.1623667,38.69898,35.5258267,38.21047526,38.21047526,40.1623667
110P04792,2018,39.6414253,38.19702,35.0650253,37.7148516,37.7148516,39.6414253
110P04792,2019,39.98317765,38.52632,35.3673241,38.03999478,38.03999478,39.98317765
110P04792,2020,35.65246723,34.35340667,31.53657208,33.91975694,33.91975694,35.65246723
110P04793,2017,45.31273875,45.3351719,43.9036446,44.91975463,44.91975463,45.3351719
110P04793,2018,44.87185163,44.8940665,43.47646778,44.48269119,44.48269119,44.8940665
110P04793,2019,44.32044563,44.34238752,42.9422089,43.93606737,43.93606737,44.34238752
110P04793,2020,38.62337588,38.6424973,37.42230143,38.28840664,38.28840664,38.6424973
110P04794,2017,45.14085663,47.45280967,49.53293888,47.38657429,47.38657429,49.53293888
110P04794,2018,44.70485713,46.99447983,49.05451783,46.9288842,46.9288842,49.05451783
110P04794,2019,45.43621113,47.76329117,49.85703058,47.69662241,47.69662241,49.85703058
110P04794,2020,38.91872183,40.9119994,42.70540733,40.85489379,40.85489379,42.70540733
110P04795,2017,45.14085663,47.45280967,49.53293888,47.38657429,47.38657429,49.53293888
110P04795,2018,44.70485713,46.99447983,49.05451783,46.9288842,46.9288842,49.05451783
110P04795,2019,45.43621113,47.76329117,49.85703058,47.69662241,47.69662241,49.85703058
110P04795,2020,38.91872183,40.9119994,42.70540733,40.85489379,40.85489379,42.70540733
110P04798,2017,10.15268657,13.10047772,11.70433282,11.85935314,11.85935314,13.10047772
110P04798,2018,9.94124482,12.82764472,11.46057619,11.61236803,11.61236803,12.82764472
110P04798,2019,9.98054811,12.87835956,11.50588625,11.6582782,11.6582782,12.87835956
110P04798,2020,8.74274323,11.28116308,10.07890629,10.21239832,10.21239832,11.28116308
110P04799,2017,10.98203574,14.17062504,12.66043233,12.82811589,12.82811589,14.17062504
110P04799,2018,11.13825388,14.37220048,12.84052546,13.0105943,13.0105943,14.37220048
110P04799,2019,11.31387491,14.59881236,13.04298685,13.21573723,13.21573723,14.59881236
110P04799,2020,10.6666144,13.7636224,12.2968048,12.45967223,12.45967223,13.7636224
110P04800,2017,10.98203574,14.17062504,12.66043233,12.82811589,12.82811589,14.17062504
110P04800,2018,11.13825388,14.37220048,12.84052546,13.0105943,13.0105943,14.37220048
110P04800,2019,11.31387491,14.59881236,13.04298685,13.21573723,13.21573723,14.59881236
110P04800,2020,10.6666144,13.7636224,12.2968048,12.45967223,12.45967223,13.7636224
110P04801,2017,8.0516538,9.28935729,8.667290633,8.757994393,8.757994393,9.28935729
110P04801,2018,8.0564436,9.29488338,8.672446665,8.763204379,8.763204379,9.29488338
110P04801,2019,8.2054596,9.46680618,8.832856565,8.925292979,8.925292979,9.46680618
110P04801,2020,7.5237114,8.68025937,8.098981273,8.183737636,8.183737636,8.68025937
110P04803,2017,13.3068724,15.39674587,16.0679937,14.99142426,14.99142426,16.0679937
110P04803,2018,13.33120134,15.42489572,16.0973708,15.01883306,15.01883306,16.0973708
110P04803,2019,13.63108197,15.77187326,16.45947542,15.35667636,15.35667636,16.45947542
110P04803,2020,12.20889676,14.12633075,14.74219263,13.754453,13.754453,14.74219263
110P04804,2017,13.3068724,15.39674587,16.0679937,14.99142426,14.99142426,16.0679937
110P04804,2018,13.33120134,15.42489572,16.0973708,15.01883306,15.01883306,16.0973708
110P04804,2019,12.00738967,13.89317653,14.49887365,13.5274366,13.5274366,14.49887365
110P04804,2020,10.78089376,12.47405675,13.01788488,12.14567536,12.14567536,13.01788488
110P04805,2017,13.3068724,15.39674587,16.0679937,14.99142426,14.99142426,16.0679937
110P04805,2018,13.33120134,15.42489572,16.0973708,15.01883306,15.01883306,16.0973708
110P04805,2019,12.00738967,13.89317653,14.49887365,13.5274366,13.5274366,14.49887365
110P04805,2020,10.78089376,12.47405675,13.01788488,12.14567536,12.14567536,13.01788488
110P04806,2017,17.09931039,17.48449223,18.34370976,17.619931,17.619931,18.34370976
110P04806,2018,17.09931039,17.48449223,18.34370976,17.619931,17.619931,18.34370976
110P04806,2019,16.65797475,17.033215,17.870256,17.16515807,17.16515807,17.870256
110P04806,2020,14.85062765,15.1851553,15.93137952,15.30278289,15.30278289,15.93137952
110P04807,2017,28.21210715,28.84761767,30.2652384,29.07107773,29.07107773,30.2652384
110P04807,2018,32.52764465,33.26036767,34.8948384,33.51800987,33.51800987,34.8948384
110P04807,2019,28.7806073,29.42892393,30.87511105,29.65688692,29.65688692,30.87511105
110P04807,2020,25.69125785,26.2699833,27.56093473,26.47347644,26.47347644,27.56093473
110P04808,2017,31.73873923,31.96649638,34.03420868,32.49219785,32.49219785,34.03420868
110P04808,2018,31.82829515,32.05669497,34.13024165,32.58387979,32.58387979,34.13024165
110P04808,2019,32.55158773,32.78517788,34.90584555,33.32434289,33.32434289,34.90584555
110P04808,2020,29.07373698,29.28237008,31.17646308,29.76393005,29.76393005,31.17646308
110P04809,2017,27.20692965,27.04367828,29.23971705,27.71776118,27.71776118,29.23971705
110P04809,2018,27.33846955,27.17442888,29.38108503,27.85177083,27.85177083,29.38108503
110P04809,2019,28.15068528,27.98177103,30.25398613,28.67923656,28.67923656,30.25398613
110P04809,2020,25.04025513,24.89000458,26.9111577,25.51040564,25.51040564,26.9111577
110P04810,2017,31.48144963,30.06654702,32.9953421,31.3076035,31.3076035,32.9953421
110P04810,2018,31.60550398,30.18502587,33.12536203,31.4309728,31.4309728,33.12536203
110P04810,2019,32.4431662,30.9850402,34.0033061,32.26400931,32.26400931,34.0033061
110P04810,2020,28.30152313,27.02953917,29.66249803,28.14523711,28.14523711,29.66249803
110P04811,2017,32.01113655,29.20481092,31.78299983,30.74324364,30.74324364,32.01113655
110P04811,2018,31.88925353,29.09361303,31.66198543,30.62618814,30.62618814,31.88925353
110P04811,2019,32.62361405,29.76359425,32.39111233,31.33146221,31.33146221,32.62361405
110P04811,2020,28.76071845,26.23934777,28.55574678,27.62156768,27.62156768,28.76071845
110P04812,2017,40.20704075,33.77653365,38.16947195,36.86894661,36.86894661,40.20704075
110P04812,2018,39.95202918,33.56230732,37.92738358,36.63510677,36.63510677,39.95202918
110P04812,2019,41.0814586,34.51110163,38.999577,37.67076801,37.67076801,41.0814586
110P04812,2020,36.2349442,30.43971378,34.398669,33.22662396,33.22662396,36.2349442
110P04813,2017,39.45642603,29.72885022,29.81247613,32.53205071,32.53205071,39.45642603
110P04813,2018,38.80559398,29.2384741,29.3207206,31.99543592,31.99543592,38.80559398
110P04813,2019,39.94437148,30.09649773,30.18115783,32.93436454,32.93436454,39.94437148
110P04813,2020,35.21422978,26.53252378,26.60715858,29.03433544,29.03433544,35.21422978
110P04814,2017,42.62990563,29.63711483,27.54655343,32.75203751,32.75203751,42.62990563
110P04814,2018,42.05350725,29.23639182,27.17409685,32.30919766,32.30919766,42.05350725
110P04814,2019,43.45952385,30.21388107,28.08263535,33.38942309,33.38942309,43.45952385
110P04814,2020,38.43466848,26.7205068,24.83567892,29.52888789,29.52888789,38.43466848
110P04815,2017,42.62990563,29.63711483,27.54655343,32.75203751,32.75203751,42.62990563
110P04815,2018,42.05350725,29.23639182,27.17409685,32.30919766,32.30919766,42.05350725
110P04815,2019,43.45952385,30.21388107,28.08263535,33.38942309,33.38942309,43.45952385
110P04815,2020,38.43466848,26.7205068,24.83567892,29.52888789,29.52888789,38.43466848
110P04816,2017,37.32098998,28.30266238,27.31334925,30.59666651,30.59666651,37.32098998
110P04816,2018,37.13227353,28.15954782,27.1752372,30.44195213,30.44195213,37.13227353
110P04816,2019,38.12428108,28.91184443,27.90123748,31.25522434,31.25522434,38.12428108
110P04816,2020,33.6869523,25.54676172,24.65378046,27.61739296,27.61739296,33.6869523
110P04817,2017,39.86605005,32.58372767,31.79736155,34.43971516,34.43971516,39.86605005
110P04817,2018,39.62262405,32.38476823,31.60320375,34.2294229,34.2294229,39.62262405
110P04817,2019,40.6299504,33.20808652,32.4066523,35.09963785,35.09963785,40.6299504
110P04817,2020,36.50381255,29.83566933,29.11562405,31.53512588,31.53512588,36.50381255
110P04818,2017,43.82206295,36.52974677,34.52546585,38.04061399,38.04061399,43.82206295
110P04818,2018,43.98921045,36.66907968,34.65715398,38.1857097,38.1857097,43.98921045
110P04818,2019,45.0094788,37.5195678,35.4609783,39.07137394,39.07137394,45.0094788
110P04818,2020,40.63222008,33.87071738,32.01232968,35.27160738,35.27160738,40.63222008
110P04819,2017,43.82206295,36.52974677,34.52546585,38.04061399,38.04061399,43.82206295
110P04819,2018,43.98921045,36.66907968,34.65715398,38.1857097,38.1857097,43.98921045
110P04819,2019,45.0094788,37.5195678,35.4609783,39.07137394,39.07137394,45.0094788
110P04819,2020,40.63222008,33.87071738,32.01232968,35.27160738,35.27160738,40.63222008
110P04820,2017,43.9033087,39.80041252,39.28722183,40.82604266,40.82604266,43.9033087
110P04820,2018,44.12559283,40.00192353,39.48613455,41.03274648,41.03274648,44.12559283
110P04820,2019,45.2069582,40.98223207,40.45380288,42.0383169,42.0383169,45.2069582
110P04820,2020,40.42628385,36.64832612,36.17577875,37.59272908,37.59272908,40.42628385
110P04821,2017,43.9033087,39.80041252,39.28722183,40.82604266,40.82604266,43.9033087
110P04821,2018,44.12559283,40.00192353,39.48613455,41.03274648,41.03274648,44.12559283
110P04821,2019,45.2069582,40.98223207,40.45380288,42.0383169,42.0383169,45.2069582
