tmc_code,year,AMP LOTTR,MIDD LOTTR,PMP LOTTR,WE LOTTR,max LOTTR,max WD LOTTR,obs AMP rel_unrel,obs MIDD rel_unrel,obs PMP rel_unrel,obs WE rel_unrel,obs rel_unrel,obs rel_unrel WD
110-50172,2020,1.402590583,1.511158869,1.505955377,1.555442107,1.555442107,1.511158869,Rel,Unrel,Unrel,Unrel,Unrel,Unrel
110-50175,2019,1.124977554,1.25,1.172390401,1.129015363,1.25,1.25,Rel,Rel,Rel,Rel,Rel,Rel
110-50175,2020,1.124988904,1.296280314,1.214303681,1.093725727,1.296280314,1.296280314,Rel,Rel,Rel,Rel,Rel,Rel
110-50192,2019,1.269565217,1.26339381,1.267479025,1.170890659,1.269565217,1.269565217,Rel,Rel,Rel,Rel,Rel,Rel
110-50192,2020,1.309452276,1.28581127,1.257079646,1.190721649,1.309452276,1.309452276,Rel,Rel,Rel,Rel,Rel,Rel
110-51923,2019,1.272646361,1.259301121,1.301588839,1.34247714,1.34247714,1.301588839,Rel,Rel,Rel,Rel,Rel,Rel
110-51923,2020,1.272745253,1.302076711,1.373660922,1.439195298,1.439195298,1.373660922,Rel,Rel,Rel,Rel,Rel,Rel
110-51924,2019,1.339255604,1.288767289,1.262984075,1.333333333,1.339255604,1.339255604,Rel,Rel,Rel,Rel,Rel,Rel
110-51924,2020,1.45365302,1.317501361,1.352976014,1.359417888,1.45365302,1.45365302,Rel,Rel,Rel,Rel,Rel,Rel
110-52936,2019,1.02969141,1.04135772,1.185533571,1.043410314,1.185533571,1.185533571,Rel,Rel,Rel,Rel,Rel,Rel
110-52936,2020,1.028997795,1.034523211,1.073100893,1.045518453,1.073100893,1.073100893,Rel,Rel,Rel,Rel,Rel,Rel
110-52969,2019,1.22876619,1.313258864,1.31240639,1.304257385,1.313258864,1.313258864,Rel,Rel,Rel,Rel,Rel,Rel
110-52969,2020,1.27051029,1.285696455,1.321767349,1.304257385,1.321767349,1.321767349,Rel,Rel,Rel,Rel,Rel,Rel
110-53324,2019,1.248815395,1.239257345,1.309282297,1.44365139,1.44365139,1.309282297,Rel,Rel,Rel,Rel,Rel,Rel
110-53324,2020,1.138401364,1.164059406,1.146196474,1.186599424,1.186599424,1.164059406,Rel,Rel,Rel,Rel,Rel,Rel
110-53435,2019,1.037846724,1.037521219,1.066554077,1.138019346,1.138019346,1.066554077,Rel,Rel,Rel,Rel,Rel,Rel
110-53435,2020,1.052782539,1.04208816,1.080170224,1.213228895,1.213228895,1.080170224,Rel,Rel,Rel,Rel,Rel,Rel
110-53441,2019,1.053108921,1.052589922,1.061316781,1.061316781,1.061316781,1.061316781,Rel,Rel,Rel,Rel,Rel,Rel
110-53441,2020,1.052941694,1.052589922,1.052589922,1.070141714,1.070141714,1.052941694,Rel,Rel,Rel,Rel,Rel,Rel
110-53442,2019,1.053959492,1.05409408,1.0529249,1.061340773,1.061340773,1.05409408,Rel,Rel,Rel,Rel,Rel,Rel
110-53442,2020,1.057250412,1.045661742,1.057848974,1.070171963,1.070171963,1.057848974,Rel,Rel,Rel,Rel,Rel,Rel
110N04120,2019,1.033136966,1.087153828,1.258092738,1.050718408,1.258092738,1.258092738,Rel,Rel,Rel,Rel,Rel,Rel
110N04120,2020,1.040199129,1.054913295,1.110195432,1.044802416,1.110195432,1.110195432,Rel,Rel,Rel,Rel,Rel,Rel
110N04121,2017,1.050254916,1.358523119,1.250765462,1.084160235,1.358523119,1.358523119,Rel,Rel,Rel,Rel,Rel,Rel
110N04121,2018,1.056122449,1.391318865,1.255924171,1.126836259,1.391318865,1.391318865,Rel,Rel,Rel,Rel,Rel,Rel
110N04121,2019,1.050073638,1.338441039,1.250374364,1.105848583,1.338441039,1.338441039,Rel,Rel,Rel,Rel,Rel,Rel
110N04121,2020,1.066874028,1.085703593,1.183383234,1.080950463,1.183383234,1.183383234,Rel,Rel,Rel,Rel,Rel,Rel
110N04122,2017,1.048709409,1.758587041,1.20993399,1.102281989,1.758587041,1.758587041,Rel,Unrel,Rel,Rel,Unrel,Unrel
110N04122,2018,1.056695794,2.110811297,1.220321192,1.187048957,2.110811297,2.110811297,Rel,Unrel,Rel,Rel,Unrel,Unrel
110N04122,2019,1.049881703,2.003449357,1.260554885,1.159592215,2.003449357,2.003449357,Rel,Unrel,Rel,Rel,Unrel,Unrel
110N04122,2020,1.063890012,1.120255616,1.326136798,1.086281813,1.326136798,1.326136798,Rel,Rel,Rel,Rel,Rel,Rel
110N04123,2017,1.043924564,1.134637514,1.37854251,1.059633028,1.37854251,1.37854251,Rel,Rel,Rel,Rel,Rel,Rel
110N04123,2018,1.052631579,1.536251105,1.416138637,1.100639356,1.536251105,1.536251105,Rel,Unrel,Rel,Rel,Unrel,Unrel
110N04123,2019,1.045039019,2.029008232,1.471039871,1.073100707,2.029008232,2.029008232,Rel,Unrel,Rel,Rel,Unrel,Unrel
110N04123,2020,1.040100251,1.056080932,1.237350706,1.051647581,1.237350706,1.237350706,Rel,Rel,Rel,Rel,Rel,Rel
110N04124,2017,1.050475328,1.073886193,1.767130279,1.060773481,1.767130279,1.767130279,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04124,2018,1.054017249,1.104166667,1.941039672,1.075403134,1.941039672,1.941039672,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04124,2019,1.046100241,1.10709988,2.08529599,1.06284658,2.08529599,2.08529599,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04124,2020,1.040911587,1.059701493,1.169083376,1.053426573,1.169083376,1.169083376,Rel,Rel,Rel,Rel,Rel,Rel
110N04125,2017,1.04664723,1.0649259,1.882205514,1.06098457,1.882205514,1.882205514,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04125,2018,1.053956835,1.076230076,1.907211029,1.076700434,1.907211029,1.907211029,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04125,2019,1.047403382,1.12040316,1.965469613,1.060136946,1.965469613,1.965469613,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04125,2020,1.042818099,1.052071006,1.183573487,1.052073589,1.183573487,1.183573487,Rel,Rel,Rel,Rel,Rel,Rel
110N04126,2017,1.038283421,1.056094603,1.888241415,1.053449347,1.888241415,1.888241415,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04126,2018,1.043558851,1.06927441,1.795484151,1.078431373,1.795484151,1.795484151,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04126,2019,1.04496732,1.209722875,1.720965596,1.057311745,1.720965596,1.720965596,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04126,2020,1.037735849,1.049883691,1.338098821,1.051621622,1.338098821,1.338098821,Rel,Rel,Rel,Rel,Rel,Rel
110N04127,2017,1.043419875,1.049910072,2.155839207,1.056621432,2.155839207,2.155839207,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04127,2018,1.047920434,1.050289275,2.793780687,1.067717996,2.793780687,2.793780687,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04127,2019,1.048215586,1.087113832,2.883998553,1.054870892,2.883998553,2.883998553,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04127,2020,1.037920308,1.040457344,1.212649474,1.04816339,1.212649474,1.212649474,Rel,Rel,Rel,Rel,Rel,Rel
110N04128,2017,1.054054054,1.050653595,1.105576208,1.071311475,1.105576208,1.105576208,Rel,Rel,Rel,Rel,Rel,Rel
110N04128,2018,1.060337892,1.058252427,1.106287425,1.088402271,1.106287425,1.106287425,Rel,Rel,Rel,Rel,Rel,Rel
110N04128,2019,1.054533509,1.055916775,1.086666667,1.077939234,1.086666667,1.086666667,Rel,Rel,Rel,Rel,Rel,Rel
110N04128,2020,1.054736842,1.049546406,1.081117928,1.066619419,1.081117928,1.081117928,Rel,Rel,Rel,Rel,Rel,Rel
110N04129,2017,1.053777778,1.05330964,1.086815416,1.077026422,1.086815416,1.086815416,Rel,Rel,Rel,Rel,Rel,Rel
110N04129,2018,1.064883823,1.063078959,1.110481586,1.10106383,1.110481586,1.110481586,Rel,Rel,Rel,Rel,Rel,Rel
110N04129,2019,1.059108006,1.066280905,1.098115031,1.095721925,1.098115031,1.098115031,Rel,Rel,Rel,Rel,Rel,Rel
110N04129,2020,1.060588235,1.057625146,1.094285714,1.077060932,1.094285714,1.094285714,Rel,Rel,Rel,Rel,Rel,Rel
110N04130,2019,1.070673712,1.112786885,1.289215686,1.119837508,1.289215686,1.289215686,Rel,Rel,Rel,Rel,Rel,Rel
110N04142,2019,1.033093525,1.340080972,1.175510204,1.386138614,1.386138614,1.340080972,Rel,Rel,Rel,Rel,Rel,Rel
110N04142,2020,1.033093525,1.246518106,1.502659574,1.164739884,1.502659574,1.502659574,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04143,2017,1.06731287,1.721525467,1.327029461,1.912205567,1.912205567,1.721525467,Rel,Unrel,Rel,Unrel,Unrel,Unrel
110N04143,2018,1.082960232,1.890285996,1.302027357,2.186578947,2.186578947,1.890285996,Rel,Unrel,Rel,Unrel,Unrel,Unrel
110N04143,2019,1.044890162,2.054528931,1.294940476,2.260514752,2.260514752,2.054528931,Rel,Unrel,Rel,Unrel,Unrel,Unrel
110N04143,2020,1.036620623,1.364651163,2.125812168,1.170896242,2.125812168,2.125812168,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04144,2017,1.021411578,1.832436587,1.73892002,1.789535338,1.832436587,1.832436587,Rel,Unrel,Unrel,Unrel,Unrel,Unrel
110N04144,2018,1.026677128,1.55596196,1.918493536,1.670842825,1.918493536,1.918493536,Rel,Unrel,Unrel,Unrel,Unrel,Unrel
110N04144,2019,1.026390581,1.698269375,1.917465926,1.458631663,1.917465926,1.917465926,Rel,Unrel,Unrel,Rel,Unrel,Unrel
110N04144,2020,1.025683513,1.243166055,1.863924051,1.070807453,1.863924051,1.863924051,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04145,2017,1.022493573,2.505109941,2.453084983,1.273911662,2.505109941,2.505109941,Rel,Unrel,Unrel,Rel,Unrel,Unrel
110N04145,2018,1.021633839,3.518159048,3.663325183,1.398474738,3.663325183,3.663325183,Rel,Unrel,Unrel,Rel,Unrel,Unrel
110N04145,2019,1.023817863,3.740604027,3.812048193,1.236670107,3.812048193,3.812048193,Rel,Unrel,Unrel,Rel,Unrel,Unrel
110N04145,2020,1.02035802,1.16730038,1.597467511,1.054054054,1.597467511,1.597467511,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04146,2017,1.016097875,2.259987318,3.302114804,1.06052801,3.302114804,3.302114804,Rel,Unrel,Unrel,Rel,Unrel,Unrel
110N04146,2018,1.02060528,1.532186106,2.513949163,1.083655084,2.513949163,2.513949163,Rel,Unrel,Unrel,Rel,Unrel,Unrel
110N04146,2019,1.024956971,1.416596105,2.644553645,1.068162209,2.644553645,2.644553645,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04146,2020,1.023316062,1.046193328,1.068296796,1.035776614,1.068296796,1.068296796,Rel,Rel,Rel,Rel,Rel,Rel
110N04147,2017,1.027532291,1.182766745,1.545665122,1.098639456,1.545665122,1.545665122,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04147,2018,1.034517766,1.127229889,1.117842876,1.112313938,1.127229889,1.127229889,Rel,Rel,Rel,Rel,Rel,Rel
110N04147,2019,1.037835639,1.134646302,1.093935791,1.126422764,1.134646302,1.134646302,Rel,Rel,Rel,Rel,Rel,Rel
110N04147,2020,1.026584867,1.037006913,1.044471154,1.058629232,1.058629232,1.044471154,Rel,Rel,Rel,Rel,Rel,Rel
110N04148,2017,1.053153611,1.083832335,1.088374409,1.120192308,1.120192308,1.088374409,Rel,Rel,Rel,Rel,Rel,Rel
110N04148,2018,1.060342623,1.067122594,1.073097212,1.208858985,1.208858985,1.073097212,Rel,Rel,Rel,Rel,Rel,Rel
110N04148,2019,1.059434881,1.072197593,1.062676277,1.331512462,1.331512462,1.072197593,Rel,Rel,Rel,Rel,Rel,Rel
110N04148,2020,1.052159468,1.05027933,1.058443655,1.059192201,1.059192201,1.058443655,Rel,Rel,Rel,Rel,Rel,Rel
110N04149,2017,1.021736505,1.027017334,1.03806391,1.04169697,1.04169697,1.03806391,Rel,Rel,Rel,Rel,Rel,Rel
110N04149,2018,1.026188167,1.026309467,1.044844633,1.076281431,1.076281431,1.044844633,Rel,Rel,Rel,Rel,Rel,Rel
110N04149,2019,1.021981982,1.030458651,1.043417853,1.174226062,1.174226062,1.043417853,Rel,Rel,Rel,Rel,Rel,Rel
110N04149,2020,1.026417883,1.023040639,1.037274835,1.042486085,1.042486085,1.037274835,Rel,Rel,Rel,Rel,Rel,Rel
110N04150,2017,1.025937934,1.032831737,1.085032538,1.042837402,1.085032538,1.085032538,Rel,Rel,Rel,Rel,Rel,Rel
110N04150,2018,1.08835711,1.12555457,1.177019894,1.124716553,1.177019894,1.177019894,Rel,Rel,Rel,Rel,Rel,Rel
110N04150,2019,1.021264368,1.027443293,1.07413208,1.054876315,1.07413208,1.07413208,Rel,Rel,Rel,Rel,Rel,Rel
110N04150,2020,1.021079988,1.023816274,1.068493151,1.036951501,1.068493151,1.068493151,Rel,Rel,Rel,Rel,Rel,Rel
110N04151,2017,1.031053952,1.047136038,1.111356119,1.051797684,1.111356119,1.111356119,Rel,Rel,Rel,Rel,Rel,Rel
110N04151,2018,1.036363636,1.047391952,1.143325143,1.061650045,1.143325143,1.143325143,Rel,Rel,Rel,Rel,Rel,Rel
110N04151,2019,1.033018868,1.047904192,1.129764329,1.054798962,1.129764329,1.129764329,Rel,Rel,Rel,Rel,Rel,Rel
110N04151,2020,1.027787191,1.047081587,1.084813227,1.057660074,1.084813227,1.084813227,Rel,Rel,Rel,Rel,Rel,Rel
110N04152,2017,1.047075112,1.218911344,1.122428216,1.337300013,1.337300013,1.218911344,Rel,Rel,Rel,Rel,Rel,Rel
110N04152,2018,1.057360055,1.211970429,1.130745107,1.354006116,1.354006116,1.211970429,Rel,Rel,Rel,Rel,Rel,Rel
110N04152,2019,1.046349467,1.188451279,1.112426773,1.320147455,1.320147455,1.188451279,Rel,Rel,Rel,Rel,Rel,Rel
110N04152,2020,1.039386401,1.660480609,1.153278574,2.701073779,2.701073779,1.660480609,Rel,Unrel,Rel,Unrel,Unrel,Unrel
110N04153,2017,1.032577904,2.56135383,1.194252712,3.148095133,3.148095133,2.56135383,Rel,Unrel,Rel,Unrel,Unrel,Unrel
110N04153,2018,1.033842538,2.496957404,1.172557726,2.585581207,2.585581207,2.496957404,Rel,Unrel,Rel,Unrel,Unrel,Unrel
110N04153,2019,1.033013607,2.036268957,1.160441635,2.386684552,2.386684552,2.036268957,Rel,Unrel,Rel,Unrel,Unrel,Unrel
110N04153,2020,1.026825969,3.511350294,1.334147482,4.906763388,4.906763388,3.511350294,Rel,Unrel,Rel,Unrel,Unrel,Unrel
110N04154,2017,1.026427962,1.653941909,1.368908819,2.67827529,2.67827529,1.653941909,Rel,Unrel,Rel,Unrel,Unrel,Unrel
110N04154,2018,1.023017903,1.561519405,1.370669746,2.403752039,2.403752039,1.561519405,Rel,Unrel,Rel,Unrel,Unrel,Unrel
110N04154,2019,1.025706941,1.848856209,1.339033457,2.727493917,2.727493917,1.848856209,Rel,Unrel,Rel,Unrel,Unrel,Unrel
110N04154,2020,1.025974026,1.210126582,2.223721192,1.301886792,2.223721192,2.223721192,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04155,2017,1.267103763,1.126792886,2.064716312,1.150965825,2.064716312,2.064716312,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04155,2018,1.601807683,1.184450822,2.181923255,1.166812737,2.181923255,2.181923255,Unrel,Rel,Unrel,Rel,Unrel,Unrel
110N04155,2019,1.349264706,1.096376633,2.101761252,1.122287465,2.101761252,2.101761252,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04155,2020,1.038075637,1.055443038,1.788395904,1.044607715,1.788395904,1.788395904,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04156,2017,1.082811413,1.106164384,2.166089965,1.160337553,2.166089965,2.166089965,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04156,2018,1.110647182,1.115702479,2.553126589,1.131541726,2.553126589,2.553126589,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04156,2019,1.039915966,1.122402375,1.93475416,1.067218935,1.93475416,1.93475416,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04156,2020,1.027558112,1.062162796,1.300583221,1.040203439,1.300583221,1.300583221,Rel,Rel,Rel,Rel,Rel,Rel
110N04157,2019,1.028870293,1.108075532,2.044247788,1.05302714,2.044247788,2.044247788,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04157,2020,1.027519052,1.06383855,1.359096314,1.03893881,1.359096314,1.359096314,Rel,Rel,Rel,Rel,Rel,Rel
110N04158,2019,1.02894356,1.081258645,2.087052865,1.045947902,2.087052865,2.087052865,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04158,2020,1.027666545,1.056950831,1.206506849,1.038035451,1.206506849,1.206506849,Rel,Rel,Rel,Rel,Rel,Rel
110N04159,2019,1.065562851,1.063289963,1.081484876,1.061448141,1.081484876,1.081484876,Rel,Rel,Rel,Rel,Rel,Rel
110N04159,2020,1.031314623,1.031143552,1.052550082,1.041919192,1.052550082,1.052550082,Rel,Rel,Rel,Rel,Rel,Rel
110N04162,2019,2.803375912,1.136504654,3.51002004,1.109207709,3.51002004,3.51002004,Unrel,Rel,Unrel,Rel,Unrel,Unrel
110N04162,2020,1.117222222,1.076791809,1.101983003,1.072547882,1.117222222,1.117222222,Rel,Rel,Rel,Rel,Rel,Rel
110N04163,2017,1.810495627,1.096825397,1.507779349,1.084552846,1.810495627,1.810495627,Unrel,Rel,Unrel,Rel,Unrel,Unrel
110N04163,2018,1.97105644,1.124223602,2.452658885,1.097913323,2.452658885,2.452658885,Unrel,Rel,Unrel,Rel,Unrel,Unrel
110N04163,2019,1.919060052,1.208623088,2.884654995,1.141193595,2.884654995,2.884654995,Unrel,Rel,Unrel,Rel,Unrel,Unrel
110N04163,2020,1.109737249,1.079315708,1.116923077,1.071770335,1.116923077,1.116923077,Rel,Rel,Rel,Rel,Rel,Rel
110N04164,2017,1.262225372,1.054558507,1.341627438,1.05628655,1.341627438,1.341627438,Rel,Rel,Rel,Rel,Rel,Rel
110N04164,2018,1.300283286,1.07082153,1.894803549,1.068363636,1.894803549,1.894803549,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04164,2019,1.424847958,1.073275862,2.468580295,1.056687334,2.468580295,2.468580295,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04164,2020,1.060465116,1.050597976,1.072212066,1.051498127,1.072212066,1.072212066,Rel,Rel,Rel,Rel,Rel,Rel
110N04165,2017,1.078646548,1.03705398,1.060414788,1.044423878,1.078646548,1.078646548,Rel,Rel,Rel,Rel,Rel,Rel
110N04165,2018,1.075080608,1.042182485,1.088328076,1.053463505,1.088328076,1.088328076,Rel,Rel,Rel,Rel,Rel,Rel
110N04165,2019,1.066225166,1.039473684,1.070512821,1.046666667,1.070512821,1.070512821,Rel,Rel,Rel,Rel,Rel,Rel
110N04165,2020,1.04109589,1.040816327,1.054054054,1.047945205,1.054054054,1.054054054,Rel,Rel,Rel,Rel,Rel,Rel
110N04166,2017,1.049361208,1.036655212,1.049180328,1.043173862,1.049361208,1.049361208,Rel,Rel,Rel,Rel,Rel,Rel
110N04166,2018,1.042840376,1.038616715,1.0580535,1.050410317,1.0580535,1.0580535,Rel,Rel,Rel,Rel,Rel,Rel
110N04166,2019,1.042307692,1.033834586,1.048327138,1.042145594,1.048327138,1.048327138,Rel,Rel,Rel,Rel,Rel,Rel
110N04166,2020,1.03968254,1.039525692,1.04743083,1.040160643,1.04743083,1.04743083,Rel,Rel,Rel,Rel,Rel,Rel
110N04167,2017,1.055021834,1.045021645,1.065365025,1.048845471,1.065365025,1.065365025,Rel,Rel,Rel,Rel,Rel,Rel
110N04167,2018,1.047111111,1.044541485,1.063519313,1.047111111,1.063519313,1.063519313,Rel,Rel,Rel,Rel,Rel,Rel
110N04167,2019,1.040953862,1.040733198,1.053293112,1.046402503,1.053293112,1.053293112,Rel,Rel,Rel,Rel,Rel,Rel
110N04167,2020,1.040606389,1.046087889,1.054200542,1.039291644,1.054200542,1.054200542,Rel,Rel,Rel,Rel,Rel,Rel
110N04168,2017,1.062550772,1.05498008,1.058915947,1.058244463,1.062550772,1.062550772,Rel,Rel,Rel,Rel,Rel,Rel
110N04168,2018,1.061258278,1.060096154,1.078926598,1.069078947,1.078926598,1.078926598,Rel,Rel,Rel,Rel,Rel,Rel
110N04168,2019,1.045903955,1.041553134,1.065496286,1.054698457,1.065496286,1.065496286,Rel,Rel,Rel,Rel,Rel,Rel
110N04168,2020,1.04804139,1.075,1.074181818,1.057334326,1.075,1.075,Rel,Rel,Rel,Rel,Rel,Rel
110N04169,2017,1.670991351,1.508756039,1.215325106,2.316732197,2.316732197,1.670991351,Unrel,Unrel,Rel,Unrel,Unrel,Unrel
110N04169,2018,1.991457048,1.385940919,1.270335372,2.369133574,2.369133574,1.991457048,Unrel,Rel,Rel,Unrel,Unrel,Unrel
110N04169,2019,2.271217712,1.422550336,1.240424725,2.428437353,2.428437353,2.271217712,Unrel,Rel,Rel,Unrel,Unrel,Unrel
110N04169,2020,1.076396207,2.511446663,1.205325141,1.081124072,2.511446663,2.511446663,Rel,Unrel,Rel,Rel,Unrel,Unrel
110N04170,2017,2.171525753,2.233421751,1.210262829,2.546268657,2.546268657,2.233421751,Unrel,Unrel,Rel,Unrel,Unrel,Unrel
110N04170,2018,1.972396487,1.888453159,1.251900338,2.505389222,2.505389222,1.972396487,Unrel,Unrel,Rel,Unrel,Unrel,Unrel
110N04170,2019,2.526533019,2.010114336,1.237109045,2.475849732,2.526533019,2.526533019,Unrel,Unrel,Rel,Unrel,Unrel,Unrel
110N04170,2020,1.064136126,1.307932542,1.141747573,1.068965517,1.307932542,1.307932542,Rel,Rel,Rel,Rel,Rel,Rel
110N04171,2017,2.336842105,2.33984375,1.253878702,2.538135593,2.538135593,2.33984375,Unrel,Unrel,Rel,Unrel,Unrel,Unrel
110N04171,2018,1.103603604,1.377777778,1.921641791,1.597222222,1.921641791,1.921641791,Rel,Rel,Unrel,Unrel,Unrel,Unrel
110N04171,2019,2.572289157,2.258163265,1.290509739,2.155637255,2.572289157,2.572289157,Unrel,Unrel,Rel,Unrel,Unrel,Unrel
110N04171,2020,1.106325707,1.1875,1.194187583,1.088797814,1.194187583,1.194187583,Rel,Rel,Rel,Rel,Rel,Rel
110N04172,2017,2.557569296,2.199774266,1.258902388,2.193779904,2.557569296,2.557569296,Unrel,Unrel,Rel,Unrel,Unrel,Unrel
110N04172,2018,1.802484472,2.116700201,1.298690325,2.171562867,2.171562867,2.116700201,Unrel,Unrel,Rel,Unrel,Unrel,Unrel
110N04172,2019,2.544502618,2.342889908,1.287798408,1.896961691,2.544502618,2.544502618,Unrel,Unrel,Rel,Unrel,Unrel,Unrel
110N04172,2020,1.087847731,1.128671329,1.146551724,1.077037037,1.146551724,1.146551724,Rel,Rel,Rel,Rel,Rel,Rel
110N04173,2017,2.418284283,1.226763349,1.467353952,1.114597544,2.418284283,2.418284283,Unrel,Rel,Rel,Rel,Unrel,Unrel
110N04173,2018,1.187374077,1.729125575,1.607061367,1.117484451,1.729125575,1.729125575,Rel,Unrel,Unrel,Rel,Unrel,Unrel
110N04173,2019,1.227135678,1.364970646,1.497742885,1.082474227,1.497742885,1.497742885,Rel,Rel,Rel,Rel,Rel,Rel
110N04173,2020,1.056308655,1.059732235,1.099691675,1.058760684,1.099691675,1.099691675,Rel,Rel,Rel,Rel,Rel,Rel
110N04174,2017,1.462745098,1.107314726,3.390344354,1.074937965,3.390344354,3.390344354,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04174,2018,1.09762533,1.161151079,3.636493796,1.073109664,3.636493796,3.636493796,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04174,2019,1.070023419,1.085160989,2.69025544,1.049963619,2.69025544,2.69025544,Rel,Rel,Unrel,Rel,Unrel,Unrel
110N04174,2020,1.043189369,1.04801027,1.066358025,1.048339973,1.066358025,1.066358025,Rel,Rel,Rel,Rel,Rel,Rel
110N04175,2017,1.126890204,1.091305463,1.102231448,1.093053735,1.126890204,1.126890204,Rel,Rel,Rel,Rel,Rel,Rel
110N04175,2018,1.114910737,1.100377766,1.138881383,1.118181818,1.138881383,1.138881383,Rel,Rel,Rel,Rel,Rel,Rel
110N04175,2019,1.088882993,1.086302895,1.113757355,1.082183908,1.113757355,1.113757355,Rel,Rel,Rel,Rel,Rel,Rel
110N04175,2020,1.089573326,1.072191741,1.075102279,1.075640262,1.089573326,1.089573326,Rel,Rel,Rel,Rel,Rel,Rel
110N04176,2017,1.427177935,1.206828106,1.060692464,1.112612613,1.427177935,1.427177935,Rel,Rel,Rel,Rel,Rel,Rel
110N04176,2018,1.45585767,1.281200632,1.080638559,1.136889992,1.45585767,1.45585767,Rel,Rel,Rel,Rel,Rel,Rel
110N04176,2019,1.634895458,1.425211665,1.128371727,1.415304902,1.634895458,1.634895458,Unrel,Rel,Rel,Rel,Unrel,Unrel
110N04176,2020,1.112390925,1.113862281,1.100908747,1.106226378,1.113862281,1.113862281,Rel,Rel,Rel,Rel,Rel,Rel
110N04177,2017,1.116701903,1.127627628,1.056517312,1.069444444,1.127627628,1.127627628,Rel,Rel,Rel,Rel,Rel,Rel
110N04177,2018,1.112086993,1.185240218,1.073998986,1.083462133,1.185240218,1.185240218,Rel,Rel,Rel,Rel,Rel,Rel
110N04177,2019,1.124369748,1.141949153,1.092077088,1.084257206,1.141949153,1.141949153,Rel,Rel,Rel,Rel,Rel,Rel
110N04177,2020,1.201331115,1.348230912,1.407554672,1.442060086,1.442060086,1.407554672,Rel,Rel,Rel,Rel,Rel,Rel
110N04178,2017,1.664506481,1.100323074,1.04173913,1.052064949,1.664506481,1.664506481,Unrel,Rel,Rel,Rel,Unrel,Unrel
110N04178,2018,1.809270241,1.120918367,1.058556196,1.062110696,1.809270241,1.809270241,Unrel,Rel,Rel,Rel,Unrel,Unrel
110N04178,2019,1.684635313,1.0702204,1.062587169,1.051526032,1.684635313,1.684635313,Unrel,Rel,Rel,Rel,Unrel,Unrel
110N04178,2020,2.041360294,1.429865772,1.449498443,1.24696503,2.041360294,2.041360294,Unrel,Rel,Rel,Rel,Unrel,Unrel
110N04179,2017,1.209018632,1.079697151,1.041910135,1.047289034,1.209018632,1.209018632,Rel,Rel,Rel,Rel,Rel,Rel
110N04179,2018,1.251085645,1.088779528,1.058635181,1.060488798,1.251085645,1.251085645,Rel,Rel,Rel,Rel,Rel,Rel
110N04179,2019,1.290677008,1.057926829,1.05847846,1.052483599,1.290677008,1.290677008,Rel,Rel,Rel,Rel,Rel,Rel
110N04179,2020,1.175468777,1.043276937,1.04719764,1.044103729,1.175468777,1.175468777,Rel,Rel,Rel,Rel,Rel,Rel
110N04180,2017,2.096385542,1.038461538,1.019230769,1.039215686,2.096385542,2.096385542,Unrel,Rel,Rel,Rel,Unrel,Unrel
110N04180,2018,2.430555556,1.038461538,1.019230769,1.039215686,2.430555556,2.430555556,Unrel,Rel,Rel,Rel,Unrel,Unrel
