Tmc,year,AMP LIIR,MIDD LIIR,PMP LIIR,WE LIIR
110-04692,2020,2.000633267,5.201646495,4.801519841,2.667511023
110-04693,2017,2.800886574,7.202279762,4.934895392,3.867890983
110-04693,2018,5.068270943,6.268650904,5.468397597,4.801519841
110-04693,2019,2.934262125,6.001899801,4.534768739,3.334388779
110-04693,2020,2.000633267,5.201646495,4.801519841,2.667511023
110-04694,2017,3.402907912,3.190226168,7.656542803,1.701453956
110-04694,2018,2.552180934,4.040953146,5.955088847,1.701453956
110-04694,2019,4.67899838,4.466316635,5.529725358,2.552180934
110-04694,2020,2.977544423,7.869224547,5.104361869,1.914135701
110-04695,2017,3.402907912,3.190226168,7.656542803,1.701453956
110-04695,2018,2.552180934,4.040953146,5.955088847,1.701453956
110-04695,2019,4.67899838,4.466316635,5.529725358,2.552180934
110-04695,2020,2.977544423,7.869224547,5.104361869,1.914135701
110-04696,2017,3.402907912,3.190226168,7.656542803,1.701453956
110-04696,2018,2.552180934,4.040953146,5.955088847,1.701453956
110-04696,2019,4.67899838,4.466316635,5.529725358,2.552180934
110-04696,2020,2.977544423,7.869224547,5.104361869,1.914135701
110-04697,2017,3.402907912,3.190226168,7.656542803,1.701453956
110-04697,2018,2.552180934,4.040953146,5.955088847,1.701453956
110-04697,2019,4.67899838,4.466316635,5.529725358,2.552180934
110-04697,2020,2.977544423,7.869224547,5.104361869,1.914135701
110-04698,2017,3.402907912,3.190226168,7.656542803,1.701453956
110-04698,2018,2.552180934,4.040953146,5.955088847,1.701453956
110-04698,2019,4.67899838,4.466316635,5.529725358,2.552180934
110-04698,2020,2.977544423,7.869224547,5.104361869,1.914135701
110-04699,2017,3.402907912,3.190226168,7.656542803,1.701453956
110-04699,2018,2.552180934,4.040953146,5.955088847,1.701453956
110-04699,2019,4.67899838,4.466316635,5.529725358,2.552180934
110-04699,2020,2.977544423,7.869224547,5.104361869,1.914135701
110-04700,2017,3.402907912,3.190226168,7.656542803,1.701453956
110-04700,2018,2.552180934,4.040953146,5.955088847,1.701453956
110-04700,2019,4.67899838,4.466316635,5.529725358,2.552180934
110-04700,2020,2.977544423,7.869224547,5.104361869,1.914135701
110-04701,2017,3.402907912,3.190226168,7.656542803,1.701453956
110-04701,2018,2.552180934,4.040953146,5.955088847,1.701453956
110-04701,2019,4.67899838,4.466316635,5.529725358,2.552180934
110-04701,2020,2.977544423,7.869224547,5.104361869,1.914135701
110-04702,2017,8.136728225,10.6794558,10.6794558,8.645273739
110-04702,2018,10.6794558,10.6794558,8.475758568,8.136728225
110-04702,2019,8.81478891,9.153819253,11.35751648,5.594000655
110-04702,2020,3.72933377,6.780606854,8.645273739,5.594000655
110-04703,2017,8.136728225,10.6794558,10.6794558,8.645273739
110-04703,2018,10.6794558,10.6794558,8.475758568,8.136728225
110-04703,2019,8.81478891,9.153819253,11.35751648,5.594000655
110-04703,2020,3.72933377,6.780606854,8.645273739,5.594000655
110-04704,2017,8.136728225,10.6794558,10.6794558,8.645273739
110-04704,2018,10.6794558,10.6794558,8.475758568,8.136728225
110-04704,2019,8.81478891,9.153819253,11.35751648,5.594000655
110-04704,2020,3.72933377,6.780606854,8.645273739,5.594000655
110-04705,2017,8.136728225,10.6794558,10.6794558,8.645273739
110-04705,2018,10.6794558,10.6794558,8.475758568,8.136728225
110-04705,2019,8.81478891,9.153819253,11.35751648,5.594000655
110-04705,2020,3.72933377,6.780606854,8.645273739,5.594000655
110-04706,2017,1.802804049,2.786151712,3.44171682,3.44171682
110-04706,2018,2.786151712,4.261173206,4.097281929,3.277825543
110-04706,2019,3.933390652,3.769499374,3.605608097,4.752847037
110-04706,2020,3.113934266,5.7361947,6.391759809,4.752847037
110-04707,2017,1.802804049,2.786151712,3.44171682,3.44171682
110-04707,2018,2.786151712,4.261173206,4.097281929,3.277825543
110-04707,2019,3.933390652,3.769499374,3.605608097,4.752847037
110-04707,2020,3.113934266,5.7361947,6.391759809,4.752847037
110-04708,2017,1.802804049,2.786151712,3.44171682,3.44171682
110-04708,2018,2.786151712,4.261173206,4.097281929,3.277825543
110-04708,2019,3.933390652,3.769499374,3.605608097,4.752847037
110-04708,2020,3.113934266,5.7361947,6.391759809,4.752847037
110-04709,2017,1.802804049,2.786151712,3.44171682,3.44171682
110-04709,2018,2.786151712,4.261173206,4.097281929,3.277825543
110-04709,2019,3.933390652,3.769499374,3.605608097,4.752847037
110-04709,2020,3.113934266,5.7361947,6.391759809,4.752847037
110-04727,2017,1.249239135,1.249239135,1.405394027,1.093084243
110-04727,2018,1.405394027,1.093084243,2.498478271,2.030013595
110-04727,2019,1.405394027,1.249239135,1.717703811,0.936929351
110-04727,2020,0.624619568,1.717703811,1.249239135,1.093084243
110-04728,2017,1.249239135,1.249239135,1.405394027,1.093084243
110-04728,2018,1.405394027,1.093084243,2.498478271,2.030013595
110-04728,2019,1.405394027,1.249239135,1.717703811,0.936929351
110-04728,2020,0.624619568,1.717703811,1.249239135,1.093084243
110-04729,2017,1.249239135,1.249239135,1.405394027,1.093084243
110-04729,2018,1.405394027,1.093084243,2.498478271,2.030013595
110-04729,2019,1.405394027,1.249239135,1.717703811,0.936929351
110-04729,2020,0.624619568,1.717703811,1.249239135,1.093084243
110-04730,2017,1.249239135,1.249239135,1.405394027,1.093084243
110-04730,2018,1.405394027,1.093084243,2.498478271,2.030013595
110-04730,2019,1.405394027,1.249239135,1.717703811,0.936929351
110-04730,2020,0.624619568,1.717703811,1.249239135,1.093084243
110-04731,2017,1.249239135,1.249239135,1.405394027,1.093084243
110-04731,2018,1.405394027,1.093084243,2.498478271,2.030013595
110-04731,2019,1.405394027,1.249239135,1.717703811,0.936929351
110-04731,2020,0.624619568,1.717703811,1.249239135,1.093084243
110-04732,2017,1.249239135,1.249239135,1.405394027,1.093084243
110-04732,2018,1.405394027,1.093084243,2.498478271,2.030013595
110-04732,2019,1.405394027,1.249239135,1.717703811,0.936929351
110-04732,2020,0.624619568,1.717703811,1.249239135,1.093084243
110-04733,2017,4.922923677,4.392762666,5.377347401,2.953754206
110-04733,2018,4.241288091,6.28619485,6.967830436,3.180966068
110-04733,2019,3.862601655,5.150135539,5.301610114,2.953754206
110-04733,2020,2.953754206,6.664881286,5.225872827,3.105228781
110-04734,2017,4.922923677,4.392762666,5.377347401,2.953754206
110-04734,2018,4.241288091,6.28619485,6.967830436,3.180966068
110-04734,2019,3.862601655,5.150135539,5.301610114,2.953754206
110-04734,2020,2.953754206,6.664881286,5.225872827,3.105228781
110-04735,2017,4.922923677,4.392762666,5.377347401,2.953754206
110-04735,2018,4.241288091,6.28619485,6.967830436,3.180966068
110-04735,2019,3.862601655,5.150135539,5.301610114,2.953754206
110-04735,2020,2.953754206,6.664881286,5.225872827,3.105228781
110-04736,2017,4.922923677,4.392762666,5.377347401,2.953754206
110-04736,2018,4.241288091,6.28619485,6.967830436,3.180966068
110-04736,2019,3.862601655,5.150135539,5.301610114,2.953754206
110-04736,2020,2.953754206,6.664881286,5.225872827,3.105228781
110-04737,2017,4.922923677,4.392762666,5.377347401,2.953754206
110-04737,2018,4.241288091,6.28619485,6.967830436,3.180966068
110-04737,2019,3.862601655,5.150135539,5.301610114,2.953754206
110-04737,2020,2.953754206,6.664881286,5.225872827,3.105228781
110-04738,2017,4.922923677,4.392762666,5.377347401,2.953754206
110-04738,2018,4.241288091,6.28619485,6.967830436,3.180966068
110-04738,2019,3.862601655,5.150135539,5.301610114,2.953754206
110-04738,2020,2.953754206,6.664881286,5.225872827,3.105228781
110-04739,2017,4.922923677,4.392762666,5.377347401,2.953754206
110-04739,2018,4.241288091,6.28619485,6.967830436,3.180966068
110-04739,2019,3.862601655,5.150135539,5.301610114,2.953754206
110-04739,2020,2.953754206,6.664881286,5.225872827,3.105228781
110-04740,2017,4.922923677,4.392762666,5.377347401,2.953754206
110-04740,2018,4.241288091,6.28619485,6.967830436,3.180966068
110-04740,2019,3.862601655,5.150135539,5.301610114,2.953754206
110-04740,2020,2.953754206,6.664881286,5.225872827,3.105228781
110-04741,2017,4.922923677,4.392762666,5.377347401,2.953754206
110-04741,2018,4.241288091,6.28619485,6.967830436,3.180966068
110-04741,2019,3.862601655,5.150135539,5.301610114,2.953754206
110-04741,2020,2.953754206,6.664881286,5.225872827,3.105228781
110-04742,2017,4.922923677,4.392762666,5.377347401,2.953754206
110-04742,2018,4.241288091,6.28619485,6.967830436,3.180966068
110-04742,2019,3.862601655,5.150135539,5.301610114,2.953754206
110-04742,2020,2.953754206,6.664881286,5.225872827,3.105228781
110-04743,2017,4.922923677,4.392762666,5.377347401,2.953754206
110-04743,2018,4.241288091,6.28619485,6.967830436,3.180966068
110-04743,2019,3.862601655,5.150135539,5.301610114,2.953754206
110-04743,2020,2.953754206,6.664881286,5.225872827,3.105228781
110-04769,2017,0,0.119151522,0.238303044,0.119151522
110-04769,2018,0.357454566,0.357454566,0.357454566,0.238303044
110-04769,2019,0,0.119151522,0.119151522,0
110-04769,2020,0,0.238303044,0.238303044,0.238303044
110-04770,2017,0,0.119151522,0.238303044,0.119151522
110-04770,2018,0.357454566,0.357454566,0.357454566,0.238303044
110-04770,2019,0,0.119151522,0.119151522,0
110-04770,2020,0,0.238303044,0.238303044,0.238303044
110-04771,2017,0,0.692911498,0,0.173227875
110-04771,2018,1.039367247,0.173227875,0.173227875,0
110-04771,2019,0.346455749,0.346455749,0.173227875,0.173227875
110-04771,2020,0,0.346455749,0.346455749,0
110-04772,2017,0.220172288,0.073390763,0.807298388,0.220172288
110-04772,2018,0.29356305,0.587126101,0.513735338,0.220172288
110-04772,2019,0.220172288,0.660516863,0.513735338,0.440344576
110-04772,2020,0.366953813,0.587126101,0.587126101,0.513735338
110-04773,2017,0.220172288,0.073390763,0.807298388,0.220172288
110-04773,2018,0.29356305,0.587126101,0.513735338,0.220172288
110-04773,2019,0.220172288,0.660516863,0.513735338,0.440344576
110-04773,2020,0.366953813,0.587126101,0.587126101,0.513735338
110-04774,2017,0.220172288,0.073390763,0.807298388,0.220172288
110-04774,2018,0.29356305,0.587126101,0.513735338,0.220172288
110-04774,2019,0.220172288,0.660516863,0.513735338,0.440344576
110-04774,2020,0.366953813,0.587126101,0.587126101,0.513735338
110-04775,2017,0.25061592,0.87715572,0.37592388,0.87715572
110-04775,2018,0.50123184,1.37838756,0.37592388,1.2530796
110-04775,2019,0.6265398,0.75184776,0.87715572,0.50123184
110-04775,2020,0.87715572,1.2530796,0.87715572,0.75184776
110-04776,2017,0.25061592,0.87715572,0.37592388,0.87715572
110-04776,2018,0.50123184,1.37838756,0.37592388,1.2530796
110-04776,2019,0.6265398,0.75184776,0.87715572,0.50123184
110-04776,2020,0.87715572,1.2530796,0.87715572,0.75184776
110-04777,2017,0.25061592,0.87715572,0.37592388,0.87715572
110-04777,2018,0.50123184,1.37838756,0.37592388,1.2530796
110-04777,2019,0.6265398,0.75184776,0.87715572,0.50123184
110-04777,2020,0.87715572,1.2530796,0.87715572,0.75184776
110-04784,2017,4.547827844,2.798663288,4.722744299,2.798663288
110-04784,2018,6.64682531,3.323412655,8.745822776,3.673245566
110-04784,2019,7.171574677,2.448830377,6.996658221,2.623746833
110-04784,2020,4.023078477,4.197994933,2.623746833,3.848162022
110-04785,2017,4.547827844,2.798663288,4.722744299,2.798663288
110-04785,2018,6.64682531,3.323412655,8.745822776,3.673245566
110-04785,2019,7.171574677,2.448830377,6.996658221,2.623746833
110-04785,2020,4.023078477,4.197994933,2.623746833,3.848162022
110-04786,2017,4.547827844,2.798663288,4.722744299,2.798663288
110-04786,2018,6.64682531,3.323412655,8.745822776,3.673245566
110-04786,2019,7.171574677,2.448830377,6.996658221,2.623746833
110-04786,2020,4.023078477,4.197994933,2.623746833,3.848162022
110-04787,2017,4.547827844,2.798663288,4.722744299,2.798663288
110-04787,2018,6.64682531,3.323412655,8.745822776,3.673245566
110-04787,2019,7.171574677,2.448830377,6.996658221,2.623746833
110-04787,2020,4.023078477,4.197994933,2.623746833,3.848162022
110-04788,2017,4.547827844,2.798663288,4.722744299,2.798663288
110-04788,2018,6.64682531,3.323412655,8.745822776,3.673245566
110-04788,2019,7.171574677,2.448830377,6.996658221,2.623746833
110-04788,2020,4.023078477,4.197994933,2.623746833,3.848162022
110-04789,2017,1.942742656,2.220277321,3.191648649,2.081509988
110-04789,2018,1.665207991,3.607950647,1.803975323,3.746717979
110-04789,2019,0.971371328,2.497811986,2.359044654,2.359044654
110-04789,2020,2.220277321,3.052881316,2.220277321,2.081509988
110-04790,2017,1.942742656,2.220277321,3.191648649,2.081509988
110-04790,2018,1.665207991,3.607950647,1.803975323,3.746717979
110-04790,2019,0.971371328,2.497811986,2.359044654,2.359044654
110-04790,2020,2.220277321,3.052881316,2.220277321,2.081509988
110-04791,2017,8.536548456,7.760498597,17.07309691,4.138932585
110-04791,2018,10.34733146,11.38206461,19.40124649,6.72576545
110-04791,2019,9.829964889,12.41679775,18.10783006,4.138932585
110-04791,2020,5.691032304,4.914982444,10.86469804,4.656299158
110-04792,2017,8.536548456,7.760498597,17.07309691,4.138932585
110-04792,2018,10.34733146,11.38206461,19.40124649,6.72576545
110-04792,2019,9.829964889,12.41679775,18.10783006,4.138932585
110-04792,2020,5.691032304,4.914982444,10.86469804,4.656299158
110-04793,2017,8.536548456,7.760498597,17.07309691,4.138932585
110-04793,2018,10.34733146,11.38206461,19.40124649,6.72576545
110-04793,2019,9.829964889,12.41679775,18.10783006,4.138932585
110-04793,2020,5.691032304,4.914982444,10.86469804,4.656299158
110-04794,2017,8.536548456,7.760498597,17.07309691,4.138932585
110-04794,2018,10.34733146,11.38206461,19.40124649,6.72576545
110-04794,2019,9.829964889,12.41679775,18.10783006,4.138932585
110-04794,2020,5.691032304,4.914982444,10.86469804,4.656299158
110-04795,2017,8.536548456,7.760498597,17.07309691,4.138932585
110-04795,2018,10.34733146,11.38206461,19.40124649,6.72576545
110-04795,2019,9.829964889,12.41679775,18.10783006,4.138932585
110-04795,2020,5.691032304,4.914982444,10.86469804,4.656299158
110-04797,2017,0,0.198674878,0,0.298012317
110-04797,2018,0,0.099337439,0,0.596024635
110-04797,2019,0.099337439,0.099337439,0.496687196,0.099337439
110-04797,2020,0.198674878,0.198674878,0.298012317,0.099337439
110-04798,2017,0,0.198674878,0,0.298012317
110-04798,2018,0,0.099337439,0,0.596024635
110-04798,2019,0.099337439,0.099337439,0.496687196,0.099337439
110-04798,2020,0.198674878,0.198674878,0.298012317,0.099337439
110-04799,2017,0.357721024,0.357721024,0,0.357721024
110-04799,2018,0,0.536581536,0.357721024,0.536581536
110-04799,2019,0.357721024,0.536581536,0.536581536,1.788605119
110-04799,2020,0.715442047,0.715442047,0,0.178860512
110-04800,2017,0.357721024,0.357721024,0,0.357721024
110-04800,2018,0,0.536581536,0.357721024,0.536581536
110-04800,2019,0.357721024,0.536581536,0.536581536,1.788605119
110-04800,2020,0.715442047,0.715442047,0,0.178860512
110-04801,2017,0.191835997,0.959179986,1.151015983,1.151015983
110-04801,2018,0.959179986,1.151015983,1.151015983,1.34285198
110-04801,2019,0.767343988,0,0.383671994,0.383671994
110-04801,2020,0.959179986,0.767343988,1.34285198,0.767343988
110-04802,2017,0.191835997,0.959179986,1.151015983,1.151015983
110-04802,2018,0.959179986,1.151015983,1.151015983,1.34285198
110-04802,2019,0.767343988,0,0.383671994,0.383671994
110-04802,2020,0.959179986,0.767343988,1.34285198,0.767343988
110-04803,2017,0.191835997,0.959179986,1.151015983,1.151015983
110-04803,2018,0.959179986,1.151015983,1.151015983,1.34285198
110-04803,2019,0.767343988,0,0.383671994,0.383671994
110-04803,2020,0.959179986,0.767343988,1.34285198,0.767343988
110-04804,2017,0.191835997,0.959179986,1.151015983,1.151015983
110-04804,2018,0.959179986,1.151015983,1.151015983,1.34285198
110-04804,2019,0.767343988,0,0.383671994,0.383671994
110-04804,2020,0.959179986,0.767343988,1.34285198,0.767343988
110-04805,2017,0.191835997,0.959179986,1.151015983,1.151015983
110-04805,2018,0.959179986,1.151015983,1.151015983,1.34285198
110-04805,2019,0.767343988,0,0.383671994,0.383671994
110-04805,2020,0.959179986,0.767343988,1.34285198,0.767343988
110-04806,2017,1.251249126,2.055623565,1.429999002,0.983124314
110-04806,2018,1.698123814,2.591873191,2.23437344,1.429999002
110-04806,2019,1.429999002,1.519373939,1.429999002,1.787498752
110-04806,2020,2.055623565,2.144998503,2.23437344,1.966248627
110-04807,2017,1.251249126,2.055623565,1.429999002,0.983124314
110-04807,2018,1.698123814,2.591873191,2.23437344,1.429999002
110-04807,2019,1.429999002,1.519373939,1.429999002,1.787498752
110-04807,2020,2.055623565,2.144998503,2.23437344,1.966248627
110-04808,2017,1.251249126,2.055623565,1.429999002,0.983124314
110-04808,2018,1.698123814,2.591873191,2.23437344,1.429999002
110-04808,2019,1.429999002,1.519373939,1.429999002,1.787498752
110-04808,2020,2.055623565,2.144998503,2.23437344,1.966248627
110-04809,2017,1.251249126,2.055623565,1.429999002,0.983124314
110-04809,2018,1.698123814,2.591873191,2.23437344,1.429999002
110-04809,2019,1.429999002,1.519373939,1.429999002,1.787498752
110-04809,2020,2.055623565,2.144998503,2.23437344,1.966248627
110-04810,2017,1.251249126,2.055623565,1.429999002,0.983124314
110-04810,2018,1.698123814,2.591873191,2.23437344,1.429999002
110-04810,2019,1.429999002,1.519373939,1.429999002,1.787498752
110-04810,2020,2.055623565,2.144998503,2.23437344,1.966248627
110-04811,2017,1.251249126,2.055623565,1.429999002,0.983124314
110-04811,2018,1.698123814,2.591873191,2.23437344,1.429999002
110-04811,2019,1.429999002,1.519373939,1.429999002,1.787498752
110-04811,2020,2.055623565,2.144998503,2.23437344,1.966248627
