tmc,year,AMP NPMRDS straight VoverC,MIDD NPMRDS straight VoverC,PMP NPMRDS straight VoverC,WE NPMRDS straight VoverC,AMP TMS straight VoverC,MIDD TMS straight VoverC,PMP TMS straight VoverC,WE TMS straight VoverC,AMP NPMRDS weighted VoverC,MIDD NPMRDS weighted VoverC,PMP NPMRDS weighted VoverC,WE NPMRDS weighted VoverC,AMP TMS weighted VoverC,MIDD TMS weighted VoverC,PMP TMS weighted VoverC,WE TMS weighted VoverC,avg NPMRDS straight VoverC,max NPMRDS straight VoverC,avg TMS straight VoverC,max TMS straight VoverC,avg NPMRDS weighted VoverC,max NPMRDS weighted VoverC,avg TMS weighted VoverC,max TMS weighted VoverC,AMP Hour TMS Vol,AMP TMS Vol,AMP Lane TMS Vol,AMP Hour Lane TMS Vol,AMP Hour NPMRDS Vol,AMP NPMRDS Vol,AMP Lane NPMRDS Vol,AMP Hour Lane NPMRDS Vol,MIDD Hour TMS Vol,MIDD TMS Vol,MIDD Lane TMS Vol,MIDD Hour Lane TMS Vol,MIDD Hour NPMRDS Vol,MIDD NPMRDS Vol,MIDD Lane NPMRDS Vol,MIDD Hour Lane NPMRDS Vol,PMP Hour TMS Vol,PMP TMS Vol,PMP Lane TMS Vol,PMP Hour Lane TMS Vol,PMP Hour NPMRDS Vol,PMP NPMRDS Vol,PMP Lane NPMRDS Vol,PMP Hour Lane NPMRDS Vol,WE Hour TMS Vol,WE TMS Vol,WE Lane TMS Vol,WE Hour Lane TMS Vol,WE Hour NPMRDS Vol,WE NPMRDS Vol,WE Lane NPMRDS Vol,WE Hour Lane NPMRDS Vol
110N05017,2019,0.319616542,0.358283621,0.406679698,0.361063335,0.641560506,0.719176236,0.816320807,0.724755905,0.336078176,0.365545633,0.432500197,0.37995219,0.674603648,0.733753141,0.868149826,0.762671163,0.361410799,0.406679698,0.725453364,0.816320807,0.378519049,0.432500197,0.759794445,0.759794445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05017,2020,0.315594677,0.353775193,0.401562282,0.356519928,0.563957014,0.632184305,0.717578218,0.637089054,0.331849168,0.360945824,0.427057871,0.375171097,0.59300324,0.64499798,0.763137972,0.670418062,0.35686302,0.401562282,0.637702148,0.717578218,0.37375599,0.427057871,0.667889314,0.667889314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05018,2017,0.388177703,0.401520381,0.455419046,0.413107806,0.33572238,0.347262032,0.39387725,0.357283622,0.413294429,0.408368999,0.483573202,0.433764186,0.357445027,0.353185181,0.418226871,0.375148659,0.414556234,0.455419046,0.358536321,0.39387725,0.434750204,0.483573202,0.376001435,0.376001435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05018,2018,0.38593318,0.399198709,0.452785721,0.410719133,0.334465032,0.345961466,0.3924021,0.355945523,0.410904677,0.406007726,0.480777083,0.431256073,0.356106323,0.351862431,0.416660527,0.373743652,0.412159186,0.452785721,0.35719353,0.3924021,0.43223639,0.480777083,0.374593233,0.374593233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05018,2019,0.389144094,0.40251999,0.456552839,0.414136263,0.366491043,0.379088295,0.429975756,0.390028355,0.41432335,0.409385658,0.484777086,0.434844068,0.390204551,0.385554294,0.456556999,0.409530707,0.415588297,0.456552839,0.391395862,0.429975756,0.435832541,0.484777086,0.410461638,0.410461638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05018,2020,0.386535876,0.399822121,0.453492817,0.411360536,0.316093199,0.326958145,0.370847842,0.336393788,0.411546369,0.406641771,0.481527893,0.431929548,0.336545756,0.332534976,0.393773777,0.353214284,0.412802838,0.453492817,0.337573244,0.370847842,0.432911395,0.481527893,0.354017198,0.354017198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05019,2017,0.377642465,0.418526606,0.467512671,0.420841441,0.370369191,0.410465917,0.458508526,0.412736169,0.398652807,0.424142798,0.486507739,0.437664823,0.390974881,0.415973942,0.477137755,0.429235538,0.421130796,0.467512671,0.413019951,0.458508526,0.436742042,0.486507739,0.428330529,0.428330529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05019,2018,0.383506114,0.425025062,0.474771733,0.42737584,0.368998722,0.408947079,0.456811917,0.411208931,0.404842683,0.430728456,0.494061737,0.444460438,0.389528166,0.414434723,0.475372213,0.427647248,0.427669687,0.474771733,0.411491662,0.456811917,0.443523329,0.494061737,0.426745588,0.426745588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05019,2019,0.381274207,0.422551526,0.472008685,0.424888623,0.396359153,0.439269591,0.4906835,0.441699154,0.402486604,0.428221728,0.491186425,0.441873794,0.418410808,0.445164132,0.51062,0.459356335,0.42518076,0.472008685,0.44200285,0.4906835,0.440942138,0.491186425,0.458387819,0.458387819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05019,2020,0.37905209,0.420088839,0.469257755,0.422412315,0.341853651,0.378863241,0.423206945,0.380958702,0.400140858,0.425725994,0.488323725,0.439298494,0.360872864,0.383947192,0.440401868,0.396187749,0.42270275,0.469257755,0.381220635,0.423206945,0.438372268,0.488323725,0.395352418,0.395352418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05020,2017,0.390695732,0.371948117,0.412757833,0.388964497,0.381167496,0.362877095,0.40269155,0.379478482,0.414897075,0.375186878,0.441401711,0.407345701,0.40477862,0.36603687,0.430636865,0.397411408,0.391091545,0.412757833,0.381553656,0.40269155,0.409707841,0.441401711,0.399715941,0.399715941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05020,2018,0.38904637,0.3703779,0.411015334,0.387322444,0.401416583,0.382154526,0.424084077,0.399637843,0.413145545,0.373602988,0.439538289,0.405626049,0.426282021,0.38548216,0.453513955,0.418523434,0.389440512,0.411015334,0.401823257,0.424084077,0.407978218,0.439538289,0.420950393,0.420950393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05020,2019,0.416945958,0.39693872,0.440490377,0.415098405,0.42020662,0.400042918,0.443935164,0.418344617,0.442773352,0.400395089,0.471058792,0.434714612,0.446235992,0.403526316,0.474742634,0.43811423,0.417368365,0.440490377,0.42063233,0.443935164,0.437235461,0.471058792,0.440654793,0.440654793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05020,2020,0.422667975,0.402386165,0.446535509,0.420795066,0.362415522,0.345024938,0.382880675,0.360809601,0.448849814,0.405889967,0.477523433,0.440680479,0.38486507,0.348029264,0.409451188,0.377860296,0.423096179,0.446535509,0.362782684,0.382880675,0.443235923,0.477523433,0.380051455,0.380051455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05021,2017,0.408877117,0.319455565,0.342762342,0.351663659,0.445052543,0.347719414,0.37308826,0.382777121,0.4387561,0.323726493,0.372985273,0.376467399,0.47757507,0.352368212,0.405985165,0.409775373,0.355689671,0.408877117,0.387159335,0.445052543,0.377983816,0.4387561,0.411425955,0.411425955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05021,2018,0.418698701,0.327129165,0.350995792,0.360110926,0.46869545,0.36619161,0.392908147,0.403111718,0.449295403,0.331502684,0.381944703,0.385510473,0.502945699,0.37108737,0.427552662,0.431544221,0.364233646,0.418698701,0.407726731,0.46869545,0.387063316,0.449295403,0.433282488,0.433282488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05021,2019,0.432327444,0.337777298,0.362420789,0.371832623,0.490634764,0.383332789,0.411299909,0.421981102,0.463920076,0.342293176,0.394377095,0.398058932,0.526488244,0.388457717,0.447566111,0.451744511,0.376089539,0.432327444,0.426812141,0.490634764,0.39966232,0.463920076,0.453564146,0.453564146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05021,2020,0.434342128,0.33935137,0.364109702,0.373565396,0.42315767,0.330612957,0.354733753,0.363945959,0.466081984,0.343888293,0.396214927,0.399913921,0.454080214,0.335033052,0.386012257,0.389616002,0.377842149,0.434342128,0.368112585,0.42315767,0.401524781,0.466081984,0.391185381,0.391185381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05022,2017,0.381545561,0.298101429,0.319850255,0.32815656,0.43154231,0.337163873,0.36176261,0.371157351,0.409427271,0.302086864,0.348052921,0.351302284,0.463077568,0.34167155,0.393660881,0.397336032,0.331913451,0.381545561,0.375406536,0.43154231,0.352717335,0.409427271,0.398936508,0.398936508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05022,2018,0.386374877,0.301874572,0.323898678,0.332310118,0.431675635,0.33726804,0.361874376,0.37127202,0.414609492,0.305910452,0.352458312,0.355748803,0.463220635,0.341777109,0.393782502,0.397458788,0.336114561,0.386374877,0.375522518,0.431675635,0.357181765,0.414609492,0.399059759,0.399059759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05022,2019,0.395677975,0.30914308,0.331697481,0.34031145,0.437112318,0.341515719,0.366431957,0.375947958,0.424592422,0.313276136,0.360944771,0.36431449,0.469054608,0.346081578,0.398741945,0.402464532,0.344207497,0.395677975,0.380251988,0.437112318,0.365781955,0.424592422,0.404085666,0.404085666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05022,2020,0.396537179,0.309814375,0.332417752,0.341050427,0.35569539,0.277904698,0.298180015,0.305923558,0.425514412,0.313956406,0.361728552,0.365105588,0.381688081,0.281620116,0.324471917,0.327501131,0.344954933,0.396537179,0.309425915,0.35569539,0.36657624,0.425514412,0.328820311,0.328820311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05353,2017,0.515127022,0.640785452,0.650890816,0.60777029,0.538883137,0.670336556,0.68090795,0.635798835,0.528648093,0.6460892,0.681028499,0.629107725,0.553027759,0.675884898,0.712435492,0.658120288,0.603643395,0.650890816,0.63148162,0.68090795,0.621218379,0.681028499,0.649867109,0.649867109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05353,2018,0.537085567,0.668100493,0.678636624,0.63367798,0.534212981,0.664527177,0.675006955,0.630288772,0.551183007,0.673630327,0.710058999,0.655924976,0.54823502,0.670027435,0.706261269,0.65241678,0.629375166,0.678636624,0.626008971,0.675006955,0.647699327,0.710058999,0.644235126,0.644235126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05353,2019,0.546038168,0.679236963,0.689948719,0.644240666,0.545157007,0.678140854,0.688835323,0.643201032,0.560370596,0.684858973,0.721894868,0.666858494,0.559466306,0.683753791,0.720729921,0.66578236,0.639866129,0.689948719,0.638833554,0.688835323,0.658495733,0.721894868,0.657433095,0.657433095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05353,2020,0.536186783,0.666982462,0.677500961,0.632617553,0.463173739,0.576158852,0.585245037,0.546473444,0.550260631,0.672503042,0.708870752,0.654827319,0.475331139,0.580927689,0.612343175,0.565658886,0.62832194,0.677500961,0.542762768,0.585245037,0.646615436,0.708870752,0.558565222,0.558565222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05354,2017,0.513766931,0.596298631,0.596783594,0.572856706,0.549929774,0.638270685,0.638789784,0.613178739,0.525483222,0.600803918,0.623519102,0.588806365,0.562470747,0.643093089,0.667407141,0.630251057,0.569926466,0.596783594,0.610042246,0.638789784,0.584653152,0.623519102,0.625805509,0.625805509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05354,2018,0.541619058,0.628624934,0.629136188,0.603912185,0.54496955,0.632513649,0.633028066,0.607648025,0.553970508,0.633374459,0.65732107,0.6207265,0.557397406,0.637292556,0.661387302,0.624566355,0.600823091,0.629136188,0.604539823,0.633028066,0.616348134,0.65732107,0.620160905,0.620160905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05354,2019,0.579953169,0.673117049,0.673664489,0.646655209,0.554721538,0.6438322,0.644355822,0.618521617,0.593178816,0.678202732,0.703844209,0.664659589,0.567371785,0.648696623,0.673222534,0.635742693,0.643347479,0.673664489,0.615357794,0.644355822,0.659971337,0.703844209,0.631258409,0.631258409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05354,2020,0.559569455,0.649458888,0.649987087,0.623927107,0.471165156,0.546853291,0.547298041,0.525355181,0.572330258,0.654365823,0.679106075,0.641298684,0.481909926,0.550984998,0.571816629,0.539982287,0.620735634,0.649987087,0.522667917,0.547298041,0.63677521,0.679106075,0.53617346,0.53617346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05355,2017,0.512019744,0.594345365,0.595120039,0.571045094,0.547441321,0.635462237,0.636290504,0.610550052,0.523747409,0.598833976,0.621847071,0.586982057,0.559980307,0.640261372,0.664866514,0.627589536,0.568132561,0.595120039,0.607436029,0.636290504,0.582852628,0.621847071,0.623174432,0.623174432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05355,2018,0.535255255,0.621316822,0.622126651,0.596959183,0.542503542,0.629730532,0.630551328,0.605043048,0.547515123,0.626009127,0.650066558,0.613619367,0.55492943,0.63448638,0.65886959,0.62192884,0.593914478,0.622126651,0.601957113,0.630551328,0.609302544,0.650066558,0.61755356,0.61755356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05355,2019,0.544944482,0.632563941,0.63338843,0.607765378,0.552211402,0.64099928,0.641834764,0.615870025,0.557426279,0.637341187,0.661834107,0.624727146,0.564859646,0.645840232,0.670659769,0.633057981,0.604665558,0.63338843,0.612728868,0.641834764,0.62033218,0.661834107,0.628604407,0.628604407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05355,2020,0.540733395,0.62767577,0.628493888,0.603068839,0.469033116,0.544447088,0.545156724,0.523102992,0.553118738,0.632416099,0.656719749,0.619899534,0.479776184,0.548558858,0.569639887,0.537701967,0.599992973,0.628493888,0.52043498,0.545156724,0.61553853,0.656719749,0.533919224,0.533919224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05356,2017,0.428153844,0.551275317,0.552714646,0.51650899,0.453138907,0.583445175,0.584968498,0.546650048,0.439948441,0.555916446,0.577001062,0.534684747,0.465621782,0.58835714,0.610672155,0.565886458,0.512163199,0.552714646,0.542050657,0.584968498,0.526887674,0.577001062,0.557634384,0.557634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05356,2018,0.447689619,0.576428871,0.577933874,0.540076228,0.449401355,0.57863284,0.580143597,0.542141203,0.460022379,0.581281766,0.603328428,0.559081308,0.461781269,0.583504289,0.605635247,0.561218948,0.535532148,0.577933874,0.537579749,0.580143597,0.55092847,0.603328428,0.553034938,0.553034938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05356,2019,0.442146107,0.569291246,0.570777614,0.53338874,0.458698123,0.59060302,0.59214503,0.553356481,0.454326157,0.57408405,0.59585772,0.552158489,0.47133414,0.595575245,0.618164026,0.572828887,0.528900927,0.570777614,0.548700664,0.59214503,0.544106604,0.59585772,0.564475575,0.564475575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05356,2020,0.4299441,0.553580385,0.555025733,0.518668689,0.388202869,0.499835895,0.501140921,0.468313609,0.441788014,0.558240921,0.579413698,0.536920445,0.398896914,0.504043961,0.523161174,0.484793389,0.514304727,0.555025733,0.464373324,0.501140921,0.52909077,0.579413698,0.47772386,0.47772386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05357,2017,0.41222138,0.542355098,0.539550528,0.50437273,0.429122271,0.564591413,0.561671858,0.525051785,0.421663383,0.545804485,0.561130238,0.521297624,0.438951393,0.568182224,0.584136326,0.542670592,0.499624934,0.542355098,0.520109332,0.564591413,0.512473933,0.561130238,0.533485134,0.533485134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05357,2018,0.431558713,0.567797013,0.564860882,0.52803289,0.411712502,0.541685574,0.538884467,0.503750094,0.441443642,0.571408212,0.587452897,0.545751732,0.42114285,0.545130703,0.560437536,0.520654095,0.523062375,0.567797013,0.499008159,0.541685574,0.536514121,0.587452897,0.511841296,0.511841296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05357,2019,0.43826664,0.576622558,0.573640789,0.536240362,0.431558713,0.567797013,0.564860882,0.52803289,0.448305216,0.580289887,0.596583963,0.554234616,0.441443642,0.571408212,0.587452897,0.545751732,0.531192587,0.576622558,0.523062375,0.567797013,0.544853421,0.596583963,0.536514121,0.536514121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05357,2020,0.427210126,0.562075626,0.55916908,0.522712184,0.36373926,0.478567711,0.476092992,0.44505252,0.43699545,0.565650436,0.581533447,0.540252483,0.372070772,0.481611409,0.495134672,0.459986845,0.517791754,0.562075626,0.440863121,0.478567711,0.531107954,0.581533447,0.452200925,0.452200925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05358,2017,0.40257984,0.55586514,0.548347562,0.50992146,0.424487729,0.586114622,0.578187947,0.537670745,0.412223909,0.559619683,0.573123348,0.530303408,0.434656615,0.590073483,0.604312,0.559161852,0.504178501,0.55586514,0.531615261,0.586114622,0.518817587,0.573123348,0.547050988,0.547050988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05358,2018,0.419324153,0.578984975,0.571154722,0.531130382,0.408041889,0.563406904,0.555787331,0.516839879,0.429369343,0.58289568,0.596960996,0.552360066,0.417816804,0.567212388,0.580899265,0.53749836,0.525148558,0.578984975,0.511019001,0.563406904,0.540396521,0.596960996,0.525856704,0.525856704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05358,2019,0.42354754,0.584816449,0.576907331,0.53647987,0.419742015,0.579561941,0.571723885,0.53165966,0.433693904,0.588766542,0.602973522,0.557923377,0.429797214,0.583476543,0.597555875,0.5529105,0.530437798,0.584816449,0.525671875,0.579561941,0.545839336,0.602973522,0.540935033,0.540935033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05358,2020,0.420159876,0.580138907,0.572293048,0.532188938,0.354839148,0.48994682,0.483320729,0.449451459,0.430225086,0.584057405,0.598150754,0.553460933,0.363339556,0.493256124,0.505158431,0.467416375,0.526195192,0.580138907,0.444389539,0.48994682,0.541473545,0.598150754,0.457292622,0.457292622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05359,2017,0.424485064,0.561049874,0.533787665,0.514242154,0.433112429,0.572452825,0.54463653,0.52469377,0.431606052,0.564618818,0.551810961,0.529200564,0.440378146,0.576094306,0.563026137,0.5399562,0.508391189,0.561049874,0.518723889,0.572452825,0.519309099,0.564618818,0.529863697,0.529863697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05359,2018,0.442705312,0.585131918,0.556699528,0.536315062,0.42979541,0.568068658,0.540465396,0.520675369,0.450131955,0.588854053,0.575496441,0.551915535,0.437005482,0.57168225,0.558714165,0.53582091,0.530212955,0.585131918,0.514751208,0.568068658,0.541599496,0.588854053,0.525805702,0.525805702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05359,2019,0.450460597,0.595382224,0.566451757,0.545710197,0.435697524,0.575869594,0.547887273,0.527825482,0.45801734,0.599169563,0.585577954,0.561583958,0.443006608,0.579532809,0.566386641,0.543179008,0.539501194,0.595382224,0.521819968,0.575869594,0.551087204,0.599169563,0.533026267,0.533026267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05359,2020,0.447704201,0.591739043,0.562985603,0.542370962,0.365183606,0.482670025,0.459216404,0.442401442,0.455214703,0.595503207,0.581994766,0.558147591,0.371309777,0.485740381,0.474721808,0.455270131,0.536199952,0.591739043,0.437367869,0.482670025,0.547715067,0.595503207,0.446760524,0.446760524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05360,2017,0.424446672,0.561206915,0.533769845,0.514293397,0.459811995,0.60796724,0.578244085,0.55714484,0.431564402,0.564779835,0.551788615,0.529258989,0.467522782,0.611837859,0.597764198,0.57335738,0.508429207,0.561206915,0.55079204,0.60796724,0.51934796,0.564779835,0.562620555,0.562620555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05360,2018,0.447097432,0.591155938,0.562254678,0.541738862,0.457378962,0.604750262,0.575184384,0.554196783,0.454595002,0.594919528,0.581235027,0.557503098,0.465048948,0.6086004,0.594601208,0.570323536,0.535561728,0.591155938,0.547877598,0.604750262,0.547063164,0.594919528,0.559643523,0.559643523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05360,2019,0.454113987,0.600433286,0.571078462,0.550240679,0.462558969,0.611599311,0.581698587,0.560473292,0.461729222,0.60425594,0.59035668,0.566252313,0.470315821,0.615493054,0.601335315,0.576782688,0.543966604,0.600433286,0.55408254,0.611599311,0.555648539,0.60425594,0.56598172,0.56598172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05360,2020,0.447081735,0.591135183,0.562234938,0.541719842,0.383179279,0.506642826,0.481873361,0.464290537,0.454579042,0.594898641,0.581214621,0.557483525,0.389604979,0.509868363,0.498140232,0.477801079,0.535542925,0.591135183,0.458996501,0.506642826,0.547043957,0.594898641,0.468853663,0.468853663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05361,2017,0.402548217,0.517504807,0.486541928,0.47581353,0.465564502,0.598516792,0.562706877,0.550299019,0.409303732,0.520131021,0.498359112,0.486758077,0.473377548,0.601554123,0.576373964,0.562956864,0.470602121,0.517504807,0.544271798,0.598516792,0.478637986,0.520131021,0.553565625,0.553565625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05361,2018,0.420172361,0.540161917,0.507843439,0.496645336,0.459264468,0.590417644,0.55509231,0.542852355,0.427223642,0.542903111,0.520177996,0.508069051,0.466971788,0.593413873,0.568574453,0.555338913,0.491205763,0.540161917,0.536906694,0.590417644,0.49959345,0.542903111,0.546074757,0.546074757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05361,2019,0.420666795,0.540797547,0.508441038,0.497229758,0.462629803,0.594744024,0.559159838,0.546830193,0.427726373,0.543541966,0.52079011,0.508666916,0.470393599,0.597762209,0.572740774,0.559408249,0.491783785,0.540797547,0.540840965,0.594744024,0.500181341,0.543541966,0.550076208,0.550076208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05361,2020,0.417333359,0.536512175,0.504412064,0.493289624,0.385992686,0.496221476,0.466532002,0.456244829,0.424336996,0.539234847,0.51666328,0.504636152,0.392470368,0.498739682,0.477863183,0.466739262,0.487886806,0.536512175,0.451247748,0.496221476,0.496217819,0.539234847,0.458953124,0.458953124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05362,2017,0.422383734,0.506105797,0.442985757,0.464150911,0.446465973,0.534961455,0.468242621,0.490614507,0.43156077,0.506899348,0.45360711,0.472607705,0.456166238,0.535800249,0.47946955,0.499553467,0.45890655,0.506105797,0.485071139,0.534961455,0.466168733,0.506899348,0.492747376,0.492747376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05362,2018,0.439862504,0.527049091,0.461317064,0.483358058,0.443606739,0.531535482,0.465243926,0.48747254,0.449419297,0.527875479,0.472377941,0.492164806,0.453244882,0.532368905,0.476398957,0.496354253,0.477896679,0.527049091,0.481964672,0.531535482,0.485459381,0.527875479,0.489591749,0.489591749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05362,2019,0.444644913,0.532779437,0.466332738,0.488613373,0.445938376,0.534329281,0.467689291,0.490034739,0.454305612,0.53361481,0.477513875,0.497515872,0.455627178,0.535167085,0.478902953,0.498963135,0.483092615,0.532779437,0.484497922,0.534329281,0.490737542,0.53361481,0.492165088,0.492165088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05362,2020,0.44175164,0.529312679,0.463298345,0.485434001,0.376601953,0.451249459,0.394970942,0.413842024,0.451349478,0.530142617,0.474406726,0.494278572,0.384784299,0.451956997,0.404441056,0.421382195,0.479949166,0.529312679,0.409166095,0.451249459,0.487544348,0.530142617,0.415641137,0.415641137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05363,2017,0.382027301,0.457644004,0.400528231,0.419720439,0.438170747,0.524900221,0.459390607,0.481403339,0.390327896,0.458361452,0.410134209,0.427366881,0.447691213,0.525723106,0.470408298,0.490173516,0.414979994,0.457644004,0.475966229,0.524900221,0.42154761,0.458361452,0.483499033,0.483499033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05363,2018,0.398824385,0.477765825,0.418138769,0.438174826,0.432844012,0.518519137,0.453805908,0.475551036,0.407489943,0.478514817,0.428167106,0.446157469,0.44224874,0.519332019,0.464689659,0.484214596,0.433225951,0.477765825,0.470180023,0.518519137,0.440082334,0.478514817,0.477621254,0.477621254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110N05363,2019,0.406976162,0.487531126,0.426685322,0.447130906,0.435175522,0.521312136,0.456250329,0.478112587,0.415818839,0.488295427,0.436918633,0.45527671,0.444630908,0.522129396,0.467192706,0.486822813,0.442080879,0.487531126,0.472712644,0.521312136,0.449077402,0.488295427,0.480193956,0.480193956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
